,Vg,Vo,Ig,Zin,Vl,Pin,Pout,PCE,Temperature,Time
0,(0.004020126480312548+0j),(0.06851922720786577+0j),(0.000400703775326427+0j),(5.264676375502539-225.53680491760298j),(0.011330028995871544+0j),(5.172148576093605e-07+0j),(4.694669180003448e-09+0j),(0.009076825831537141+0j),(-20+0j),(2.0367373061039487e-06+0j)
1,(0.0071566794598379255+0j),(0.06853239364562433+0j),(0.000406490717129232+0j),(5.513777781584248-224.45778150442555j),(0.016240626573562622+0j),(5.468759809446055e-07+0j),(9.646027877471708e-09+0j),(0.017638419337434347+0j),(-15+0j),(2.036739346920275e-06+0j)
2,(0.010286169661136157+0j),(0.06854574637971064+0j),(0.0004120550907063194+0j),(5.7955134416369125-223.48123413823188j),(0.021978383883833885+0j),(5.798142979074328e-07+0j),(1.7665846843026463e-08+0j),(0.030468111784726654+0j),(-10+0j),(2.0367413877366017e-06+0j)
3,(0.01340550865484291+0j),(0.06855927750593141+0j),(0.00041736047261002997+0j),(6.113365687889547-222.58323521423108j),(0.02826501987874508+0j),(6.165087711451633e-07+0j),(2.921739836751528e-08+0j),(0.04739169941287947+0j),(-5+0j),(2.036743428552928e-06+0j)
4,(0.016511618029973682+0j),(0.06857297791881783+0j),(0.00042237009639838513+0j),(6.480709414530588-221.7367566744621j),(0.03479691222310066+0j),(6.584879201909644e-07+0j),(4.428170830628733e-08+0j),(0.0672475636203705+0j),0j,(2.0367454693692547e-06+0j)
5,(0.019601432431580273+0j),(0.06858683730468433+0j),(0.000427047115627749+0j),(6.923647000323781-220.91463521015015j),(0.04127699136734009+0j),(7.08649167791009e-07+0j),(6.231018212487737e-08+0j),(0.08792811020876491+0j),(5+0j),(2.036747510185581e-06+0j)
6,(0.022671902585531714+0j),(0.06860084414337086+0j),(0.00043135486992488615+0j),(7.4856496095135014-220.09029455810477j),(0.0474243089556694+0j),(7.717872563262063e-07+0j),(8.225171728718992e-08+0j),(0.10657304407786843+0j),(10+0j),(2.0367495510019077e-06+0j)
7,(0.025719998309199396+0j),(0.06861498571874611+0j),(0.00043525715267034965+0j),(8.23507297277513-219.23833181663673j),(0.052985794842243195+0j),(8.554494570489624e-07+0j),(1.0267432555185505e-07+0j),(0.12002383624866618+0j),(15+0j),(2.0367515918182342e-06+0j)
8,(0.028742711499748302+0j),(0.06862924813800018+0j),(0.0004387184788443614+0j),(9.275519634037467-218.33586687722695j),(0.05776273459196091+0j),(9.711304755910533e-07+0j),(1.220220851905924e-07+0j),(0.12564952728553475+0j),(20+0j),(2.0367536326345607e-06+0j)
9,(0.03173705910419588+0j),(0.06864361635970921+0j),(0.0004417043516089405+0j),(10.759156280800758-217.36292620157624j),(0.061640702188014984+0j),(1.1358408755768323e-06+0j),(1.38956256724573e-07+0j),(0.12233778490671468+0j),(25+0j),(2.0367556734508872e-06+0j)
