,Vg,Vo,Ig,Zin,Vl,Pin,Pout,PCE,Temperature,Time
0,(0.004020126480312548+0j),(0.20276982208688785+0j),(0.0011047242063661614+0j),(9.492232160567925-92.15732102338104j),(0.12254305928945541+0j),(5.529606823984068e-06+0j),(1.7199150839552389e-06+0j),(0.31103750026046956+0j),(-20+0j),(2.0367373061039487e-06+0j)
1,(0.0071566794598379255+0j),(0.20284543028950971+0j),(0.0011485232914327842+0j),(10.057463077983828-89.88603303642032j),(0.13530859351158142+0j),(6.147086423879955e-06+0j),(2.0969125945803535e-06+0j),(0.34112300527195316+0j),(-15+0j),(2.036739346920275e-06+0j)
2,(0.010286169661136157+0j),(0.20292398657131505+0j),(0.0011907880223936784+0j),(10.65651804716859-87.76199688504778j),(0.14789943397045135+0j),(6.8173344516253565e-06+0j),(2.5053164646766328e-06+0j),(0.36749208689318846+0j),(-10+0j),(2.0367413877366017e-06+0j)
3,(0.01340550865484291+0j),(0.20300538373639043+0j),(0.0012314590225601745+0j),(11.33016418144892-85.7628183476674j),(0.16018010675907135+0j),(7.569940862595104e-06+0j),(2.9386423040441332e-06+0j),(0.38819884559001916+0j),(-5+0j),(2.036743428552928e-06+0j)
4,(0.016511618029973682+0j),(0.20308951061397812+0j),(0.0012704796290585534+0j),(12.140572171425099-83.8560165948869j),(0.17198005318641663+0j),(8.455326678813435e-06+0j),(3.387550097568586e-06+0j),(0.40064094815600576+0j),0j,(2.0367454693692547e-06+0j)
5,(0.019601432431580273+0j),(0.20317625224776167+0j),(0.0013077959890325514+0j),(13.181171117827217-81.99267287414152j),(0.18308888375759125+0j),(9.556338227412198e-06+0j),(3.839313027860267e-06+0j),(0.4017556658728613+0j),(5+0j),(2.036747510185581e-06+0j)
6,(0.022671902585531714+0j),(0.20326549009150063+0j),(0.0013433571487786958+0j),(14.58928431059887-80.0967236424576j),(0.19326065480709076+0j),(1.1005216947523877e-05+0j),(4.277760462107251e-06+0j),(0.3887029653758645+0j),(10+0j),(2.0367495510019077e-06+0j)
7,(0.025719998309199396+0j),(0.20335710221052072+0j),(0.0013771151355854061+0j),(16.55965408819593-78.0455740247844j),(0.2022310048341751+0j),(1.300765507039614e-05+0j),(4.6840880291480235e-06+0j),(0.3601024169074444+0j),(15+0j),(2.0367515918182342e-06+0j)
8,(0.028742711499748302+0j),(0.2034509634885538+0j),(0.0014090250320688046+0j),(19.35202349295922-75.63437851373268j),(0.20974044501781464+0j),(1.5875133613008074e-05+0j),(5.038415032213493e-06+0j),(0.3173778032384571+0j),(20+0j),(2.0367536326345607e-06+0j)
9,(0.03173705910419588+0j),(0.20354694583940616+0j),(0.001439045042822495+0j),(23.27601784583533-72.51609734443683j),(0.2155405431985855+0j),(2.0064251657458954e-05+0j),(5.320929622950483e-06+0j),(0.26519452176888986+0j),(25+0j),(2.0367556734508872e-06+0j)
