,Vg,Vo,Ig,Zin,Vl,Pin,Pout,PCE,Temperature,Time
0,(0.004020126480312548+0j),(0.006658741523491919+0j),(-0.0004818208361136108+0j),(13.162629907611873+12.956496932543358j),(0.8323757648468018+0j),(0.00019292932120151818+0j),(0.0001505216968915688+0j),(0.780190880028786+0j),(-20+0j),(2.0367373061039487e-06+0j)
1,(0.0071566794598379255+0j),(0.0066220338698279434+0j),(-0.00047559779498025444+0j),(13.087906424491182+13.901489933356341j),(0.8077732920646667+0j),(0.00017951027257367969+0j),(0.00014175527575297875+0j),(0.7896777923658689+0j),(-15+0j),(2.036739346920275e-06+0j)
2,(0.010286169661136157+0j),(0.006585822025916286+0j),(-0.00046886586710190363+0j),(13.139913413048454+15.021668520619182j),(0.7736696600914001+0j),(0.00016494665760546923+0j),(0.00013003833011848928+0j),(0.7883659602822867+0j),(-10+0j),(2.0367413877366017e-06+0j)
3,(0.01340550865484291+0j),(0.006550144584111636+0j),(-0.00046163299286768153+0j),(13.256761332837062+16.197083580289494j),(0.738537073135376+0j),(0.00015130272367969155+0j),(0.00011849631738661166+0j),(0.7831737228833291+0j),(-5+0j),(2.036743428552928e-06+0j)
4,(0.016511618029973682+0j),(0.006515039503091455+0j),(-0.00045390779280072186+0j),(13.479252451587827+17.48871829117189j),(0.7003337144851685+0j),(0.00013823580229654908+0j),(0.00010655413793680068+0j),(0.7708143343951981+0j),0j,(2.0367454693692547e-06+0j)
5,(0.019601432431580273+0j),(0.006480544056215623+0j),(-0.00044569955853237625+0j),(13.88119983263644+19.00181334268852j),(0.6560730338096619+0j),(0.000125336620840244+0j),(9.3511414600514e-05+0j),(0.746082142422725+0j),(5+0j),(2.036747510185581e-06+0j)
6,(0.022671902585531714+0j),(0.006446694780632761+0j),(-0.00043701824231711923+0j),(14.601919134351832+20.915929553169615j),(0.6018190383911133+0j),(0.00011220294254599139+0j),(7.868502670660848e-05+0j),(0.7012741815960477+0j),(10+0j),(2.0367495510019077e-06+0j)
7,(0.025719998309199396+0j),(0.006413527427245794+0j),(-0.00042787444506258554+0j),(15.91858550811908+23.54924228756028j),(0.532907247543335+0j),(9.850995411397889e-05+0j),(6.16969230040124e-05+0j),(0.626301408410233+0j),(15+0j),(2.0367515918182342e-06+0j)
8,(0.028742711499748302+0j),(0.006381076911651019+0j),(-0.0004182794028505534+0j),(18.42326137836269+27.525005476272288j),(0.4445618689060211+0j),(8.396783232456073e-05+0j),(4.293630534157877e-05+0j),(0.511342309940992+0j),(20+0j),(2.0367536326345607e-06+0j)
9,(0.03173705910419588+0j),(0.006349377266167052+0j),(-0.00040824497192564293+0j),(23.509942315798966+34.30418714443696j),(0.33334818482398987+0j),(6.79676522850059e-05+0j),(2.414106586492089e-05+0j),(0.3551846364163231+0j),(25+0j),(2.0367556734508872e-06+0j)
10,(0.03470008606296842+0j),(0.006318461593071664+0j),(-0.0003977836121294401+0j),(34.79253715621306+48.28877078995409j),(0.20218120515346527+0j),(4.910973439109512e-05+0j),(8.880589869911416e-06+0j),(0.18083155977161425+0j),(30+0j),(2.0367577142672137e-06+0j)
11,(0.037628868226188134+0j),(0.006288362019166009+0j),(-0.0003869083687590729+0j),(58.69913959981759+84.17244878759473j),(0.0800771564245224+0j),(2.7870786652783863e-05+0j),(1.3930847473638626e-06+0j),(0.0499836895427103+0j),(35+0j),(2.0367597550835403e-06+0j)
12,(0.04052051523912342+0j),(0.006259109651787503+0j),(-0.00037563285283031926+0j),(74.8806277620785+148.71302326129677j),(0.02181336097419262+0j),(1.3505315109796356e-05+0j),(1.033725963299279e-07+0j),(0.007654215802409858+0j),(40+0j),(2.0367617958998668e-06+0j)
13,(0.04337217339595485+0j),(0.0062307345363940255+0j),(-0.0003639712197265193+0j),(60.581541810210986+189.4233815431245j),(0.007090432569384575+0j),(7.65859931561863e-06+0j),(1.0922089075777795e-08+0j),(0.001426120968817854+0j),(45+0j),(2.0367638367161933e-06+0j)
14,(0.04618102845402938+0j),(0.006203265615843452+0j),(-0.00035193814621629167+0j),,,,,,,(2.0367658775325198e-06+0j)
15,(0.0489443084125218+0j),(0.006176730691493773+0j),(-0.0003395488058247611+0j),,,,,,,(2.0367679183488463e-06+0j)
16,(0.051659286247727844+0j),(0.00615115638625018+0j),(-0.000326818842545166+0j),,,,,,,(2.036769959165173e-06+0j)
17,(0.054323282604307334+0j),(0.006126568109686299+0j),(-0.0003137643428808257+0j),,,,,,,(2.0367719999814993e-06+0j)
18,(0.056933668439185375+0j),(0.0061029900253674225+0j),(-0.0003004018062110339+0j),,,,,,,(2.036774040797826e-06+0j)
19,(0.059487867617303083+0j),(0.0060804450205039695+0j),(-0.0002867481134790731+0j),,,,,,,(2.0367760816141523e-06+0j)
20,(0.06198335945213838+0j),(0.006058954678063191+0j),(-0.00027282049420672395+0j),,,,,,,(2.036778122430479e-06+0j)
21,(0.06441768119453459+0j),(0.006038539251466584+0j),(-0.0002586364918470986+0j),,,,,,,(2.0367801632468054e-06+0j)
22,(0.06678843046283113+0j),(0.0060192176419991816+0j),(-0.00024421392749698727+0j),,,,,,,(2.036782204063132e-06+0j)
