,Vg,Vo,Ig,Zin,Vl,Pin,Pout,PCE,Temperature,Time
0,(0.004020126480312548+0j),(0.06256827225546949+0j),(0.0008312740052158072+0j),(5.786394081250748-181.93778610715353j),(0.057270243763923645+0j),(8.731576599529944e-07+0j),(7.819764556614302e-08+0j),(0.08955730351189121+0j),(-20+0j),(2.0367373061039487e-06+0j)
1,(0.0071566794598379255+0j),(0.06264929147604259+0j),(0.0008240961775225316+0j),(6.233566820362104-181.3950507239409j),(0.06418437510728836+0j),(9.461095373808348e-07+0j),(9.821871513504634e-08+0j),(0.10381325972777995+0j),(-15+0j),(2.036739346920275e-06+0j)
2,(0.010286169661136157+0j),(0.06272949186606923+0j),(0.0008145778222856801+0j),(6.898518432471316-180.77870609338305j),(0.06996223330497742+0j),(1.0538919923419598e-06+0j),(1.1669787361050047e-07+0j),(0.1107303921639772+0j),(-10+0j),(2.0367413877366017e-06+0j)
3,(0.01340550865484291+0j),(0.06280865000385424+0j),(0.0008028432708414911+0j),(7.931354518856692-180.03500394702402j),(0.07431727647781372+0j),(1.2211152125018998e-06+0j),(1.3167859532788284e-07+0j),(0.10783470222935902+0j),(-5+0j),(2.036743428552928e-06+0j)
4,(0.016511618029973682+0j),(0.06288655595588649+0j),(0.0007890432726660461+0j),(9.562695583953202-179.06491626711448j),(0.07710305601358414+0j),(1.4869152664687135e-06+0j),(1.41735551399286e-07+0j),(0.09532187515694478+0j),0j,(2.0367454693692547e-06+0j)
5,(0.019601432431580273+0j),(0.06296301596037795+0j),(0.0007733568905114015+0j),(12.113479393515087-177.66964255548288j),(0.07829347997903824+0j),(1.9098138182016555e-06+0j),(1.4614595779130257e-07+0j),(0.07652366759442472+0j),(5+0j),(2.036747510185581e-06+0j)
6,(0.022671902585531714+0j),(0.06303785523525486+0j),(0.0007559921435938344+0j),(15.96569479256277-175.5072232439493j),(0.07796665281057358+0j),(2.5702840957819717e-06+0j),(1.449283653193525e-07+0j),(0.05638612694884226+0j),(10+0j),(2.0367495510019077e-06+0j)
7,(0.025719998309199396+0j),(0.0631109207543803+0j),(0.0007371847166193462+0j),(21.51381431064256-172.2028459417556j),(0.07646309584379196+0j),(3.5716900583793176e-06+0j),(1.3939248788956962e-07+0j),(0.039027039191866515+0j),(15+0j),(2.0367515918182342e-06+0j)
8,(0.028742711499748302+0j),(0.06318208377548855+0j),(0.0007171941870555235+0j),(29.281231864968284-167.56303241919665j),(0.07452179491519928+0j),(5.059807335783262e-06+0j),(1.3240434196406465e-07+0j),(0.026167862366555578+0j),(20+0j),(2.0367536326345607e-06+0j)
9,(0.03173705910419588+0j),(0.06325124186769175+0j),(0.0006962975917568407+0j),(40.130800960723334-161.1304149686407j),(0.07277949154376984+0j),(7.276991254911991e-06+0j),(1.262855465757417e-07+0j),(0.01735408799488368+0j),(25+0j),(2.0367556734508872e-06+0j)
10,(0.03470008606296842+0j),(0.06331832019590648+0j),(0.0006747807053217659+0j),(54.80377639337505-151.17036265273404j),(0.07126706093549728+0j),(1.0597830623737536e-05+0j),(1.2109140311600965e-07+0j),(0.011426055710381258+0j),(30+0j),(2.0367577142672137e-06+0j)
11,(0.037628868226188134+0j),(0.0633832718838968+0j),(0.000652927970181976+0j),(72.6416448152732-134.6360433010264j),(0.0696476548910141+0j),(1.5519184671575204e-05+0j),(1.1565079156750979e-07+0j),(0.007452117750704695+0j),(35+0j),(2.0367597550835403e-06+0j)
12,(0.04052051523912342+0j),(0.06344607738771543+0j),(0.0006310123836049325+0j),(90.39509613492321-108.65911607591228j),(0.06746499985456467+0j),(2.2623446056968533e-05+0j),(1.0851572128418897e-07+0j),(0.004796604416981103+0j),(40+0j),(2.0367617958998668e-06+0j)
13,(0.04337217339595485+0j),(0.06350674293977103+0j),(0.0006092866560803039+0j),(102.43770128530362-72.84627111024282j),(0.06399527192115784+0j),(3.241669764975086e-05+0j),(9.764081402135667e-08+0j),(0.0030120530806785344+0j),(45+0j),(2.0367638367161933e-06+0j)
14,(0.04618102845402938+0j),(0.06356529823581514+0j),(0.0005879766122149709+0j),,,,,,,(2.0367658775325198e-06+0j)
15,(0.0489443084125218+0j),(0.06362179360576965+0j),(0.0005672772626513855+0j),,,,,,,(2.0367679183488463e-06+0j)
16,(0.051659286247727844+0j),(0.0636762969251447+0j),(0.0005473514413580436+0j),,,,,,,(2.036769959165173e-06+0j)
17,(0.054323282604307334+0j),(0.06372889049521235+0j),(0.0005283305309681858+0j),,,,,,,(2.0367719999814993e-06+0j)
18,(0.056933668439185375+0j),(0.06377966806548413+0j),(0.0005103166395784029+0j),,,,,,,(2.036774040797826e-06+0j)
19,(0.059487867617303083+0j),(0.06382873211041602+0j),(0.0004933856087745484+0j),,,,,,,(2.0367760816141523e-06+0j)
20,(0.06198335945213838+0j),(0.06387619141722235+0j),(0.000477590350541721+0j),,,,,,,(2.036778122430479e-06+0j)
21,(0.06441768119453459+0j),(0.06392215899979742+0j),(0.0004629641612048187+0j),,,,,,,(2.0367801632468054e-06+0j)
22,(0.06678843046283113+0j),(0.06396675032603809+0j),(0.00044952379920328115+0j),,,,,,,(2.036782204063132e-06+0j)
23,(0.06909326761319817+0j),(0.06401008183021208+0j),(0.0004372722207317305+0j),,,,,,,(2.0367842448794584e-06+0j)
24,(0.07132991805070214+0j),(0.06405226967520294+0j),(0.0004262009402701309+0j),,,,,,,(2.036786285695785e-06+0j)
25,(0.07349617447110039+0j),(0.06409342872839677+0j),(0.0004162920272111404+0j),,,,,,,(2.0367883265121114e-06+0j)
26,(0.0755898990403396+0j),(0.06413367171721157+0j),(0.00040751977299695026+0j),,,,,,,(2.036790367328438e-06+0j)
27,(0.07760902550530327+0j),(0.06417310853410836+0j),(0.0003998520726229625+0j),,,,,,,(2.0367924081447644e-06+0j)
28,(0.07955156123194253+0j),(0.0642118456652846+0j),(0.0003932515655996181+0j),,,,,,,(2.036794448961091e-06+0j)
29,(0.08141558917159784+0j),(0.06424998572151754+0j),(0.000387676578312598+0j),,,,,,,(2.0367964897774174e-06+0j)
30,(0.0831992697546029+0j),(0.06428762705348742+0j),(0.0003830819046053909+0j),,,,,,,(2.036798530593744e-06+0j)
31,(0.0849008427031277+0j),(0.06432486343724368+0j),(0.00037941945574446304+0j),,,,,,,(2.0368005714100704e-06+0j)
32,(0.08651862877028785+0j),(0.06436178381826606+0j),(0.00037663880548259923+0j),,,,,,,(2.036802612226397e-06+0j)
33,(0.08805103139617805+0j),(0.06439847210485569+0j),(0.00037468765106643705+0j),,,,,,,(2.0368046530427235e-06+0j)
34,(0.08949653828428333+0j),(0.0644350070034306+0j),(0.0003735122068635979+0j),,,,,,,(2.03680669385905e-06+0j)
35,(0.09085372289449278+0j),(0.0644714618897658+0j),(0.0003730575438140482+0j),,,,,,,(2.0368087346753765e-06+0j)
36,(0.09212124584910604+0j),(0.06450790471137353+0j),(0.00037326788507498145+0j),,,,,,,(2.036810775491703e-06+0j)
37,(0.0932978562559968+0j),(0.06454439791712419+0j),(0.0003740868659473569+0j),,,,,,,(2.0368128163080295e-06+0j)
38,(0.09438239294274735+0j),(0.06458099841091279+0j),(0.00037545776435491654+0j),,,,,,,(2.036814857124356e-06+0j)
39,(0.09537378560269487+0j),(0.06461775752672043+0j),(0.00037732370671143193+0j),,,,,,,(2.0368168979406825e-06+0j)
40,(0.09627105585054985+0j),(0.06465472102283909+0j),(0.00037962785288961094+0j),,,,,,,(2.036818938757009e-06+0j)
41,(0.09707331818944216+0j),(0.06469192909334967+0j),(0.0003823135631349537+0j),,,,,,,(2.0368209795733355e-06+0j)
42,(0.0977797808830829+0j),(0.0647294163951898+0j),(0.00038532454909933765+0j),,,,,,,(2.036823020389662e-06+0j)
43,(0.09838974673808566+0j),(0.06476721208933542+0j),(0.0003886050106635739+0j),,,,,,,(2.0368250612059886e-06+0j)
