,Vg,Vo,Ig,Zin,Vl,Pin,Pout,PCE,Temperature,Time
0,(0.004020126480312548+0j),(0.07797739247232967+0j),(0.0013671974646088502+0j),(2.2087600080504832-121.5045064299918j),(0.06716816872358322+0j),(7.478023462681449e-07+0j),(9.879740249894994e-08+0j),(0.13211699988906353+0j),(-20+0j),(2.0367373061039487e-06+0j)
1,(0.0071566794598379255+0j),(0.07801139853855596+0j),(0.0013679482739875116+0j),(2.431313936900758-120.7240578527382j),(0.07537199556827545+0j),(8.337648864653602e-07+0j),(1.244052014386171e-07+0j),(0.14920897180740855+0j),(-15+0j),(2.036739346920275e-06+0j)
2,(0.010286169661136157+0j),(0.07804538334522008+0j),(0.001365491158835202+0j),(2.762714577674718-119.92117950558844j),(0.08223851770162582+0j),(9.600190651326557e-07+0j),(1.4810477429030147e-07+0j),(0.15427274277082853+0j),(-10+0j),(2.0367413877366017e-06+0j)
3,(0.01340550865484291+0j),(0.0780792676154876+0j),(0.0013598736050161274+0j),(3.2845593283156433-119.0739960676738j),(0.08748112618923187+0j),(1.1573872598091839e-06+0j),(1.6758966836015655e-07+0j),(0.14479999407267255+0j),(-5+0j),(2.036743428552928e-06+0j)
4,(0.016511618029973682+0j),(0.07811297345363712+0j),(0.0013511590689493222+0j),(4.1209897531126325-118.15821102482613j),(0.0911104753613472+0j),(1.474046598559653e-06+0j),(1.8178378257872513e-07+0j),(0.12332295516054445+0j),0j,(2.0367454693692547e-06+0j)
5,(0.019601432431580273+0j),(0.07814642476706511+0j),(0.0013394289364947805+0j),(5.451479868886666-117.12577970315118j),(0.09336932003498077+0j),(1.982598632821464e-06+0j),(1.9090921992216123e-07+0j),(0.0962924198381372+0j),(5+0j),(2.036747510185581e-06+0j)
6,(0.022671902585531714+0j),(0.07817954774149312+0j),(0.001324784837866808+0j),(7.529379172583325-115.85147433510222j),(0.09449192136526108+0j),(2.7931253043789184e-06+0j),(1.955275104633713e-07+0j),(0.07000312880944987+0j),(10+0j),(2.0367495510019077e-06+0j)
7,(0.025719998309199396+0j),(0.07821227137658708+0j),(0.0013073511856952387+0j),(10.671688998489067-114.04589310096236j),(0.09457729756832123+0j),(4.0667978282726835e-06+0j),(1.9588099968617054e-07+0j),(0.04816590545130892+0j),(15+0j),(2.0367515918182342e-06+0j)
8,(0.028742711499748302+0j),(0.07824452808476465+0j),(0.0012872777129151974+0j),(15.16026161991098-111.16863785003586j),(0.0935753658413887+0j),(6.021499302732991e-06+0j),(1.9175273998221977e-07+0j),(0.03184468358157719+0j),(20+0j),(2.0367536326345607e-06+0j)
9,(0.03173705910419588+0j),(0.07827625434868556+0j),(0.0012647416489611825+0j),(21.052533841526717-106.53396605820559j),(0.09143659472465515+0j),(8.925994734454434e-06+0j),(1.830874594585414e-07+0j),(0.02051171492985783+0j),(25+0j),(2.0367556734508872e-06+0j)
10,(0.03470008606296842+0j),(0.0783073914222229+0j),(0.0012399490364462733+0j),(28.211345346484716-99.78621548726557j),(0.08848777413368225+0j),(1.31175684146001e-05+0j),(1.7146877788638313e-07+0j),(0.013071689238954924+0j),(30+0j),(2.0367577142672137e-06+0j)
11,(0.037628868226188134+0j),(0.07833788604633207+0j),(0.0012131346112507903+0j),(36.751988926858814-90.89129311633297j),(0.08538182079792023+0j),(1.9117744159302674e-05+0j),(1.596427995297801e-07+0j),(0.008350504023880772+0j),(35+0j),(2.0367597550835403e-06+0j)
12,(0.04052051523912342+0j),(0.07836769113740971+0j),(0.0011845597125764347+0j),(46.74643048089833-79.03602439039601j),(0.08226937800645828+0j),(2.7719735953724012e-05+0j),(1.4821594886321213e-07+0j),(0.005346946634363595+0j),(40+0j),(2.0367617958998668e-06+0j)
13,(0.04337217339595485+0j),(0.07839676639512336+0j),(0.001154507903942256+0j),(57.097362851812086-62.57563525970987j),(0.07844837754964828+0j),(3.978434324380942e-05+0j),(1.3476789439733002e-07+0j),(0.00338746057893768+0j),(45+0j),(2.0367638367161933e-06+0j)
14,(0.04618102845402938+0j),(0.07842507877342669+0j),(0.001123278361828908+0j),,,,,,,(2.0367658775325198e-06+0j)
15,(0.0489443084125218+0j),(0.07845260276546868+0j),(0.0010911775370161733+0j),,,,,,,(2.0367679183488463e-06+0j)
16,(0.051659286247727844+0j),(0.07847932047036253+0j),(0.0010585099699091279+0j),,,,,,,(2.036769959165173e-06+0j)
17,(0.054323282604307334+0j),(0.07850522143384035+0j),(0.0010255693113006793+0j),,,,,,,(2.0367719999814993e-06+0j)
18,(0.056933668439185375+0j),(0.07853030227988436+0j),(0.0009926305106110773+0j),,,,,,,(2.036774040797826e-06+0j)
19,(0.059487867617303083+0j),(0.07855456617067053+0j),(0.0009599438358380434+0j),,,,,,,(2.0367760816141523e-06+0j)
20,(0.06198335945213838+0j),(0.07857802214388718+0j),(0.0009277310030436025+0j),,,,,,,(2.036778122430479e-06+0j)
21,(0.06441768119453459+0j),(0.07860068437902906+0j),(0.0008961833413819874+0j),,,,,,,(2.0367801632468054e-06+0j)
