,Vg,Vo,Ig,Zin,Vl,Pin,Pout,PCE,Temperature,Time
0,(0.004020126480312548+0j),(0.18834119104611244+0j),(0.0008653419510524785+0j),(5.56543958215126-143.79565689756683j),(0.12416081130504608+0j),(1.3437755796985584e-06+0j),(3.4428777064513135e-07+0j),(0.2562092776848672+0j),(-20+0j),(2.0367373061039487e-06+0j)
1,(0.0071566794598379255+0j),(0.1883780142875806+0j),(0.0008839458262696541+0j),(5.901721831323428-142.06988473841474j),(0.13525058329105377+0j),(1.45946853535861e-06+0j),(4.085364460434216e-07+0j),(0.27992137969801384+0j),(-15+0j),(2.036739346920275e-06+0j)
2,(0.010286169661136157+0j),(0.18841559957019605+0j),(0.0009013702599628257+0j),(6.317274404736696-140.40012137376573j),(0.14590203762054443+0j),(1.5991355439837207e-06+0j),(4.754175693915349e-07+0j),(0.29729660576938227+0j),(-10+0j),(2.0367413877366017e-06+0j)
3,(0.01340550865484291+0j),(0.18845389649176755+0j),(0.0009175913283153341+0j),(6.869289163464811-138.7586275307757j),(0.15588368475437164+0j),(1.7794985751606873e-06+0j),(5.426925242670156e-07+0j),(0.3049693502665552+0j),(-5+0j),(2.036743428552928e-06+0j)
4,(0.016511618029973682+0j),(0.18849285367766702+0j),(0.0009325869794508293+0j),(7.648744580226929-137.10890395556316j),(0.16493700444698334+0j),(2.0280483568058116e-06+0j),(6.075593635685201e-07+0j),(0.2995783416749637+0j),0j,(2.0367454693692547e-06+0j)
5,(0.019601432431580273+0j),(0.18853241886059088+0j),(0.0009463370603479602+0j),(8.797012662166818-135.40412698939588j),(0.17282281816005707+0j),(2.388972006883705e-06+0j),(6.670443017260201e-07+0j),(0.27921813223594283+0j),(5+0j),(2.036747510185581e-06+0j)
6,(0.022671902585531714+0j),(0.18857253896137022+0j),(0.0009588233395023429+0j),(10.527670580449831-133.57986501631248j),(0.17938244342803955+0j),(2.931770950453938e-06+0j),(7.186416500144133e-07+0j),(0.24512203107242847+0j),(10+0j),(2.0367495510019077e-06+0j)
7,(0.025719998309199396+0j),(0.18861316017064964+0j),(0.0009700295253742485+0j),(13.151254351481935-131.52894768691826j),(0.1845800131559372+0j),(3.7633369629475055e-06+0j),(7.608899681722461e-07+0j),(0.20218491611665435+0j),(15+0j),(2.0367515918182342e-06+0j)
8,(0.028742711499748302+0j),(0.1886542280312599+0j),(0.0009799412807045404+0j),(17.09351234191952-129.03927045443908j),(0.18849141895771027+0j),(5.044310455559753e-06+0j),(7.934794445741105e-07+0j),(0.15730186545111455+0j),(20+0j),(2.0367536326345607e-06+0j)
9,(0.03173705910419588+0j),(0.18869568752111146+0j),(0.00098854623284096+0j),(22.878633787916687-125.67548463572261j),(0.19124197959899902+0j),(7.010331955825677e-06+0j),(8.168061031848863e-07+0j),(0.11651461133821342+0j),(25+0j),(2.0367556734508872e-06+0j)
10,(0.03470008606296842+0j),(0.18873748313644484+0j),(0.00099583398029966+0j),(31.01200613037786-120.61756518112261j),(0.19292694330215454+0j),(9.997180313803256e-06+0j),(8.312626741660317e-07+0j),(0.08314971302641155+0j),(30+0j),(2.0367577142672137e-06+0j)
11,(0.037628868226188134+0j),(0.1887795589752865+0j),(0.0010017960959058673+0j),(41.69290413408431-112.58475879229015j),(0.19352588057518005+0j),(1.4462986655416898e-05+0j),(8.364319575249799e-07+0j),(0.057832588624542956+0j),(35+0j),(2.0367597550835403e-06+0j)
12,(0.04052051523912342+0j),(0.18882185882097632+0j),(0.001006426127035794+0j),(54.502752420897885-100.0903717528782j),(0.19270627200603485+0j),(2.0980900444556028e-05+0j),(8.2936215264268e-07+0j),(0.039529387922808475+0j),(40+0j),(2.0367617958998668e-06+0j)
13,(0.04337217339595485+0j),(0.18886432622566027+0j),(0.0010097195937573532+0j),(68.60385142595811-81.82087036157995j),(0.18911603093147278+0j),(3.0086333936196752e-05+0j),(7.987469303605301e-07+0j),(0.026548496471999892+0j),(45+0j),(2.0367638367161933e-06+0j)
14,(0.04618102845402938+0j),(0.18890690459368611+0j),(0.001011673986107199+0j),,,,,,,(2.0367658775325198e-06+0j)
15,(0.0489443084125218+0j),(0.18894953726490776+0j),(0.0010122887624698814+0j),,,,,,,(2.0367679183488463e-06+0j)
16,(0.051659286247727844+0j),(0.18899216759801202+0j),(0.0010115653522731695+0j),,,,,,,(2.036769959165173e-06+0j)
17,(0.054323282604307334+0j),(0.189034739054165+0j),(0.0010095071684360904+0j),,,,,,,(2.0367719999814993e-06+0j)
18,(0.056933668439185375+0j),(0.1890771952815944+0j),(0.001006119639135027+0j),,,,,,,(2.036774040797826e-06+0j)
19,(0.059487867617303083+0j),(0.1891194802022963+0j),(0.0010014102764945641+0j),,,,,,,(2.0367760816141523e-06+0j)
20,(0.06198335945213838+0j),(0.1891615381031509+0j),(0.0009953888163454533+0j),,,,,,,(2.036778122430479e-06+0j)
21,(0.06441768119453459+0j),(0.18920331373527843+0j),(0.000988067468030365+0j),,,,,,,(2.0367801632468054e-06+0j)
22,(0.06678843046283113+0j),(0.18924475242560518+0j),(0.0009794612418462941+0j),,,,,,,(2.036782204063132e-06+0j)
23,(0.06909326761319817+0j),(0.1892858002027588+0j),(0.0009695882990691199+0j),,,,,,,(2.0367842448794584e-06+0j)
24,(0.07132991805070214+0j),(0.1893264039399837+0j),(0.0009584704065571519+0j),,,,,,,(2.036786285695785e-06+0j)
25,(0.07349617447110039+0j),(0.18936651152175635+0j),(0.0009461336026311909+0j),,,,,,,(2.0367883265121114e-06+0j)
26,(0.0755898990403396+0j),(0.18940607204306048+0j),(0.0009326090752287305+0j),,,,,,,(2.036790367328438e-06+0j)
27,(0.07760902550530327+0j),(0.18944503604994287+0j),(0.0009179342353726492+0j),,,,,,,(2.0367924081447644e-06+0j)
28,(0.07955156123194253+0j),(0.18948335582896517+0j),(0.0009021539553445433+0j),,,,,,,(2.036794448961091e-06+0j)
29,(0.08141558917159784+0j),(0.1895209857504267+0j),(0.0008853218726148233+0j),,,,,,,(2.0367964897774174e-06+0j)
30,(0.0831992697546029+0j),(0.18955788266422924+0j),(0.0008675015746926248+0j),,,,,,,(2.036798530593744e-06+0j)
31,(0.0849008427031277+0j),(0.1895940063374288+0j),(0.0008487673850824818+0j),,,,,,,(2.0368005714100704e-06+0j)
32,(0.08651862877028785+0j),(0.18962931990930074+0j),(0.0008292044053191853+0j),,,,,,,(2.036802612226397e-06+0j)
33,(0.08805103139617805+0j),(0.189663790325525+0j),(0.0008089074858422195+0j),,,,,,,(2.0368046530427235e-06+0j)
34,(0.08949653828428333+0j),(0.18969738870234837+0j),(0.0007879789446821853+0j),,,,,,,(2.03680669385905e-06+0j)
35,(0.09085372289449278+0j),(0.18973009056965515+0j),(0.000766525123999864+0j),,,,,,,(2.0368087346753765e-06+0j)
36,(0.09212124584910604+0j),(0.18976187595238755+0j),(0.0007446521912978425+0j),,,,,,,(2.036810775491703e-06+0j)
37,(0.0932978562559968+0j),(0.18979272927185623+0j),(0.0007224618232457944+0j),,,,,,,(2.0368128163080295e-06+0j)
38,(0.09438239294274735+0j),(0.1898226390762361+0j),(0.000700047446315741+0j),,,,,,,(2.036814857124356e-06+0j)
39,(0.09537378560269487+0j),(0.18985159763439435+0j),(0.0006774915349508159+0j),,,,,,,(2.0368168979406825e-06+0j)
40,(0.09627105585054985+0j),(0.1898796004421273+0j),(0.0006548641723968341+0j),,,,,,,(2.036818938757009e-06+0j)
41,(0.09707331818944216+0j),(0.18990664569244972+0j),(0.0006322227903495337+0j),,,,,,,(2.0368209795733355e-06+0j)
42,(0.0977797808830829+0j),(0.18993273375404798+0j),(0.0006096128152342614+0j),,,,,,,(2.036823020389662e-06+0j)
43,(0.09838974673808566+0j),(0.18995786668915698+0j),(0.0005870688857502849+0j),,,,,,,(2.0368250612059886e-06+0j)
44,(0.09890261379179364+0j),(0.18998204782860986+0j),(0.0005646163382179256+0j),,,,,,,(2.036827102022315e-06+0j)
45,(0.099317875906344+0j),(0.19000528141062556+0j),(0.00054227273452108+0j),,,,,,,(2.0368291428386416e-06+0j)
46,(0.0996351232681338+0j),(0.19002757228216374+0j),(0.0005200492921149884+0j),,,,,,,(2.036831183654968e-06+0j)
47,(0.09985404279239218+0j),(0.19004892565720055+0j),(0.0004979521450286715+0j),,,,,,,(2.0368332244712946e-06+0j)
48,(0.09997441843193673+0j),(0.19006934692428548+0j),(0.00047598341270312544+0j),,,,,,,(2.036835265287621e-06+0j)
49,(0.09999613139054436+0j),(0.19008884149536528+0j),(0.00045414208206160755+0j),,,,,,,(2.0368373061039476e-06+0j)
50,(0.09991916024014634+0j),(0.19010741468838988+0j),(0.00043242472258188847+0j),,,,,,,(2.036839346920274e-06+0j)
51,(0.09974358094200132+0j),(0.19012507163716758+0j),(0.00041082605944659433+0j),,,,,,,(2.0368413877366006e-06+0j)
52,(0.09946956677163798+0j),(0.19014181722299878+0j),(0.0003893394300084828+0j),,,,,,,(2.036843428552927e-06+0j)
53,(0.09909738814797496+0j),(0.19015765602363596+0j),(0.0003679571464343145+0j),,,,,,,(2.0368454693692536e-06+0j)
54,(0.09862741236638013+0j),(0.19017259227601319+0j),(0.000346670784051934+0j),,,,,,,(2.03684751018558e-06+0j)
55,(0.09806010323620912+0j),(0.1901866298499428+0j),(0.0003254714114740646+0j),,,,,,,(2.0368495510019067e-06+0j)
56,(0.09739602062308132+0j),(0.19019977223058857+0j),(0.0003043497754198799+0j),,,,,,,(2.036851591818233e-06+0j)
57,(0.09663581989645381+0j),(0.19021202250801642+0j),(0.00028329645045862336+0j),,,,,,,(2.0368536326345597e-06+0j)
58,(0.09578025128248763+0j),(0.19022338337250652+0j),(0.0002623019616816721+0j),,,,,,,(2.036855673450886e-06+0j)
59,(0.09483015912419318+0j),(0.19023385711461463+0j),(0.0002413568865308991+0j),,,,,,,(2.0368577142672127e-06+0j)
60,(0.09378648104782472+0j),(0.19024344562920217+0j),(0.00022045194060824218+0j),,,,,,,(2.036859755083539e-06+0j)
61,(0.09265024703763886+0j),(0.19025215042283644+0j),(0.00019957805119679415+0j),,,,,,,(2.0368617958998657e-06+0j)
