,Vg,Vo,Ig,Zin,Vl,Pin,Pout,PCE,Temperature,Time
0,(0.004020126480312548+0j),(0.14691264338009027+0j),(0.0007174212941690638+0j),(16.916750664576377-127.46090890819254j),(0.08854109048843384+0j),(5.116208740219008e-06+0j),(1.094874902080371e-06+0j),(0.21400121802565528+0j),(-20+0j),(2.0367373061039487e-06+0j)
1,(0.0071566794598379255+0j),(0.1469304722408359+0j),(0.0007508735695736284+0j),(17.940488417648783-126.01442441587449j),(0.09869961440563202+0j),(5.536659955396317e-06+0j),(1.3605223465284754e-06+0j),(0.2457298005456231+0j),(-15+0j),(2.036739346920275e-06+0j)
2,(0.010286169661136157+0j),(0.1469491225077051+0j),(0.0007831825370803248+0j),(19.04691365846805-124.5970818272755j),(0.10877274721860886+0j),(5.994396360620158e-06+0j),(1.6523991477601424e-06+0j),(0.275657305315258+0j),(-10+0j),(2.0367413877366017e-06+0j)
3,(0.01340550865484291+0j),(0.1469685649856756+0j),(0.0008142978843278494+0j),(20.300116003698765-123.17328368578637j),(0.11863372474908829+0j),(6.513211701530963e-06+0j),(1.965581698670511e-06+0j),(0.30178378789814114+0j),(-5+0j),(2.036743428552928e-06+0j)
4,(0.016511618029973682+0j),(0.14698876925111812+0j),(0.0008441715614878589+0j),(21.801319002131-121.68610922516045j),(0.1281190812587738+0j),(7.132607606763486e-06+0j),(2.2924633371044162e-06+0j),(0.3214060640221664+0j),0j,(2.0367454693692547e-06+0j)
5,(0.019601432431580273+0j),(0.14700970370934138+0j),(0.0008727578625252965+0j),(23.70512359215644-120.0428825991289j),(0.13702258467674255+0j),(7.916342838143464e-06+0j),(2.6221593369352903e-06+0j),(0.3312336757701916+0j),(5+0j),(2.036747510185581e-06+0j)
6,(0.022671902585531714+0j),(0.14703133565407542+0j),(0.0009000134991138717+0j),(26.23824422416564-118.09021322012828j),(0.14509879052639008+0j),(8.96495384949958e-06+0j),(2.9403724992520517e-06+0j),(0.3279852354640043+0j),(10+0j),(2.0367495510019077e-06+0j)
7,(0.025719998309199396+0j),(0.1470536313287079+0j),(0.0009258976670860614+0j),(29.713128558325423-115.57028885115213j),(0.15207992494106293+0j),(1.0433416719024535e-05+0j),(3.230119179394817e-06+0j),(0.30959361313585243+0j),(15+0j),(2.0367515918182342e-06+0j)
8,(0.028742711499748302+0j),(0.1470765559890864+0j),(0.0009503721053460795+0j),(34.515408057128596-112.04979210021783j),(0.15770190954208374+0j),(1.2554245586215984e-05+0j),(3.4733509865001276e-06+0j),(0.2766674399227713+0j),(20+0j),(2.0367536326345607e-06+0j)
9,(0.03173705910419588+0j),(0.14710007396769784+0j),(0.0009734011472311565+0j),(41.0253518508657-106.83125842358884j),(0.1617191731929779+0j),(1.5663274098187685e-05+0j),(3.652563644075234e-06+0j),(0.2331928574561466+0j),(25+0j),(2.0367556734508872e-06+0j)
10,(0.03470008606296842+0j),(0.1471241487390375+0j),(0.000994951764373713+0j),(49.4442641309326-98.91578522304863j),(0.16386495530605316+0j),(2.0215824406477623e-05+0j),(3.750135286167348e-06+0j),(0.1855049396336128+0j),(30+0j),(2.0367577142672137e-06+0j)
11,(0.037628868226188134+0j),(0.1471487429859811+0j),(0.0010149936031989722+0j),(59.62212644694411-87.1165756933687j),(0.16364902257919312+0j),(2.6750478355097584e-05+0j),(3.7402583311353196e-06+0j),(0.13982024102468335+0j),(35+0j),(2.0367597550835403e-06+0j)
12,(0.04052051523912342+0j),(0.1471738186669799+0j),(0.0010334990142976605+0j),(71.16158650436589-70.12386563080523j),(0.15968559682369232+0j),(3.56472737621516e-05+0j),(3.5612811343722897e-06+0j),(0.09990332383155401+0j),(40+0j),(2.0367617958998668e-06+0j)
13,(0.04337217339595485+0j),(0.14719933708390506+0j),(0.0010504430750535505+0j),(83.90232632607238-45.50289811309009j),(0.1476593315601349+0j),(4.60489172837697e-05+0j),(3.04506497260911e-06+0j),(0.0661267441717325+0j),(45+0j),(2.0367638367161933e-06+0j)
14,(0.04618102845402938+0j),(0.14722525895037988+0j),(0.0010658036061004265+0j),,,,,,,(2.0367658775325198e-06+0j)
15,(0.0489443084125218+0j),(0.14725154446045682+0j),(0.0010795611824672346+0j),,,,,,,(2.0367679183488463e-06+0j)
