,Vg,Vo,Ig,Zin,Vl,Pin,Pout,PCE,Temperature,Time
0,(0.004020126480312548+0j),(0.057727068014181676+0j),(0.0003377624664028567+0j),(2.072713106800543-164.87048609846119j),(0.04535491392016411+0j),(3.8120290923870925e-07+0j),(4.625701422590055e-08+0j),(0.1213448615024457+0j),(-20+0j),(2.0367373061039487e-06+0j)
1,(0.0071566794598379255+0j),(0.05773675159615852+0j),(0.00038832975669211167+0j),(2.362251184136587-164.45600848707514j),(0.05241524428129196+0j),(4.366235089037218e-07+0j),(6.17794632845846e-08+0j),(0.14149367137766133+0j),(-15+0j),(2.036739346920275e-06+0j)
2,(0.010286169661136157+0j),(0.05774776548290185+0j),(0.00043715486330829224+0j),(2.811625584087051-164.00314678609035j),(0.05808771774172783+0j),(5.225090831117996e-07+0j),(7.587479479990228e-08+0j),(0.14521239391290658+0j),(-10+0j),(2.0367413877366017e-06+0j)
3,(0.01340550865484291+0j),(0.057760057519990415+0j),(0.0004838255648143986+0j),(3.5436853105744923-163.5070331030926j),(0.06206987798213959+0j),(6.624362072216172e-07+0j),(8.663446263565184e-08+0j),(0.1307815932933575+0j),(-5+0j),(2.036743428552928e-06+0j)
4,(0.016511618029973682+0j),(0.057773564835945895+0j),(0.0005279533695527735+0j),(4.7409855391402385-162.98376349589154j),(0.06442449986934662+0j),(8.916102842704277e-07+0j),(9.33320949601572e-08+0j),(0.10467812743605517+0j),0j,(2.0367454693692547e-06+0j)
5,(0.019601432431580273+0j),(0.05778821454501871+0j),(0.0005691785633201039+0j),(6.661508640571077-162.45171625603777j),(0.06546381860971451+0j),(1.259950181520253e-06+0j),(9.636771740644209e-08+0j),(0.07648533951569818+0j),(5+0j),(2.036747510185581e-06+0j)
6,(0.022671902585531714+0j),(0.05780392458563767+0j),(0.000607175297664977+0j),(9.683255346207723-161.863149140331j),(0.06558366864919662+0j),(1.8413269344819128e-06+0j),(9.672089714618107e-08+0j),(0.05252782400285426+0j),(10+0j),(2.0367495510019077e-06+0j)
7,(0.025719998309199396+0j),(0.057820604695617506+0j),(0.0006416567193109343+0j),(14.379104633779312-160.9947514047894j),(0.06524708867073059+0j),(2.751790361799067e-06+0j),(9.573068776541938e-08+0j),(0.034788510452821164+0j),(15+0j),(2.0367515918182342e-06+0j)
8,(0.028742711499748302+0j),(0.057838157525168+0j),(0.0006723801364466629+0j),(21.584463642860303-159.3485154831015j),(0.06478326767683029+0j),(4.17358523918665e-06+0j),(9.437448677378167e-08+0j),(0.022612330014894676+0j),(20+0j),(2.0367536326345607e-06+0j)
9,(0.03173705910419588+0j),(0.05785647988837457+0j),(0.0006991521981919387+0j),(32.34298284974911-155.94888595968916j),(0.0642448142170906+0j),(6.3751349443919025e-06+0j),(9.28121979870417e-08+0j),(0.014558467984852148+0j),(25+0j),(2.0367556734508872e-06+0j)
10,(0.03470008606296842+0j),(0.05787546415272895+0j),(0.0007218340294151436+0j),(47.54135287724434-148.87429675008795j),(0.06353472173213959+0j),(9.732526450534351e-06+0j),(9.077184585707969e-08+0j),(0.00932664774336123+0j),(30+0j),(2.0367577142672137e-06+0j)
11,(0.037628868226188134+0j),(0.057894999764001004+0j),(0.0007403462078206308+0j),(66.83627421373505-134.84426279494915j),(0.06249993294477463+0j),(1.4754045878362376e-05+0j),(8.78391259127537e-08+0j),(0.005953561933921775+0j),(35+0j),(2.0367597550835403e-06+0j)
12,(0.04052051523912342+0j),(0.0579149748996551+0j),(0.0007546733909714388+0j),(86.66833078480285-110.0562415180597j),(0.060900427401065826+0j),(2.2082478608353995e-05+0j),(8.340067848433958e-08+0j),(0.003776780675915084+0j),(40+0j),(2.0367617958998668e-06+0j)
13,(0.04337217339595485+0j),(0.057935278237492116+0j),(0.0007648682982528791+0j),(99.24638413067484-73.94254528087639j),(0.058304313570261+0j),(3.2396823371527717e-05+0j),(7.644168929347605e-08+0j),(0.0023595427371640894+0j),(45+0j),(2.0367638367161933e-06+0j)
14,(0.04618102845402938+0j),(0.057955800816728444+0j),(0.00077105463530573+0j),,,,,,,(2.0367658775325198e-06+0j)
15,(0.0489443084125218+0j),(0.05797643795618074+0j),(0.0007734284362678781+0j),,,,,,,(2.0367679183488463e-06+0j)
16,(0.051659286247727844+0j),(0.05799709117919878+0j),(0.0007722572257813287+0j),,,,,,,(2.036769959165173e-06+0j)
17,(0.054323282604307334+0j),(0.058017670079100934+0j),(0.0007678764118025014+0j),,,,,,,(2.0367719999814993e-06+0j)
18,(0.056933668439185375+0j),(0.05803809404489584+0j),(0.000760682454357429+0j),,,,,,,(2.036774040797826e-06+0j)
19,(0.059487867617303083+0j),(0.05805829375866611+0j),(0.0007511226368803885+0j),,,,,,,(2.0367760816141523e-06+0j)
20,(0.06198335945213838+0j),(0.05807821237684005+0j),(0.0007396816770635184+0j),,,,,,,(2.036778122430479e-06+0j)
21,(0.06441768119453459+0j),(0.05809780632019596+0j),(0.0007268658830231933+0j),,,,,,,(2.0367801632468054e-06+0j)
22,(0.06678843046283113+0j),(0.058117045621917725+0j),(0.0007131859775679539+0j),,,,,,,(2.036782204063132e-06+0j)
23,(0.06909326761319817+0j),(0.05813591381641783+0j),(0.0006991399629823009+0j),,,,,,,(2.0367842448794584e-06+0j)
24,(0.07132991805070214+0j),(0.0581544073884812+0j),(0.0006851974061890766+0j),,,,,,,(2.036786285695785e-06+0j)
25,(0.07349617447110039+0j),(0.058172534836048895+0j),(0.0006717862871851319+0j),,,,,,,(2.0367883265121114e-06+0j)
26,(0.0755898990403396+0j),(0.05819031542505668+0j),(0.0006592831428388769+0j),,,,,,,(2.036790367328438e-06+0j)
