,Vg,Vo,Ig,Zin,Vl,Pin,Pout,PCE,Temperature,Time
0,(0.004020126480312548+0j),(0.07600423356781097+0j),(0.0002763266825448523+0j),(5.997308448857704-171.7571795664233j),(0.08212757110595703+0j),(1.0152315326195094e-06+0j),(2.705801029807973e-07+0j),(0.26652058598164713+0j),(-20+0j),(2.0367373061039487e-06+0j)
1,(0.0071566794598379255+0j),(0.07602960206572064+0j),(0.00031841751476255326+0j),(6.77448501592312-170.1787396306639j),(0.09089700877666473+0j),(1.1677386737574125e-06+0j),(3.3144928267265497e-07+0j),(0.2838385763196113+0j),(-15+0j),(2.036739346920275e-06+0j)
2,(0.010286169661136157+0j),(0.07605855578365363+0j),(0.0003595195409696116+0j),(7.859385754970428-168.56116500952828j),(0.0987817570567131+0j),(1.3800603255731403e-06+0j),(3.9144557992489405e-07+0j),(0.28364381807898603+0j),(-10+0j),(2.0367413877366017e-06+0j)
3,(0.01340550865484291+0j),(0.07609100559295721+0j),(0.0003995425350508252+0j),(9.46515496260509-166.82962541128117j),(0.1054738387465477+0j),(1.6949359178397572e-06+0j),(4.462799800777211e-07+0j),(0.26330197819308554+0j),(-5+0j),(2.036743428552928e-06+0j)
4,(0.016511618029973682+0j),(0.07612685469467996+0j),(0.0004383987356911137+0j),(11.924217564245309-164.85645280620506j),(0.11076150089502335+0j),(2.1823248061991762e-06+0j),(4.921478181978813e-07+0j),(0.22551538469428187+0j),0j,(2.0367454693692547e-06+0j)
5,(0.019601432431580273+0j),(0.07616599884216388+0j),(0.0004760030811481108+0j),(15.720275875899846-162.38851603772727j),(0.11457832157611847+0j),(2.953018565676757e-06+0j),(5.266508774899511e-07+0j),(0.17834323278941394+0j),(5+0j),(2.036747510185581e-06+0j)
6,(0.022671902585531714+0j),(0.07620832658359936+0j),(0.0005122734377143849+0j),(21.471162981456914-158.89299037307038j),(0.11697354912757874+0j),(4.175948106421856e-06+0j),(5.489000043595484e-07+0j),(0.13144320532035325+0j),(10+0j),(2.0367495510019077e-06+0j)
7,(0.025719998309199396+0j),(0.07625371952401203+0j),(0.0005471308221647481+0j),(29.75189460418961-153.34009629078835j),(0.11802257597446442+0j),(6.0970778577029705e-06+0j),(5.587892964394542e-07+0j),(0.09164870606556007+0j),(15+0j),(2.0367515918182342e-06+0j)
8,(0.028742711499748302+0j),(0.07630205260619771+0j),(0.0005804996190011311+0j),(40.64749950200655-144.19265545948738j),(0.11778967827558517+0j),(9.055374903255142e-06+0j),(5.565861190423184e-07+0j),(0.06146472398864922+0j),(20+0j),(2.0367536326345607e-06+0j)
9,(0.03173705910419588+0j),(0.07635319441022587+0j),(0.0006123077940905534+0j),(53.40106884990424-130.1050740747255j),(0.11643048375844955+0j),(1.3499369742930867e-05+0j),(5.438151517990617e-07+0j),(0.04028448454668323+0j),(25+0j),(2.0367556734508872e-06+0j)
10,(0.03470008606296842+0j),(0.07640700747132188+0j),(0.0006424871075083953+0j),(67.00902949179435-110.67728514720271j),(0.11412741243839264+0j),(2.0014953406644054e-05+0j),(5.225138920774118e-07+0j),(0.026106175790744583+0j),(30+0j),(2.0367577142672137e-06+0j)
11,(0.037628868226188134+0j),(0.0764633486162644+0j),(0.0006709733303435142+0j),(80.7960801196748-85.39657576042289j),(0.11027530580759048+0j),(2.9230237487354316e-05+0j),(4.878366688899275e-07+0j),(0.01668945280040838+0j),(35+0j),(2.0367597550835403e-06+0j)
12,(0.04052051523912342+0j),(0.07652206931898241+0j),(0.0006977064734265838+0j),(93.49522718952704-51.7863431808642j),(0.10188161581754684+0j),(4.0923328924691305e-05+0j),(4.16398875692702e-07+0j),(0.01017509783866741+0j),(40+0j),(2.0367617958998668e-06+0j)
13,(0.04337217339595485+0j),(0.076583016076958+0j),(0.0007226310413990447+0j),(101.61867525599168-1.144687402877118j),(0.07890421897172928+0j),(4.919722050544806e-05+0j),(2.4975739190663796e-07+0j),(0.005076656553777871+0j),(45+0j),(2.0367638367161933e-06+0j)
14,(0.04618102845402938+0j),(0.07664603081161162+0j),(0.000745696335163729+0j),,,,,,,(2.0367658775325198e-06+0j)
15,(0.0489443084125218+0j),(0.0767109512985938+0j),(0.0007668568434109267+0j),,,,,,,(2.0367679183488463e-06+0j)
16,(0.051659286247727844+0j),(0.0767776116388719+0j),(0.0007860727977222652+0j),,,,,,,(2.036769959165173e-06+0j)
17,(0.054323282604307334+0j),(0.07684584279084841+0j),(0.0008033110336777793+0j),,,,,,,(2.0367719999814993e-06+0j)
18,(0.056933668439185375+0j),(0.0769154731985403+0j),(0.0008185463587692915+0j),,,,,,,(2.036774040797826e-06+0j)
19,(0.059487867617303083+0j),(0.07698632955636253+0j),(0.0008317633542787679+0j),,,,,,,(2.0367760816141523e-06+0j)
20,(0.06198335945213838+0j),(0.07705823773561267+0j),(0.0008429583255456451+0j),,,,,,,(2.036778122430479e-06+0j)
21,(0.06441768119453459+0j),(0.07713102389582668+0j),(0.0008521416414958417+0j),,,,,,,(2.0367801632468054e-06+0j)
22,(0.06678843046283113+0j),(0.07720451583399116+0j),(0.0008593409143737963+0j),,,,,,,(2.036782204063132e-06+0j)
23,(0.06909326761319817+0j),(0.07727854464008566+0j),(0.0008646049281570999+0j),,,,,,,(2.0367842448794584e-06+0j)
24,(0.07132991805070214+0j),(0.07735294670462337+0j),(0.0008680078779780325+0j),,,,,,,(2.036786285695785e-06+0j)
25,(0.07349617447110039+0j),(0.0774275660745914+0j),(0.0008696532150703439+0j),,,,,,,(2.0367883265121114e-06+0j)
26,(0.0755898990403396+0j),(0.07750225707498526+0j),(0.000869675964809264+0j),,,,,,,(2.036790367328438e-06+0j)
27,(0.07760902550530327+0j),(0.07757688700505773+0j),(0.0008682421425464082+0j),,,,,,,(2.0367924081447644e-06+0j)
28,(0.07955156123194253+0j),(0.07765133861076302+0j),(0.0008655441448616361+0j),,,,,,,(2.036794448961091e-06+0j)
29,(0.08141558917159784+0j),(0.07772551197773471+0j),(0.0008617919126777025+0j),,,,,,,(2.0367964897774174e-06+0j)
30,(0.0831992697546029+0j),(0.07779932552954101+0j),(0.0008572010073061734+0j),,,,,,,(2.036798530593744e-06+0j)
31,(0.0849008427031277+0j),(0.07787271596264404+0j),(0.0008519798619490186+0j),,,,,,,(2.0368005714100704e-06+0j)
32,(0.08651862877028785+0j),(0.07794563715574528+0j),(0.000846318732024691+0j),,,,,,,(2.036802612226397e-06+0j)
33,(0.08805103139617805+0j),(0.07801805827754245+0j),(0.0008403821448343337+0j),,,,,,,(2.0368046530427235e-06+0j)
34,(0.08949653828428333+0j),(0.07808996141873131+0j),(0.0008343054104027167+0j),,,,,,,(2.03680669385905e-06+0j)
35,(0.09085372289449278+0j),(0.07816133907506415+0j),(0.0008281946543904669+0j),,,,,,,(2.0368087346753765e-06+0j)
36,(0.09212124584910604+0j),(0.07823219173706322+0j),(0.0008221292597924884+0j),,,,,,,(2.036810775491703e-06+0j)
37,(0.0932978562559968+0j),(0.07830252574400283+0j),(0.0008161655570789743+0j),,,,,,,(2.0368128163080295e-06+0j)
38,(0.09438239294274735+0j),(0.0783723514709542+0j),(0.0008103408622204502+0j),,,,,,,(2.036814857124356e-06+0j)
