,Vg,Vo,Ig,Zin,Vl,Pin,Pout,PCE,Temperature,Time
0,(0.004020126480312548+0j),(0.336396958027406+0j),(-0.0021151467541938762+0j),(3.4146956324198734+32.06431167600919j),(0.42456838488578796+0j),(1.6420268366346136e-05+0j),(8.36883718493813e-06+0j),(0.5096650674778451+0j),(-20+0j),(2.0367373061039487e-06+0j)
1,(0.0071566794598379255+0j),(0.3363393281233439+0j),(-0.0020989981112466793+0j),(3.437021576152003+33.234125711635436j),(0.4117753207683563+0j),(1.5394416550407186e-05+0j),(7.872097125781075e-06+0j),(0.5113605377641192+0j),(-15+0j),(2.036739346920275e-06+0j)
2,(0.010286169661136157+0j),(0.3362821655817878+0j),(-0.0020807232484244325+0j),(3.471655882217903+34.31136286645719j),(0.4021775722503662+0j),(1.4595096217817627e-05+0j),(7.509404727850153e-06+0j),(0.5145156027599671+0j),(-10+0j),(2.0367413877366017e-06+0j)
3,(0.01340550865484291+0j),(0.33622552795237914+0j),(-0.0020603350941241338+0j),(3.5205537334017483+35.304731676557076j),(0.3951362371444702+0j),(1.3983555618324317e-05+0j),(7.248756897040808e-06+0j),(0.5183772350103789+0j),(-5+0j),(2.036743428552928e-06+0j)
4,(0.016511618029973682+0j),(0.336169472402157+0j),(-0.00203784889949758+0j),(3.5878005559039834+36.22225198151992j),(0.3901260495185852+0j),(1.3539640349335968e-05+0j),(7.066098961088082e-06+0j),(0.5218823232209878+0j),0j,(2.0367454693692547e-06+0j)
5,(0.019601432431580273+0j),(0.3361140556525738+0j),(-0.002013282232784985+0j),(3.6805949370692597+37.07259451032918j),(0.3866719901561737+0j),(1.3259344996185973e-05+0j),(6.941530604889906e-06+0j),(0.5235198727302612+0j),(5+0j),(2.036747510185581e-06+0j)
6,(0.022671902585531714+0j),(0.33605933391670756+0j),(-0.001986654970540463+0j),(3.8107814961916193+37.86651046848185j),(0.38429737091064453+0j),(1.315518056799192e-05+0j),(6.8565341292988315e-06+0j),(0.5212041061588751+0j),(10+0j),(2.0367495510019077e-06+0j)
7,(0.025719998309199396+0j),(0.3360053628367542+0j),(-0.001957989285756096+0j),(3.9971676241928358+38.61848774910471j),(0.382479190826416+0j),(1.325878383795498e-05+0j),(6.791808610377706e-06+0j),(0.5122497427656432+0j),(15+0j),(2.0367515918182342e-06+0j)
8,(0.028742711499748302+0j),(0.3359521974218839+0j),(-0.0019273096328962917+0j),(4.26899531213757+39.34878621952397j),(0.3806093633174896+0j),(1.3625448445964139e-05+0j),(6.725564648324317e-06+0j),(0.49360317753919+0j),(20+0j),(2.0367536326345607e-06+0j)
9,(0.03173705910419588+0j),(0.3358998919865468+0j),(-0.0018946427298586887+0j),(4.671155934143297+40.08623572523806j),(0.3779619038105011+0j),(1.4339898370963056e-05+0j),(6.632326094164691e-06+0j),(0.462508584272433+0j),(25+0j),(2.0367556734508872e-06+0j)
10,(0.03470008606296842+0j),(0.33584850008930867+0j),(-0.001860017536882323+0j),(5.272142573158616+40.87307570354438j),(0.37365397810935974+0j),(1.5520867236773483e-05+0j),(6.482000140333669e-06+0j),(0.41763131154011235+0j),(30+0j),(2.0367577142672137e-06+0j)
