,Vg,Vo,Ig,Zin,Vl,Pin,Pout,PCE,Temperature,Time
0,(0.004020126480312548+0j),(0.17723902870743172+0j),(-0.0003059870142598443+0j),(8.213450743720806-56.76751976198735j),(0.28915148973464966+0j),(1.2482381862355396e-05+0j),(5.943035960609391e-06+0j),(0.47611393611763403+0j),(-20+0j),(2.0367373061039487e-06+0j)
1,(0.0071566794598379255+0j),(0.1772191068448058+0j),(-0.00025474910062013725+0j),(8.50934380040409-56.466182220734936j),(0.3009929358959198+0j),(1.3047761058260221e-05+0j),(6.439766136489109e-06+0j),(0.49355334664197037+0j),(-15+0j),(2.036739346920275e-06+0j)
2,(0.010286169661136157+0j),(0.1772026838274036+0j),(-0.00020308336045668995+0j),(8.867268747244216-56.157712865855494j),(0.3125650882720947+0j),(1.3716558896703646e-05+0j),(6.944459127664253e-06+0j),(0.5062828935421362+0j),(-10+0j),(2.0367413877366017e-06+0j)
3,(0.01340550865484291+0j),(0.17718978643940267+0j),(-0.00015105718504229194+0j),(9.330468420207847-55.82612808362329j),(0.32373687624931335+0j),(1.4562385331373662e-05+0j),(7.4497523102294776e-06+0j),(0.5115750023575806+0j),(-5+0j),(2.036743428552928e-06+0j)
4,(0.016511618029973682+0j),(0.17718043685168386+0j),(-9.873886353753876e-05+0j),(9.967307477689697-55.44479708646325j),(0.33432328701019287+0j),(1.5704075849498622e-05+0j),(7.944942271195529e-06+0j),(0.5059159384695142+0j),0j,(2.0367454693692547e-06+0j)
5,(0.019601432431580273+0j),(0.17717465256434226+0j),(-4.619747871137405e-05+0j),(10.88324330261266-54.9690970591124j),(0.34407922625541687+0j),(1.7329721231362782e-05+0j),(8.41539286936002e-06+0j),(0.485604630161627+0j),(5+0j),(2.036747510185581e-06+0j)
6,(0.022671902585531714+0j),(0.17717244635634927+0j),(6.497199095142484e-06+0j),(12.235946818581086-54.3225523726442j),(0.352704793214798+0j),(1.9731178326765075e-05+0j),(8.842604750592944e-06+0j),(0.4481539117508289+0j),(10+0j),(2.0367495510019077e-06+0j)
7,(0.025719998309199396+0j),(0.17717382624247804+0j),(5.927481955354202e-05+0j),(14.250742858683811-53.36965829715273j),(0.3598532974720001+0j),(2.335109093110077e-05+0j),(9.204675087023327e-06+0j),(0.39418608381862946+0j),(15+0j),(2.0367515918182342e-06+0j)
8,(0.028742711499748302+0j),(0.17717879543759063+0j),(0.00011206456126834199+0j),(17.22718320207218-51.86448581207782j),(0.36510393023490906+0j),(2.883978231693618e-05+0j),(9.475246256013363e-06+0j),(0.3285477730686275+0j),(20+0j),(2.0367536326345607e-06+0j)
9,(0.03173705910419588+0j),(0.17718735232836968+0j),(0.0001647952418167535+0j),(21.51827154267291-49.36538211002914j),(0.36778953671455383+0j),(3.710071905516088e-05+0j),(9.615153665805487e-06+0j),(0.25916353943193926+0j),(25+0j),(2.0367556734508872e-06+0j)
10,(0.03470008606296842+0j),(0.17719949045256356+0j),(0.00021739542868823018+0j),(27.471017897502158-45.116254515228434j),(0.3663922846317291+0j),(4.9228809075430036e-05+0j),(9.542235475379492e-06+0j),(0.19383437573634085+0j),(30+0j),(2.0367577142672137e-06+0j)
11,(0.037628868226188134+0j),(0.1772151984857987+0j),(0.0002697935509014175+0j),(35.411749622252394-37.83688448979918j),(0.3565846383571625+0j),(6.592833960894495e-05+0j),(9.038216695198161e-06+0j),(0.137091526175367+0j),(35+0j),(2.0367597550835403e-06+0j)
12,(0.04052051523912342+0j),(0.17723446023599773+0j),(0.00032191801107396475+0j),(46.1667449377361-24.6534038320546j),(0.3237122893333435+0j),(8.42717126943171e-05+0j),(7.448620777234663e-06+0j),(0.08838814993891733+0j),(40+0j),(2.0367617958998668e-06+0j)
13,(0.04337217339595485+0j),(0.1772572546454257+0j),(0.00037369729771907735+0j),(69.09173159262531+15.950642653413665j),(0.18038271367549896+0j),(6.870576180517673e-05+0j),(2.3128492257602543e-06+0j),(0.03366310430147926+0j),(45+0j),(2.0367638367161933e-06+0j)
14,(0.04618102845402938+0j),(0.17728355580037242+0j),(0.00042506009754130484+0j),,,,,,,(2.0367658775325198e-06+0j)
15,(0.0489443084125218+0j),(0.17731333294846358+0j),(0.00047593540750357974+0j),,,,,,,(2.0367679183488463e-06+0j)
16,(0.051659286247727844+0j),(0.17734655052357642+0j),(0.0005262526464375888+0j),,,,,,,(2.036769959165173e-06+0j)
17,(0.054323282604307334+0j),(0.177383168178322+0j),(0.0005759417659698294+0j),,,,,,,(2.0367719999814993e-06+0j)
18,(0.056933668439185375+0j),(0.17742314082403912+0j),(0.0006249333605368781+0j),,,,,,,(2.036774040797826e-06+0j)
19,(0.059487867617303083+0j),(0.17746641867823038+0j),(0.0006731587762651446+0j),,,,,,,(2.0367760816141523e-06+0j)
20,(0.06198335945213838+0j),(0.17751294731935616+0j),(0.0007205502184924293+0j),,,,,,,(2.036778122430479e-06+0j)
21,(0.06441768119453459+0j),(0.17756266774888574+0j),(0.0007670408577115909+0j),,,,,,,(2.0367801632468054e-06+0j)
22,(0.06678843046283113+0j),(0.17761551646049176+0j),(0.0008125649337202681+0j),,,,,,,(2.036782204063132e-06+0j)
23,(0.06909326761319817+0j),(0.17767142551625797+0j),(0.0008570578577645442+0j),,,,,,,(2.0367842448794584e-06+0j)
24,(0.07132991805070214+0j),(0.17773032262975735+0j),(0.0009004563124696915+0j),,,,,,,(2.036786285695785e-06+0j)
25,(0.07349617447110039+0j),(0.17779213125584314+0j),(0.000942698349356471+0j),,,,,,,(2.0367883265121114e-06+0j)
26,(0.0755898990403396+0j),(0.17785677068698205+0j),(0.0009837234837481738+0j),,,,,,,(2.036790367328438e-06+0j)
27,(0.07760902550530327+0j),(0.17792415615594512+0j),(0.0010234727868815574+0j),,,,,,,(2.0367924081447644e-06+0j)
28,(0.07955156123194253+0j),(0.17799419894466106+0j),(0.0010618889750431387+0j),,,,,,,(2.036794448961091e-06+0j)
29,(0.08141558917159784+0j),(0.17806680649902337+0j),(0.0010989164955625748+0j),,,,,,,(2.0367964897774174e-06+0j)
30,(0.0831992697546029+0j),(0.17814188254943203+0j),(0.0011345016095071342+0j),,,,,,,(2.036798530593744e-06+0j)
31,(0.0849008427031277+0j),(0.17821932723684136+0j),(0.0011685924709351231+0j),,,,,,,(2.0368005714100704e-06+0j)
32,(0.08651862877028785+0j),(0.1782990372440751+0j),(0.001201139202583652+0j),,,,,,,(2.036802612226397e-06+0j)
