,Vg,Vo,Ig,Zin,Vl,Pin,Pout,PCE,Temperature,Time
0,(0.004020126480312548+0j),(0.165936522050387+0j),(0.0011386758495657086+0j),(3.98484264749128-97.2506640403394j),(0.1245473325252533+0j),(2.103131237163325e-06+0j),(5.399135815258926e-07+0j),(0.25671892080977354+0j),(-20+0j),(2.0367373061039487e-06+0j)
1,(0.0071566794598379255+0j),(0.16607592183198996+0j),(0.0011722019070484625+0j),(4.247674387487261-96.4636751981152j),(0.13509319722652435+0j),(2.27798659580003e-06+0j),(6.352173498436584e-07+0j),(0.2788503457460292+0j),(-15+0j),(2.036739346920275e-06+0j)
2,(0.010286169661136157+0j),(0.1662192887859462+0j),(0.0012041219882802452+0j),(4.578059153256189-95.69263877206518j),(0.14513671398162842+0j),(2.4940222829172853e-06+0j),(7.331789090207387e-07+0j),(0.2939744821217601+0j),(-10+0j),(2.0367413877366017e-06+0j)
3,(0.01340550865484291+0j),(0.1663664251971346+0j),(0.0012343871143283218+0j),(5.024357949670728-94.92052633348486j),(0.1544208526611328+0j),(2.780443537631072e-06+0j),(8.299793429872659e-07+0j),(0.2985060950723011+0j),(-5+0j),(2.036743428552928e-06+0j)
4,(0.016511618029973682+0j),(0.1665171275644746+0j),(0.0012629508139800239+0j),(5.663981125037782-94.1240420313427j),(0.1626659333705902+0j),(3.185075684086769e-06+0j),(9.209766304180806e-07+0j),(0.28915376642993174+0j),0j,(2.0367454693692547e-06+0j)
5,(0.019601432431580273+0j),(0.16667118690964966+0j),(0.0012897692001406892+0j),(6.6178151940678855-93.27053400719623j),(0.1696251481771469+0j),(3.784545697271824e-06+0j),(1.0014652202094826e-06+0j),(0.26461966648504515+0j),(5+0j),(2.036747510185581e-06+0j)
6,(0.022671902585531714+0j),(0.16682838909476977+0j),(0.0013148010408883452+0j),(8.068793250258695-92.3077959453191j),(0.17514823377132416+0j),(4.698887551057851e-06+0j),(1.0677434490110876e-06+0j),(0.22723324135958706+0j),(10+0j),(2.0367495510019077e-06+0j)
7,(0.025719998309199396+0j),(0.1669885151483195+0j),(0.0013380078251131198+0j),(10.281753295841304-91.13563294136259j),(0.1792108416557312+0j),(6.111768925620709e-06+0j),(1.117851078577489e-06+0j),(0.18290139764470242+0j),(15+0j),(2.0367515918182342e-06+0j)
8,(0.028742711499748302+0j),(0.16715134159873413+0j),(0.001359353822719653+0j),(13.613251084628258-89.54287377518644j),(0.1818801313638687+0j),(8.297458407469094e-06+0j),(1.1513991635806383e-06+0j),(0.1387652829382293+0j),(20+0j),(2.0367536326345607e-06+0j)
9,(0.03173705910419588+0j),(0.16731664081494724+0j),(0.0013788061394389567+0j),(18.47847517205967-87.09867581011845j),(0.1832343190908432+0j),(1.1654446097963955e-05+0j),(1.168608466788904e-06+0j),(0.10027147210308529+0j),(25+0j),(2.0367556734508872e-06+0j)
10,(0.03470008606296842+0j),(0.1674841813532643+0j),(0.0013963347663904105+0j),(25.212398770291514-83.03387607511819j),(0.1832762211561203+0j),(1.6740619685151614e-05+0j),(1.1691430031945992e-06+0j),(0.06983869326125311+0j),(30+0j),(2.0367577142672137e-06+0j)
11,(0.037628868226188134+0j),(0.16765372830994354+0j),(0.0014119126246684547+0j),(33.806694823061726-76.26597949129778j),(0.18182288110256195+0j),(2.4288490749313496e-05+0j),(1.1506744277007293e-06+0j),(0.04737529554952906+0j),(35+0j),(2.0367597550835403e-06+0j)
12,(0.04052051523912342+0j),(0.16782504367890794+0j),(0.0014255156054263202+0j),(43.77579780033346-65.70310463537433j),(0.17814813554286957+0j),(3.511485556373373e-05+0j),(1.1046328497343018e-06+0j),(0.03145770734353114+0j),(40+0j),(2.0367617958998668e-06+0j)
13,(0.04337217339595485+0j),(0.1679978867140895+0j),(0.001437122606229298+0j),(54.591087433070946-50.29289651600467j),(0.16971072554588318+0j),(4.9542046326678246e-05+0j),(1.002475971011975e-06+0j),(0.020234851915516147+0j),(45+0j),(2.0367638367161933e-06+0j)
