,Vg,Vo,Ig,Zin,Vl,Pin,Pout,PCE,Temperature,Time
0,(0.004020126480312548+0j),(0.06133410079610257+0j),(0.0004675828325978358+0j),(2.3958499826400623-220.51157004223032j),(0.0037057914305478334+0j),(2.4632919348732685e-07+0j),(6.255850087402482e-10+0j),(0.0025396299962815137+0j),(-20+0j),(2.0367373061039487e-06+0j)
1,(0.0071566794598379255+0j),(0.06136141753290246+0j),(0.0004706886851592347+0j),(2.5423865998571205-218.7587410628548j),(0.00582826416939497+0j),(2.655966966358392e-07+0j),(1.547400895692894e-09+0j),(0.005826130050911523+0j),(-15+0j),(2.036739346920275e-06+0j)
2,(0.010286169661136157+0j),(0.061388903996064156+0j),(0.0004733803393122702+0j),(2.7223889663313003-217.09833956795143j),(0.008714471943676472+0j),(2.887616687985428e-07+0j),(3.45944586998827e-09+0j),(0.011980280777507847+0j),(-10+0j),(2.0367413877366017e-06+0j)
3,(0.01340550865484291+0j),(0.06141653542360645+0j),(0.0004756407516042553+0j),(2.9373223023387736-215.53775047125043j),(0.012380785308778286+0j),(3.1607874007022474e-07+0j),(6.982658023396103e-09+0j),(0.022091514354444505+0j),(-5+0j),(2.036743428552928e-06+0j)
4,(0.016511618029973682+0j),(0.06144428606682692+0j),(0.0004774532733147504+0j),(3.18748242676815-214.07760380779052j),(0.016756504774093628+0j),(3.476805261470872e-07+0j),(1.2790609991811208e-08+0j),(0.03678839920530983+0j),0j,(2.0367454693692547e-06+0j)
5,(0.019601432431580273+0j),(0.06147212921640376+0j),(0.00047880175210141733+0j),(3.47403705738031-212.71303355888688j),(0.021709177643060684+0j),(3.8379735656235425e-07+0j),(2.1468966205967917e-08+0j),(0.05593828576169447+0j),(5+0j),(2.036747510185581e-06+0j)
6,(0.022671902585531714+0j),(0.061500037234416785+0j),(0.0004796706324617643+0j),(3.8010799188141218-211.4357677508548j),(0.027075277641415596+0j),(4.249927769706119e-07+0j),(3.339413703969217e-08+0j),(0.07857577551724218+0j),(10+0j),(2.0367495510019077e-06+0j)
7,(0.025719998309199396+0j),(0.06152798159220306+0j),(0.0004800450544835681+0j),(4.177639705222682-210.23552377548708j),(0.03267886862158775+0j),(4.7241053380275844e-07+0j),(4.864726314758256e-08+0j),(0.10297666894932923+0j),(15+0j),(2.0367515918182342e-06+0j)
8,(0.028742711499748302+0j),(0.06155593291393169+0j),(0.00047991095037212307+0j),(4.620094965086932-209.10048489114644j),(0.03833821043372154+0j),(5.28082068740332e-07+0j),(6.695577807376218e-08+0j),(0.12679047829341392+0j),(20+0j),(2.0367536326345607e-06+0j)
9,(0.03173705910419588+0j),(0.061583861025753306+0j),(0.0004792551382604083+0j),(5.155439696196007-208.01739063897466j),(0.04386850446462631+0j),(5.953504000899557e-07+0j),(8.766576874299056e-08+0j),(0.14725070938013063+0j),(25+0j),(2.0367556734508872e-06+0j)
10,(0.03470008606296842+0j),(0.06161173501035083+0j),(0.0004780654128259021+0j),(5.825752088992777-206.9717817424072j),(0.04908761382102966+0j),(6.79452341501019e-07+0j),(1.0976609902891598e-07+0j),(0.1615508437080739+0j),(30+0j),(2.0367577142672137e-06+0j)
11,(0.037628868226188134+0j),(0.06163952326669107+0j),(0.0004763306322523124+0j),(6.694187506085611-205.9486494624268j),(0.05382803454995155+0j),(7.883061243774137e-07+0j),(1.319901226774019e-07+0j),(0.1674351100362752+0j),(35+0j),(2.0367597550835403e-06+0j)
12,(0.04052051523912342+0j),(0.06166719357475007+0j),(0.00047404080108879996+0j),(7.852755043615535-204.93330861770428j),(0.057954091578722+0j),(9.335416848443856e-07+0j),(1.5300040942230409e-07+0j),(0.1638924237730296+0j),(40+0j),(2.0367617958998668e-06+0j)
13,(0.04337217339595485+0j),(0.061694713164958864+0j),(0.0004711871485706492+0j),(9.432029476049578-203.91168527238037j),(0.061378780752420425+0j),(1.1317932830934296e-06+0j),(1.7161723554573218e-07+0j),(0.15163302177997212+0j),(45+0j),(2.0367638367161933e-06+0j)
14,(0.04618102845402938+0j),(0.061722048792091276+0j),(0.00046776220197142937+0j),,,,,,,(2.0367658775325198e-06+0j)
15,(0.0489443084125218+0j),(0.061749166813290304+0j),(0.00046375985456033916+0j),,,,,,,(2.0367679183488463e-06+0j)
16,(0.051659286247727844+0j),(0.061776033269904475+0j),(0.00045917542773742565+0j),,,,,,,(2.036769959165173e-06+0j)
17,(0.054323282604307334+0j),(0.06180261397278034+0j),(0.00045400572691176163+0j),,,,,,,(2.0367719999814993e-06+0j)
18,(0.056933668439185375+0j),(0.06182887459063171+0j),(0.0004482490906772176+0j),,,,,,,(2.036774040797826e-06+0j)
19,(0.059487867617303083+0j),(0.06185478074107931+0j),(0.00044190543282606186+0j),,,,,,,(2.0367760816141523e-06+0j)
20,(0.06198335945213838+0j),(0.061880298083927476+0j),(0.0004349762767220412+0j),,,,,,,(2.036778122430479e-06+0j)
21,(0.06441768119453459+0j),(0.06190539241621582+0j),(0.00042746478153675926+0j),,,,,,,(2.0367801632468054e-06+0j)
22,(0.06678843046283113+0j),(0.061930029768554024+0j),(0.0004193757598368226+0j),,,,,,,(2.036782204063132e-06+0j)
23,(0.06909326761319817+0j),(0.061954176502218+0j),(0.00041071568599553623+0j),,,,,,,(2.0367842448794584e-06+0j)
24,(0.07132991805070214+0j),(0.061977799406454204+0j),(0.00040149269490022795+0j),,,,,,,(2.036786285695785e-06+0j)
25,(0.07349617447110039+0j),(0.06200086579540835+0j),(0.00039171657043224226+0j),,,,,,,(2.0367883265121114e-06+0j)
26,(0.0755898990403396+0j),(0.0620233436040651+0j),(0.0003813987232216301+0j),,,,,,,(2.036790367328438e-06+0j)
27,(0.07760902550530327+0j),(0.06204520148255703+0j),(0.00037055215722588694+0j),,,,,,,(2.0367924081447644e-06+0j)
28,(0.07955156123194253+0j),(0.062066408888177146+0j),(0.0003591914247504616+0j),,,,,,,(2.036794448961091e-06+0j)
29,(0.08141558917159784+0j),(0.0620869361744095+0j),(0.0003473325696288512+0j),,,,,,,(2.0367964897774174e-06+0j)
30,(0.0831992697546029+0j),(0.06210675467628035+0j),(0.00033499305841293487+0j),,,,,,,(2.036798530593744e-06+0j)
31,(0.0849008427031277+0j),(0.06212583679132737+0j),(0.000322191699586518+0j),,,,,,,(2.0368005714100704e-06+0j)
32,(0.08651862877028785+0j),(0.06214415605549207+0j),(0.0003089485510128666+0j),,,,,,,(2.036802612226397e-06+0j)
33,(0.08805103139617805+0j),(0.0621616872132587+0j),(0.00029528481605412736+0j),,,,,,,(2.0368046530427235e-06+0j)
