,Vg,Vo,Ig,Zin,Vl,Pin,Pout,PCE,Temperature,Time
0,(0.004020126480312548+0j),(0.042711045513041564+0j),(-0.0007223365929382865+0j),(3.8254056309530338-29.000532927268782j),(0.5356107354164124+0j),(2.2353387976181693e-05+0j),(1.5080417917884868e-05+0j),(0.6746367903582926+0j),(-20+0j),(2.0367373061039487e-06+0j)
1,(0.0071566794598379255+0j),(0.04252833664439117+0j),(-0.0007025932673291284+0j),(3.934339693365408-28.350965623274174j),(0.5581027865409851+0j),(2.401162237219978e-05+0j),(1.6373563660545265e-05+0j),(0.6819015977655171+0j),(-15+0j),(2.036739346920275e-06+0j)
2,(0.010286169661136157+0j),(0.04235078868466174+0j),(-0.000681979503677776+0j),(4.074076095103558-27.74454916360017j),(0.5798598527908325+0j),(2.5904677386279218e-05+0j),(1.7675060653192005e-05+0j),(0.682311552837707+0j),(-10+0j),(2.0367413877366017e-06+0j)
3,(0.01340550865484291+0j),(0.042178621214654426+0j),(-0.0006605177481752282+0j),(4.266838732697419-27.173704152492974j),(0.6006805300712585+0j),(2.8196818675496615e-05+0j),(1.896714400628678e-05+0j),(0.6726696449188242+0j),(-5+0j),(2.036743428552928e-06+0j)
4,(0.016511618029973682+0j),(0.04201204789471711+0j),(-0.0006382318501273486+0j),(4.547232307509211-26.626466679052893j),(0.6203100681304932+0j),(3.1160496291704476e-05+0j),(2.022704735485517e-05+0j),(0.6491246854832669+0j),0j,(2.0367454693692547e-06+0j)
5,(0.019601432431580273+0j),(0.04185127610949331+0j),(-0.0006151470356491188+0j),(4.968203281746177-26.083433403255285j),(0.6384246945381165+0j),(3.5234017559560016e-05+0j),(2.1425658851237005e-05+0j),(0.608095821460576+0j),(5+0j),(2.036747510185581e-06+0j)
6,(0.022671902585531714+0j),(0.04169650661971162+0j),(-0.000591289878928402+0j),(5.609050055281689-25.511942070564906j),(0.6546119451522827+0j),(4.110269946977496e-05+0j),(2.252592753672111e-05+0j),(0.5480401002198321+0j),(10+0j),(2.0367495510019077e-06+0j)
7,(0.025719998309199396+0j),(0.041547933221630126+0j),(-0.0005666882711071072+0j),(6.585327589376306-24.854237088844005j),(0.668315052986145+0j),(4.9805814342107624e-05+0j),(2.347887681568723e-05+0j),(0.4714083511297464+0j),(15+0j),(2.0367515918182342e-06+0j)
8,(0.028742711499748302+0j),(0.04140574241473896+0j),(-0.0005413713868301452+0j),(8.059422298541817-24.00304896329883j),(0.6786545515060425+0j),(6.285608105827123e-05+0j),(2.421097967302177e-05+0j),(0.3851811831949368+0j),(20+0j),(2.0367536326345607e-06+0j)
9,(0.03173705910419588+0j),(0.04127011307830999+0j),(-0.0005153696485148033+0j),(10.249852648084056-22.752495927083473j),(0.683877170085907+0j),(8.229692321037874e-05+0j),(2.458504698801346e-05+0j),(0.2987359190229478+0j),(25+0j),(2.0367556734508872e-06+0j)
10,(0.03470008606296842+0j),(0.04114121615736967+0j),(-0.000488714688395515+0j),(13.446002819107521-20.696277847564193j),(0.6796748042106628+0j),(0.00011037031072191894+0j),(2.4283829357012782e-05+0j),(0.22002139160590536+0j),(30+0j),(2.0367577142672137e-06+0j)
11,(0.037628868226188134+0j),(0.041019214358655645+0j),(-0.00046143930840183007+0j),(18.10567228644822-16.939055463853965j),(0.6534026861190796+0j),(0.0001472611038479954+0j),(2.244278050055198e-05+0j),(0.1524012785054068+0j),(35+0j),(2.0367597550835403e-06+0j)
12,(0.04052051523912342+0j),(0.040904261857103566+0j),(-0.00043357743792984683+0j),(25.83081970818802-8.219508610183352j),(0.5519416332244873+0j),(0.00017576967366039753+0j),(1.601404850342911e-05+0j),(0.09110814266157005+0j),(40+0j),(2.0367617958998668e-06+0j)
13,(0.04337217339595485+0j),(0.04079650401339479+0j),(-0.00040516408956979956+0j),(71.32862795170679+88.8460225738542j),(0.047505930066108704+0j),(2.7473444788483903e-05+0j),(1.1863435708836137e-07+0j),(0.004318146413808638+0j),(45+0j),(2.0367638367161933e-06+0j)
14,(0.04618102845402938+0j),(0.04069607710307814+0j),(-0.00037623531285521444+0j),,,,,,,(2.0367658775325198e-06+0j)
15,(0.0489443084125218+0j),(0.04060310805776335+0j),(-0.0003468281461012474+0j),,,,,,,(2.0367679183488463e-06+0j)
16,(0.051659286247727844+0j),(0.04051771421886537+0j),(-0.0003169805664018529+0j),,,,,,,(2.036769959165173e-06+0j)
17,(0.054323282604307334+0j),(0.0404400031043607+0j),(-0.00028673143785763625+0j),,,,,,,(2.0367719999814993e-06+0j)
18,(0.056933668439185375+0j),(0.04037007218899915+0j),(-0.0002561204581078002+0j),,,,,,,(2.036774040797826e-06+0j)
19,(0.059487867617303083+0j),(0.040308008698393974+0j),(-0.00022518810324082602+0j),,,,,,,(2.0367760816141523e-06+0j)
20,(0.06198335945213838+0j),(0.0402538894173954+0j),(-0.00019397557115965794+0j),,,,,,,(2.036778122430479e-06+0j)
21,(0.06441768119453459+0j),(0.040207780513132896+0j),(-0.00016252472347741154+0j),,,,,,,(2.0367801632468054e-06+0j)
22,(0.06678843046283113+0j),(0.04016973737309175+0j),(-0.00013087802601923529+0j),,,,,,,(2.036782204063132e-06+0j)
23,(0.06909326761319817+0j),(0.040139804458570454+0j),(-9.907848800516358e-05+0j),,,,,,,(2.0367842448794584e-06+0j)
24,(0.07132991805070214+0j),(0.04011801517384683+0j),(-6.716959998639429e-05+0j),,,,,,,(2.036786285695785e-06+0j)
25,(0.07349617447110039+0j),(0.04010439175136231+0j),(-3.519527060452342e-05+0j),,,,,,,(2.0367883265121114e-06+0j)
26,(0.0755898990403396+0j),(0.0400989451532168+0j),(-3.1997622382569422e-06+0j),,,,,,,(2.036790367328438e-06+0j)
27,(0.07760902550530327+0j),(0.04010167498925126+0j),(2.8772374405209088e-05+0j),,,,,,,(2.0367924081447644e-06+0j)
28,(0.07955156123194253+0j),(0.040112569451981044+0j),(6.067636670598086e-05+0j),,,,,,,(2.036794448961091e-06+0j)
29,(0.08141558917159784+0j),(0.040131605268632964+0j),(9.246728751932617e-05+0j),,,,,,,(2.0367964897774174e-06+0j)
30,(0.0831992697546029+0j),(0.040158747670532124+0j),(0.00012410012351830638+0j),,,,,,,(2.036798530593744e-06+0j)
31,(0.0849008427031277+0j),(0.04019395038008314+0j),(0.00015552984449697222+0j),,,,,,,(2.0368005714100704e-06+0j)
32,(0.08651862877028785+0j),(0.04023715561559576+0j),(0.00018671147367177698+0j),,,,,,,(2.036802612226397e-06+0j)
