,Vg,Vo,Ig,Zin,Vl,Pin,Pout,PCE,Temperature,Time
0,(0.004020126480312548+0j),(0.008305379140032576+0j),(-0.00042036787457307173+0j),(11.961594940600927-24.070082901443747j),(0.7682791948318481+0j),(8.278500899905339e-05+0j),(5.9746742281688304e-05+0j),(0.7217096791325043+0j),(-20+0j),(2.0367373061039487e-06+0j)
1,(0.0071566794598379255+0j),(0.008288443279834861+0j),(-0.0004142726851236746+0j),(12.15087080630743-23.705079547888168j),(0.7855095863342285+0j),(8.562074799556285e-05+0j),(6.24567043488849e-05+0j),(0.7294575883887584+0j),(-15+0j),(2.036739346920275e-06+0j)
2,(0.010286169661136157+0j),(0.008271763451491096+0j),(-0.00040772800933682347+0j),(12.38345303915778-23.331903806104233j),(0.8020492792129517+0j),(8.874121704138815e-05+0j),(6.511457207487493e-05+0j),(0.7337579339767905+0j),(-10+0j),(2.0367413877366017e-06+0j)
3,(0.01340550865484291+0j),(0.008255357691540784+0j),(-0.0004007420926772466+0j),(12.689799150514013-22.931473221231386j),(0.8176680207252502+0j),(9.237219637725502e-05+0j),(6.767528765202562e-05+0j),(0.7326369871691113+0j),(-5+0j),(2.036743428552928e-06+0j)
4,(0.016511618029973682+0j),(0.008239243689408357+0j),(-0.0003933238271689565+0j),(13.117682811940233-22.471749787803105j),(0.8319891095161438+0j),(9.687327110441402e-05+0j),(7.006665233434231e-05+0j),(0.7232815774210987+0j),0j,(2.0367454693692547e-06+0j)
5,(0.019601432431580273+0j),(0.008223438761427965+0j),(-0.0003854827410469313+0j),(13.740510347062878-21.89868036534952j),(0.8443753719329834+0j),(0.00010279358684783801+0j),(7.216842051257408e-05+0j),(0.7020712354303059+0j),(5+0j),(2.036747510185581e-06+0j)
6,(0.022671902585531714+0j),(0.008207959825319588+0j),(-0.0003772289868249093+0j),(14.668708186041165-21.119424105705832j),(0.8536966443061829+0j),(0.00011092461500084028+0j),(7.377058605999072e-05+0j),(0.6650515402684236+0j),(10+0j),(2.0367495510019077e-06+0j)
7,(0.025719998309199396+0j),(0.008192823375181216+0j),(-0.0003685733277482924+0j),(16.06549286335292-19.968762786184506j),(0.8578051924705505+0j),(0.0001222915598191321+0j),(7.448235959668015e-05+0j),(0.6090556020941982+0j),(15+0j),(2.0367515918182342e-06+0j)
8,(0.028742711499748302+0j),(0.008178045457063087+0j),(-0.0003595271226016057+0j),(18.17286778811155-18.133196972963365j),(0.8521752953529358+0j),(0.000137868250021711+0j),(7.350789133595803e-05+0j),(0.5331749066545943+0j),(20+0j),(2.0367536326345607e-06+0j)
9,(0.03173705910419588+0j),(0.00816364164519129+0j),(-0.0003501023088398577+0j),(21.382716857406134-14.936032148159313j),(0.8257061839103699+0j),(0.00015715514018666+0j),(6.901240452596285e-05+0j),(0.4391355220325204+0j),(25+0j),(2.0367556734508872e-06+0j)
10,(0.03470008606296842+0j),(0.00814962701890928+0j),(-0.00034031138401286707+0j),(26.633242949347274-8.355052673900268j),(0.7422263026237488+0j),(0.00017091506742872298+0j),(5.576333843993152e-05+0j),(0.3262634434684151+0j),(30+0j),(2.0367577142672137e-06+0j)
11,(0.037628868226188134+0j),(0.008136016140406942+0j),(-0.0003301673854515185+0j),(48.426139725056714+28.638854702757193j),(0.2868642508983612+0j),(7.64959622756578e-05+0j),(8.329692025391965e-06+0j),(0.10889061040078715+0j),(35+0j),(2.0367597550835403e-06+0j)
12,(0.04052051523912342+0j),(0.00812282303330833+0j),(-0.0003196838681844436+0j),(94.73096415073982+149.6486080747631j),(0.03182131052017212+0j),(1.5099632037163246e-05+0j),(1.0249724874957766e-07+0j),(0.006788062682409161+0j),(40+0j),(2.0367617958998668e-06+0j)
