,Vg,Vo,Ig,Zin,Vl,Pin,Pout,PCE,Temperature,Time
0,(0.004020126480312548+0j),(0.0669889777209104+0j),(0.0006407382517850184+0j),(4.652593277562385-251.94571879021646j),(0.05954153463244438+0j),(3.663510881324328e-07+0j),(7.372841880816572e-08+0j),(0.2012507160385819+0j),(-20+0j),(2.0367373061039487e-06+0j)
1,(0.0071566794598379255+0j),(0.0670460354196998+0j),(0.0006446894812194552+0j),(5.456921830387504-250.7097256520388j),(0.0664973109960556+0j),(4.3387345272094535e-07+0j),(9.196086327132398e-08+0j),(0.21195319209924213+0j),(-15+0j),(2.036739346920275e-06+0j)
2,(0.010286169661136157+0j),(0.06710334736858947+0j),(0.0006464560975822012+0j),(6.673196457493083-249.29280171268456j),(0.07227932661771774+0j),(5.364951221054071e-07+0j),(1.0864833310258777e-07+0j),(0.2025150437085265+0j),(-10+0j),(2.0367413877366017e-06+0j)
3,(0.01340550865484291+0j),(0.06716072135310229+0j),(0.0006460864088268901+0j),(8.579497793943577-247.57076350798363j),(0.07665622234344482+0j),(6.990422889430192e-07+0j),(1.2220520345197323e-07+0j),(0.17481804088956127+0j),(-5+0j),(2.036743428552928e-06+0j)
4,(0.016511618029973682+0j),(0.0672179703752351+0j),(0.0006436493639099839+0j),(11.589756471993619-245.31482322355046j),(0.07953939586877823+0j),(9.60769966695807e-07+0j),(1.3157077961034235e-07+0j),(0.13694306043186244+0j),0j,(2.0367454693692547e-06+0j)
5,(0.019601432431580273+0j),(0.06727491465656309+0j),(0.0006392383002395657+0j),(16.242733544020723-242.07092428150867j),(0.08092568069696426+0j),(1.3796980056213215e-06+0j),(1.3619701652736326e-07+0j),(0.0987150927032249+0j),(5+0j),(2.036747510185581e-06+0j)
6,(0.022671902585531714+0j),(0.06733138397987269+0j),(0.0006329748063392244+0j),(23.091255570046183-237.09190039149067j),(0.08085622638463974+0j),(2.0345848952274537e-06+0j),(1.359633351852736e-07+0j),(0.06682608108622262+0j),(10+0j),(2.0367495510019077e-06+0j)
7,(0.025719998309199396+0j),(0.06738722034868642+0j),(0.0006250120054020799+0j),(32.5919938615095-229.6651014788368j),(0.07962178438901901+0j),(3.0284811600722605e-06+0j),(1.3184348814241156e-07+0j),(0.0435345247910559+0j),(15+0j),(2.0367515918182342e-06+0j)
8,(0.028742711499748302+0j),(0.06744228086477298+0j),(0.00061553617209924+0j),(45.43529083181329-219.54583844795619j),(0.07798822224140167+0j),(4.5195456550573e-06+0j),(1.2648904488193308e-07+0j),(0.027987115196058225+0j),(20+0j),(2.0367536326345607e-06+0j)
9,(0.03173705910419588+0j),(0.06749644061902951+0j),(0.0006047654164938869+0j),(62.73234215521619-205.75450596383348j),(0.07663359493017197+0j),(6.778844635846326e-06+0j),(1.2213306894172727e-07+0j),(0.018016797183385985+0j),(25+0j),(2.0367556734508872e-06+0j)
