,Vg,Vo,Ig,Zin,Vl,Pin,Pout,PCE,Temperature,Time
0,(0.004020126480312548+0j),(0.045480468744595735+0j),(3.676093667949826e-05+0j),(11.25845746499113-268.1084632724102j),(0.030001286417245865+0j),(7.817480423000234e-07+0j),(1.6327914613430135e-07+0j),(0.2088641573746816+0j),(-20+0j),(2.0367373061039487e-06+0j)
1,(0.0071566794598379255+0j),(0.0454808042907414+0j),(1.2454022413159026e-05+0j),(14.010439239563112-267.2251981056191j),(0.036853570491075516+0j),(9.783159384824103e-07+0j),(2.4638264117772727e-07+0j),(0.2518436340308659+0j),(-15+0j),(2.036739346920275e-06+0j)
2,(0.010286169661136157+0j),(0.045480659833093254+0j),(-1.0036988226988087e-05+0j),(17.405255514847916-266.2833176231497j),(0.043693844228982925+0j),(1.2221247516208678e-06+0j),(3.4633108898718157e-07+0j),(0.2833843996104759+0j),(-10+0j),(2.0367413877366017e-06+0j)
3,(0.01340550865484291+0j),(0.045480074102110635+0j),(-3.0568044317457814e-05+0j),(21.79997251607098-265.19064277075773j),(0.05020952597260475+0j),(1.539534650873975e-06+0j),(4.573231737815677e-07+0j),(0.2970528617345189+0j),(-5+0j),(2.036743428552928e-06+0j)
4,(0.016511618029973682+0j),(0.04547908842659224+0j),(-4.902985721812043e-05+0j),(27.801953276773435-263.7887390694329j),(0.056080833077430725+0j),(1.975788109120913e-06+0j),(5.705318305934896e-07+0j),(0.2887616480531084+0j),0j,(2.0367454693692547e-06+0j)
5,(0.019601432431580273+0j),(0.04547774606248624+0j),(-6.534381282684609e-05+0j),(36.387376019843416-261.7837702044455j),(0.06101143732666969+0j),(2.604533619887661e-06+0j),(6.752638165909368e-07+0j),(0.259264772562261+0j),(5+0j),(2.036747510185581e-06+0j)
6,(0.022671902585531714+0j),(0.04547609160367454+0j),(-7.945806748943056e-05+0j),(49.043294478683976-258.60451044998683j),(0.06476028263568878+0j),(3.539466206348152e-06+0j),(7.60796379723768e-07+0j),(0.21494664318570245+0j),(10+0j),(2.0367495510019077e-06+0j)
7,(0.025719998309199396+0j),(0.04547417046914806+0j),(-9.13440045454302e-05+0j),(67.91084857631931-253.11781600375167j),(0.06712799519300461+0j),(4.9440350267104805e-06+0j),(8.174445831782804e-07+0j),(0.16533956146386125+0j),(15+0j),(2.0367515918182342e-06+0j)
8,(0.028742711499748302+0j),(0.04547202845845977+0j),(-0.00010099312122133935+0j),(95.88928579317862-243.01150172844947j),(0.06783215701580048+0j),(7.025021204754012e-06+0j),(8.346842552747333e-07+0j),(0.11881590545376305+0j),(20+0j),(2.0367536326345607e-06+0j)
9,(0.03173705910419588+0j),(0.045469711366614006+0j),(-0.00010841434714187108+0j),(136.24030802053943-223.21677027739847j),(0.06624400615692139+0j),(9.961097021005116e-06+0j),(7.960569605279988e-07+0j),(0.07991659541608132+0j),(25+0j),(2.0367556734508872e-06+0j)
10,(0.03470008606296842+0j),(0.045467264649917925+0j),(-0.00011363175740078037+0j),(187.19713164945654-183.1042248980385j),(0.06136966869235039+0j),(1.3650255823449697e-05+0j),(6.832167793512567e-07+0j),(0.05005157325898336+0j),(30+0j),(2.0367577142672137e-06+0j)
11,(0.037628868226188134+0j),(0.04546473313526183+0j),(-0.00011668262551093766+0j),(218.78591203275963-117.13650198349517j),(0.054336030036211014+0j),(1.7762125935405493e-05+0j),(5.355829893620798e-07+0j),(0.03015309041889489+0j),(35+0j),(2.0367597550835403e-06+0j)
12,(0.04052051523912342+0j),(0.04546216076646489+0j),(-0.00011761575685830756+0j),(199.8534304622357-53.01535115727938j),(0.04916895553469658+0j),(2.3373633666778915e-05+0j),(4.38563952493265e-07+0j),(0.018763190984575007+0j),(40+0j),(2.0367617958998668e-06+0j)
13,(0.04337217339595485+0j),(0.04545959038251409+0j),(-0.00011649004590409857+0j),(156.1383101737879-8.646276005840882j),(0.04569833725690842+0j),(3.192497752024792e-05+0j),(3.788364543637165e-07+0j),(0.011866459549531251+0j),(45+0j),(2.0367638367161933e-06+0j)
14,(0.04618102845402938+0j),(0.045457063523624316+0j),(-0.0001133732066382445+0j),,,,,,,(2.0367658775325198e-06+0j)
15,(0.0489443084125218+0j),(0.04545462026200468+0j),(-0.00010834063345595694+0j),,,,,,,(2.0367679183488463e-06+0j)
16,(0.051659286247727844+0j),(0.04545229905501445+0j),(-0.00010147435746894722+0j),,,,,,,(2.036769959165173e-06+0j)
