,Vg,Vo,Ig,Zin,Vl,Pin,Pout,PCE,Temperature,Time
0,(0.004020126480312548+0j),(0.1347792349227879+0j),(0.0012784017005050424+0j),(6.783532385736658-86.50518329830261j),(0.03885543718934059+0j),(4.504828666540561e-06+0j),(3.129648649546517e-07+0j),(0.06947320045248025+0j),(-20+0j),(2.0367373061039487e-06+0j)
1,(0.0071566794598379255+0j),(0.1351816829742464+0j),(0.001283857564277395+0j),(7.276486125014322-86.00518648228824j),(0.04628778249025345+0j),(4.883642304776004e-06+0j),(4.4414495714666094e-07+0j),(0.09094543159156133+0j),(-15+0j),(2.036739346920275e-06+0j)
2,(0.010286169661136157+0j),(0.13558563782882313+0j),(0.001287952676380028+0j),(7.783670863427153-85.52754041138138j),(0.05401146784424782+0j),(5.276662250253139e-06+0j),(6.047333843506709e-07+0j),(0.11460528562760669+0j),(-10+0j),(2.0367413877366017e-06+0j)
3,(0.01340550865484291+0j),(0.13599066175920102+0j),(0.0012906830706229443+0j),(8.30395111355406-85.06984005715375j),(0.061956122517585754+0j),(5.683082235918846e-06+0j),(7.95720311965474e-07+0j),(0.14001562513670388+0j),(-5+0j),(2.036743428552928e-06+0j)
4,(0.016511618029973682+0j),(0.13639631604781377+0j),(0.0012920463646076074+0j),(8.838627632696827-84.62983743319205j),(0.07005888968706131+0j),(6.103730356699089e-06+0j),(1.017462671439379e-06+0j),(0.16669521947716334+0j),0j,(2.0367454693692547e-06+0j)
5,(0.019601432431580273+0j),(0.1368021614945985+0j),(0.0012920417539324775+0j),(9.392019087932498-84.20502629709836j),(0.07825915515422821+0j),(6.541573839058401e-06+0j),(1.269586497065556e-06+0j),(0.1940796707797005+0j),(5+0j),(2.036747510185581e-06+0j)
6,(0.022671902585531714+0j),(0.13720775892256168+0j),(0.001290670004580623+0j),(9.972446291954487-83.79211070277385j),(0.08649331331253052+0j),(7.002545316936448e-06+0j),(1.550804499623596e-06+0j),(0.22146297230991135+0j),(10+0j),(2.0367495510019077e-06+0j)
7,(0.025719998309199396+0j),(0.13761266968062583+0j),(0.001287933443810758+0j),(10.593740635422673-83.38627735788774j),(0.09468942880630493+0j),(7.496789748984156e-06+0j),(1.8586387098395763e-06+0j),(0.24792461467809324+0j),(15+0j),(2.0367515918182342e-06+0j)
8,(0.028742711499748302+0j),(0.1380164561433541+0j),(0.001283835950023122+0j),(11.27743061924754-82.98014182901369j),(0.10276186466217041+0j),(8.040485226956662e-06+0j),(2.189051286891026e-06+0j),(0.27225362961329463+0j),(20+0j),(2.0367536326345607e-06+0j)
9,(0.03173705910419588+0j),(0.13841868220733625+0j),(0.0012783829423149097+0j),(12.055788620294154-82.56215082557318j),(0.11060615628957748+0j),(8.658440492581576e-06+0j),(2.536007799984455e-06+0j),(0.29289429224087976+0j),(25+0j),(2.0367556734508872e-06+0j)
10,(0.03470008606296842+0j),(0.13881891378431802+0j),(0.001271581370846732+0j),(12.975913137241667-82.1140595166745j),(0.11809539049863815+0j),(9.387717000208795e-06+0j),(2.891065142906915e-06+0j),(0.3079625368811836+0j),(30+0j),(2.0367577142672137e-06+0j)
11,(0.037628868226188134+0j),(0.13921671929158094+0j),(0.0012634397095548787+0j),(14.104907562624385-81.60680178238793j),(0.12507909536361694+0j),(1.0282586117682513e-05+0j),(3.2431082685970492e-06+0j),(0.3153981140036375+0j),(35+0j),(2.0367597550835403e-06+0j)
12,(0.04052051523912342+0j),(0.1396116701402504+0j),(0.0012539679507417112+0j),(15.535828618320199-80.99356883305774j),(0.13138653337955475+0j),(1.1421153431001585e-05+0j),(3.578439609369412e-06+0j),(0.3133168318758501+0j),(40+0j),(2.0367617958998668e-06+0j)
13,(0.04337217339595485+0j),(0.140003341221607+0j),(0.0012431775982544324+0j),(17.393105206740774-80.19820101816848j),(0.13683496415615082+0j),(1.2913837963424157e-05+0j),(3.881379877044021e-06+0j),(0.30055974746138575+0j),(45+0j),(2.0367638367161933e-06+0j)
14,(0.04618102845402938+0j),(0.14039131139092237+0j),(0.0012310816590865813+0j),,,,,,,(2.0367658775325198e-06+0j)
15,(0.0489443084125218+0j),(0.14077516394899242+0j),(0.001217694637639791+0j),,,,,,,(2.0367679183488463e-06+0j)
16,(0.051659286247727844+0j),(0.14115448712268086+0j),(0.0012030325354986094+0j),,,,,,,(2.036769959165173e-06+0j)
17,(0.054323282604307334+0j),(0.14152887454635532+0j),(0.0011871128574115553+0j),,,,,,,(2.0367719999814993e-06+0j)
18,(0.056933668439185375+0j),(0.14189792574633323+0j),(0.0011699546242544023+0j),,,,,,,(2.036774040797826e-06+0j)
19,(0.059487867617303083+0j),(0.14226124663075657+0j),(0.0011515783940787643+0j),,,,,,,(2.0367760816141523e-06+0j)
