,Vg,Vo,Ig,Zin,Vl,Pin,Pout,PCE,Temperature,Time
0,(0.004020126480312548+0j),(0.0499176492403569+0j),(0.0005860368016352155+0j),(1.484157285453173-199.98765905094143j),(0.0018726496491581202+0j),(1.8553589598013787e-07+0j),(2.414685055701051e-10+0j),(0.0013014651655114489+0j),(-20+0j),(2.0367373061039487e-06+0j)
1,(0.0071566794598379255+0j),(0.04995994176243491+0j),(0.0005907381701210856+0j),(1.586143267646277-198.36927896726647j),(0.002986295847222209+0j),(2.0152330648670613e-07+0j),(6.14063223171001e-10+0j),(0.003047107721069021+0j),(-15+0j),(2.036739346920275e-06+0j)
2,(0.010286169661136157+0j),(0.050002537684609584+0j),(0.0005944353143629416+0j),(1.7098492283685458-196.81185514839038j),(0.004590627737343311+0j),(2.2068273608510935e-07+0j),(1.4510807475046736e-09+0j),(0.006575415790318297+0j),(-10+0j),(2.0367413877366017e-06+0j)
3,(0.01340550865484291+0j),(0.05004536332862995+0j),(0.0005970986283558969+0j),(1.8653897645500566-195.3273109164494j),(0.006821759976446629+0j),(2.444254221245501e-07+0j),(3.2043525831208502e-09+0j),(0.013109735293770021+0j),(-5+0j),(2.036743428552928e-06+0j)
4,(0.016511618029973682+0j),(0.050088343063032836+0j),(0.0005987036779766968+0j),(2.058916608560509-193.92649485791634j),(0.009739156812429428+0j),(2.736903184086259e-07+0j),(6.531157309724786e-09+0j),(0.02386331145252138+0j),0j,(2.0367454693692547e-06+0j)
5,(0.019601432431580273+0j),(0.05013139968307992+0j),(0.0005992313668150567+0j),(2.292697476278006-192.61411388304685j),(0.013320659287273884+0j),(3.0892707059138047e-07+0j),(1.2217964741341285e-08+0j),(0.039549673383923206+0j),(5+0j),(2.036747510185581e-06+0j)
6,(0.022671902585531714+0j),(0.05017445480111411+0j),(0.0005986680586132668+0j),(2.5683227285594215-191.38888566246598j),(0.01748221553862095+0j),(3.5049998814429273e-07+0j),(2.104458509895707e-08+0j),(0.060041614296128025+0j),(10+0j),(2.0367495510019077e-06+0j)
7,(0.025719998309199396+0j),(0.050217429244186984+0j),(0.0005970056560136951+0j),(2.88917398268794-190.24485200411982j),(0.02209635265171528+0j),(3.99025395836361e-07+0j),(3.361929579033886e-08+0j),(0.0842535240642328+0j),(15+0j),(2.0367515918182342e-06+0j)
8,(0.028742711499748302+0j),(0.05026024345580111+0j),(0.0005942416356959244+0j),(3.2627155354080535-189.17248747540182j),(0.02700785920023918+0j),(4.557106478841888e-07+0j),(5.022590245822151e-08+0j),(0.11021445887080869+0j),(20+0j),(2.0367536326345607e-06+0j)
9,(0.03173705910419588+0j),(0.0503028178986306+0j),(0.0005903790403491039+0j),(3.7029934626409435-188.15937616836936j),(0.03204527869820595+0j),(5.227454380474228e-07+0j),(7.070913642172261e-08+0j),(0.1352649516863081+0j),(25+0j),(2.0367556734508872e-06+0j)
10,(0.03470008606296842+0j),(0.050345073455127065+0j),(0.0005854264282626329+0j),(4.2336029472429-187.19051865260894j),(0.03702966123819351+0j),(6.037806201675266e-07+0j),(9.441628432551701e-08+0j),(0.15637514880706177+0j),(30+0j),(2.0367577142672137e-06+0j)
