,Vg,Vo,Ig,Zin,Vl,Pin,Pout,PCE,Temperature,Time
0,(0.004020126480312548+0j),(0.03967268155197534+0j),(0.0002841475486079149+0j),(28.841121435585375-313.94304719382035j),(0.02522844262421131+0j),(1.4508984804706415e-06+0j),(1.678481180967193e-07+0j),(0.11568563917874725+0j),(-20+0j),(2.0367373061039487e-06+0j)
1,(0.0071566794598379255+0j),(0.039724087922943276+0j),(0.0002756825676203485+0j),(33.35635660414031-312.5779362404144j),(0.031319715082645416+0j),(1.6877997950359713e-06+0j),(2.5868497083316507e-07+0j),(0.15326756857892132+0j),(-15+0j),(2.036739346920275e-06+0j)
2,(0.010286169661136157+0j),(0.03977380689703011+0j),(0.0002664852691084446+0j),(38.59917065123719-311.3837988684954j),(0.03745081275701523+0j),(1.9603792225098005e-06+0j),(3.6987764756905634e-07+0j),(0.18867658018509081+0j),(-10+0j),(2.0367413877366017e-06+0j)
3,(0.01340550865484291+0j),(0.039821720297427685+0j),(0.0002567805218499636+0j),(44.897033188935374-310.3540668461402j),(0.04329676926136017+0j),(2.28288809012156e-06+0j),(4.94363700921502e-07+0j),(0.21655187701083412+0j),(-5+0j),(2.036743428552928e-06+0j)
4,(0.016511618029973682+0j),(0.03986775313342083+0j),(0.0002467961250766407+0j),(52.830758640927954-309.4889701013307j),(0.04846631735563278+0j),(2.6797786176757654e-06+0j),(6.19463377228451e-07+0j),(0.23116214643347147+0j),0j,(2.0367454693692547e-06+0j)
5,(0.019601432431580273+0j),(0.03991187342197218+0j),(0.00023675509997376164+0j),(63.351296199896275-308.7604699700854j),(0.05250070244073868+0j),(3.1884505915513728e-06+0j),(7.268851906597313e-07+0j),(0.2279744251285569+0j),(5+0j),(2.036747510185581e-06+0j)
6,(0.022671902585531714+0j),(0.039954090572901085+0j),(0.00022686833989345772+0j),(77.91262939895252-307.9163372396988j),(0.054938361048698425+0j),(3.861590812448412e-06+0j),(7.959522061076737e-07+0j),(0.2061202868884511+0j),(10+0j),(2.0367495510019077e-06+0j)
7,(0.025719998309199396+0j),(0.03999445248579163+0j),(0.00021732845403233417+0j),(98.47512019541077-305.68551876923016j),(0.055549412965774536+0j),(4.773861746798502e-06+0j),(8.137566300768773e-07+0j),(0.17046087072433705+0j),(15+0j),(2.0367515918182342e-06+0j)
8,(0.028742711499748302+0j),(0.04003304163977861+0j),(0.00020830536431687478+0j),(126.76935835013808-297.7456280501839j),(0.05472658947110176+0j),(6.052649496268714e-06+0j),(7.898276994457419e-07+0j),(0.13049288579037135+0j),(20+0j),(2.0367536326345607e-06+0j)
9,(0.03173705910419588+0j),(0.04006997052926147+0j),(0.0001999438496579473+0j),(161.62756820960055-275.27621419122795j),(0.053339507430791855+0j),(7.930684660095721e-06+0j),(7.50297663696725e-07+0j),(0.09460692183008435+0j),(25+0j),(2.0367556734508872e-06+0j)
10,(0.03470008606296842+0j),(0.040105376803748205+0j),(0.00019236289761186785+0j),(195.04771726264954-229.57308100571043j),(0.051815565675497055+0j),(1.0746739462774713e-05+0j),(7.08037206536951e-07+0j),(0.06588390916049454+0j),(30+0j),(2.0367577142672137e-06+0j)
11,(0.037628868226188134+0j),(0.04013941842224408+0j),(0.00018565650263373753+0j),(212.8329006798825-161.55728063558044j),(0.049912817776203156+0j),(1.4904532690707128e-05+0j),(6.569915273304264e-07+0j),(0.04407998163807283+0j),(35+0j),(2.0367597550835403e-06+0j)
12,(0.04052051523912342+0j),(0.04017226905546525+0j),(0.00017989546327556796+0j),(204.48221489005573-85.55308989514202j),(0.047043297439813614+0j),(2.0809284251299687e-05+0j),(5.836212593157507e-07+0j),(0.028046195739735713+0j),(40+0j),(2.0367617958998668e-06+0j)
13,(0.04337217339595485+0j),(0.04020411388569938+0j),(0.0001751297511949972+0j),(172.82174173208006-19.408719574615773j),(0.04221894592046738+0j),(2.8571092116180807e-05+0j),(4.7005682696968537e-07+0j),(0.016452182683751027+0j),(45+0j),(2.0367638367161933e-06+0j)
14,(0.04618102845402938+0j),(0.0402351458804546+0j),(0.00017139110676898608+0j),,,,,,,(2.0367658775325198e-06+0j)
15,(0.0489443084125218+0j),(0.04026556255984808+0j),(0.00016869561750796169+0j),,,,,,,(2.0367679183488463e-06+0j)
16,(0.051659286247727844+0j),(0.04029556324009408+0j),(0.00016704612900285027+0j),,,,,,,(2.036769959165173e-06+0j)
17,(0.054323282604307334+0j),(0.0403253467137662+0j),(0.00016643441133616698+0j),,,,,,,(2.0367719999814993e-06+0j)
18,(0.056933668439185375+0j),(0.04035510931764604+0j),(0.00016684305460855259+0j),,,,,,,(2.036774040797826e-06+0j)
19,(0.059487867617303083+0j),(0.040385043336943136+0j),(0.00016824709865542918+0j),,,,,,,(2.0367760816141523e-06+0j)
20,(0.06198335945213838+0j),(0.040415335697267823+0j),(0.00017061541907417206+0j),,,,,,,(2.036778122430479e-06+0j)
21,(0.06441768119453459+0j),(0.040446166900665624+0j),(0.00017391189906199468+0j),,,,,,,(2.0367801632468054e-06+0j)
22,(0.06678843046283113+0j),(0.040477710167789574+0j),(0.00017809641801146437+0j),,,,,,,(2.036782204063132e-06+0j)
23,(0.06909326761319817+0j),(0.04051013075401738+0j),(0.00018312568596942977+0j),,,,,,,(2.0367842448794584e-06+0j)
24,(0.07132991805070214+0j),(0.04054358541255071+0j),(0.0001889539496659701+0j),,,,,,,(2.036786285695785e-06+0j)
25,(0.07349617447110039+0j),(0.04057822198206617+0j),(0.00019553359190838435+0j),,,,,,,(2.0367883265121114e-06+0j)
26,(0.0755898990403396+0j),(0.040614179080281365+0j),(0.00020281564230317372+0j),,,,,,,(2.036790367328438e-06+0j)
27,(0.07760902550530327+0j),(0.040651585887897565+0j),(0.00021075021381256525+0j),,,,,,,(2.0367924081447644e-06+0j)
28,(0.07955156123194253+0j),(0.040690562009866336+0j),(0.00021928687668999798+0j),,,,,,,(2.036794448961091e-06+0j)
29,(0.08141558917159784+0j),(0.04073121740289768+0j),(0.00022837497889732918+0j),,,,,,,(2.0367964897774174e-06+0j)
30,(0.0831992697546029+0j),(0.04077365235967831+0j),(0.00023796392015532758+0j),,,,,,,(2.036798530593744e-06+0j)
31,(0.0849008427031277+0j),(0.04081795754148881+0j),(0.00024800338526284843+0j),,,,,,,(2.0368005714100704e-06+0j)
32,(0.08651862877028785+0j),(0.0408642140518755+0j),(0.0002584435411806503+0j),,,,,,,(2.036802612226397e-06+0j)
33,(0.08805103139617805+0j),(0.040912493544811884+0j),(0.00026923520154914754+0j),,,,,,,(2.0368046530427235e-06+0j)
34,(0.08949653828428333+0j),(0.040962858361430286+0j),(0.0002803299617361985+0j),,,,,,,(2.03680669385905e-06+0j)
35,(0.09085372289449278+0j),(0.0410153616899598+0j),(0.0002916803071391132+0j),,,,,,,(2.0368087346753765e-06+0j)
