,Vg,Vo,Ig,Zin,Vl,Pin,Pout,PCE,Temperature,Time
0,(0.004020126480312548+0j),(0.047741994689152634+0j),(3.633975240274583e-05+0j),(19.391480473406624-158.868479487059j),(0.0634068176150322+0j),(3.785135277212248e-06+0j),(4.698067491162737e-07+0j),(0.12411887943468333+0j),(-20+0j),(2.0367373061039487e-06+0j)
1,(0.0071566794598379255+0j),(0.047746251512138994+0j),(7.39092851965215e-05+0j),(20.588818020323377-158.19308036738238j),(0.07197234034538269+0j),(4.045107289130101e-06+0j),(6.053110309603403e-07+0j),(0.14964029077471322+0j),(-15+0j),(2.036739346920275e-06+0j)
2,(0.010286169661136157+0j),(0.04775371049922163+0j),(0.00011088142234528679+0j),(22.07487714415613-157.42998370006836j),(0.08014513552188873+0j),(4.367528617876815e-06+0j),(7.505880981169088e-07+0j),(0.17185648081266425+0j),(-10+0j),(2.0367413877366017e-06+0j)
3,(0.01340550865484291+0j),(0.047764316713763466+0j),(0.0001471728764824307+0j),(24.039274977524407-156.4875653827263j),(0.08762135356664658+0j),(4.795130280399462e-06+0j),(8.971545294355526e-07+0j),(0.18709700820908967+0j),(-5+0j),(2.036743428552928e-06+0j)
4,(0.016511618029973682+0j),(0.04777800813229978+0j),(0.0001827019534148585+0j),(26.78031244290067-155.20131856905118j),(0.09406328946352005+0j),(5.398224857344758e-06+0j),(1.0339217298816869e-06+0j),(0.1915299486783967+0j),0j,(2.0367454693692547e-06+0j)
5,(0.019601432431580273+0j),(0.047794715791473624+0j),(0.00021738878451276237+0j),(30.73308647607348-153.2619911121788j),(0.09913554042577744+0j),(6.289034445217112e-06+0j),(1.148434142143265e-06+0j),(0.18260897632969134+0j),(5+0j),(2.036747510185581e-06+0j)
6,(0.022671902585531714+0j),(0.0478143639549311+0j),(0.0002511555589862943+0j),(36.44903632884236-150.08707537530825j),(0.10254725068807602+0j),(7.639780051249545e-06+0j),(1.228840117266465e-06+0j),(0.16084757794374968+0j),(10+0j),(2.0367495510019077e-06+0j)
7,(0.025719998309199396+0j),(0.04783687030024717+0j),(0.00028392675792253885+0j),(44.43781758184403-144.6758816010415j),(0.10408419370651245+0j),(9.700065675133374e-06+0j),(1.2659510197952675e-06+0j),(0.13050953077983785+0j),(15+0j),(2.0367515918182342e-06+0j)
8,(0.028742711499748302+0j),(0.0478621461261658+0j),(0.0003156293931748117+0j),(54.84240166787694-135.68425467475103j),(0.10366016626358032+0j),(1.2802873243344948e-05+0j),(1.2556573425890205e-06+0j),(0.09807621451237306+0j),(20+0j),(2.0367536326345607e-06+0j)
9,(0.03173705910419588+0j),(0.047890096580784046+0j),(0.00034619325605696454+0j),(67.30845290431971-121.93339542074744j),(0.10137429088354111+0j),(1.734908983053174e-05+0j),(1.2008893603146077e-06+0j),(0.06921915628111087+0j),(25+0j),(2.0367556734508872e-06+0j)
10,(0.03470008606296842+0j),(0.04792062091185968+0j),(0.00037555118370165644+0j),(81.3588151115123-102.493038247336j),(0.0972321629524231+0j),(2.375557778577786e-05+0j),(1.104758195742004e-06+0j),(0.04650521261593593+0j),(30+0j),(2.0367577142672137e-06+0j)
11,(0.037628868226188134+0j),(0.047953612741297516+0j),(0.00040363935559509006+0j),(96.1152434131382-75.46115306032948j),(0.09026054292917252+0j),(3.218306665075943e-05+0j),(9.520137510930911e-07+0j),(0.02958120061782945+0j),(35+0j),(2.0367597550835403e-06+0j)
12,(0.04052051523912342+0j),(0.047988960367273036+0j),(0.0004303976404554045+0j),(108.81874762406929-36.74272325397702j),(0.07721032202243805+0j),(4.1245511965826154e-05+0j),(6.966234118477567e-07+0j),(0.016889677898166033+0j),(40+0j),(2.0367617958998668e-06+0j)
13,(0.04337217339595485+0j),(0.04802654709974126+0j),(0.00045577002657424685+0j),(111.13283918117489+22.590992610254705j),(0.05030260607600212+0j),(4.320575681049377e-05+0j),(2.956843300874984e-07+0j),(0.006843632698864863+0j),(45+0j),(2.0367638367161933e-06+0j)
14,(0.04618102845402938+0j),(0.04806625163889461+0j),(0.00047970519132704007+0j),,,,,,,(2.0367658775325198e-06+0j)
15,(0.0489443084125218+0j),(0.0481079485121425+0j),(0.0005021572940360243+0j),,,,,,,(2.0367679183488463e-06+0j)
16,(0.051659286247727844+0j),(0.048151508587912+0j),(0.0005230869714642206+0j),,,,,,,(2.036769959165173e-06+0j)
17,(0.054323282604307334+0j),(0.048196799676287795+0j),(0.0005424623639077688+0j),,,,,,,(2.0367719999814993e-06+0j)
18,(0.056933668439185375+0j),(0.048243687219732344+0j),(0.0005602601861494444+0j),,,,,,,(2.036774040797826e-06+0j)
19,(0.059487867617303083+0j),(0.048292035088068404+0j),(0.0005764670837077236+0j),,,,,,,(2.0367760816141523e-06+0j)
20,(0.06198335945213838+0j),(0.04834170650666807+0j),(0.0005910813775867394+0j),,,,,,,(2.036778122430479e-06+0j)
21,(0.06441768119453459+0j),(0.04839256514839943+0j),(0.0006041151317264933+0j),,,,,,,(2.0367801632468054e-06+0j)
22,(0.06678843046283113+0j),(0.048444476412189776+0j),(0.0006155964299082831+0j),,,,,,,(2.036782204063132e-06+0j)
23,(0.06909326761319817+0j),(0.048497308897759654+0j),(0.0006255716656576369+0j),,,,,,,(2.0367842448794584e-06+0j)
24,(0.07132991805070214+0j),(0.04855093606341655+0j),(0.000634107513987105+0j),,,,,,,(2.036786285695785e-06+0j)
25,(0.07349617447110039+0j),(0.04860523801936855+0j),(0.0006412921147047747+0j),,,,,,,(2.0367883265121114e-06+0j)
26,(0.0755898990403396+0j),(0.04866010336517777+0j),(0.0006472349170209284+0j),,,,,,,(2.036790367328438e-06+0j)
27,(0.07760902550530327+0j),(0.04871543093523111+0j),(0.000652064694175199+0j),,,,,,,(2.0367924081447644e-06+0j)
28,(0.07955156123194253+0j),(0.04877113128487682+0j),(0.0006559254923820837+0j),,,,,,,(2.036794448961091e-06+0j)
29,(0.08141558917159784+0j),(0.04882712774816125+0j),(0.0006589707098490629+0j),,,,,,,(2.0367964897774174e-06+0j)
30,(0.0831992697546029+0j),(0.04888335693552425+0j),(0.0006613559812372792+0j),,,,,,,(2.036798530593744e-06+0j)
31,(0.0849008427031277+0j),(0.048939768612278924+0j),(0.0006632318790822756+0j),,,,,,,(2.0368005714100704e-06+0j)
32,(0.08651862877028785+0j),(0.04899632498746069+0j),(0.0006647374867944501+0j),,,,,,,(2.036802612226397e-06+0j)
33,(0.08805103139617805+0j),(0.04905299952191105+0j),(0.0006659956341307056+0j),,,,,,,(2.0368046530427235e-06+0j)
34,(0.08949653828428333+0j),(0.049109775413356815+0j),(0.0006671101424731395+0j),,,,,,,(2.03680669385905e-06+0j)
35,(0.09085372289449278+0j),(0.04916664392717135+0j),(0.0006681649869513032+0j),,,,,,,(2.0368087346753765e-06+0j)
36,(0.09212124584910604+0j),(0.04922360272062725+0j),(0.0006692249824209728+0j),,,,,,,(2.036810775491703e-06+0j)
37,(0.0932978562559968+0j),(0.04928065426962922+0j),(0.0006703374826481338+0j),,,,,,,(2.0368128163080295e-06+0j)
38,(0.09438239294274735+0j),(0.0493378044642661+0j),(0.0006715346105697969+0j),,,,,,,(2.036814857124356e-06+0j)
39,(0.09537378560269487+0j),(0.04939506140270795+0j),(0.0006728356448229827+0j),,,,,,,(2.0368168979406825e-06+0j)
40,(0.09627105585054985+0j),(0.04945243438620783+0j),(0.000674249314291432+0j),,,,,,,(2.036818938757009e-06+0j)
41,(0.09707331818944216+0j),(0.04950993310137183+0j),(0.0006757758625966049+0j),,,,,,,(2.0368209795733355e-06+0j)
42,(0.0977797808830829+0j),(0.04956756696745522+0j),(0.0006774088249320564+0j),,,,,,,(2.036823020389662e-06+0j)
43,(0.09838974673808566+0j),(0.04962534462369603+0j),(0.0006791365108919507+0j),,,,,,,(2.0368250612059886e-06+0j)
44,(0.09890261379179364+0j),(0.04968327353237013+0j),(0.0006809432153197533+0j),,,,,,,(2.036827102022315e-06+0j)
45,(0.099317875906344+0j),(0.04974135967569545+0j),(0.0006828101920044747+0j),,,,,,,(2.0368291428386416e-06+0j)
46,(0.0996351232681338+0j),(0.049799607327847294+0j),(0.0006847164283658635+0j),,,,,,,(2.036831183654968e-06+0j)
47,(0.09985404279239218+0j),(0.049858018886544835+0j),(0.000686639257426761+0j),,,,,,,(2.0368332244712946e-06+0j)
48,(0.09997441843193673+0j),(0.049916594751606036+0j),(0.0006885548391445628+0j),,,,,,,(2.036835265287621e-06+0j)
49,(0.09999613139054436+0j),(0.04997533324041008+0j),(0.0006904385381911785+0j),,,,,,,(2.0368373061039476e-06+0j)
50,(0.09991916024014634+0j),(0.05003423053232455+0j),(0.0006922652203997612+0j),,,,,,,(2.036839346920274e-06+0j)
51,(0.09974358094200132+0j),(0.05009328063587632+0j),(0.0006940094857408224+0j),,,,,,,(2.0368413877366006e-06+0j)
