,Vg,Vo,Ig,Zin,Vl,Pin,Pout,PCE,Temperature,Time
0,(0.004020126480312548+0j),(0.007415744500119631+0j),(-0.00044588933320761226+0j),(9.498877499293446-31.661286757235306j),(0.573783278465271+0j),(4.3466483475640416e-05+0j),(2.0759302530209372e-05+0j),(0.4775933287044798+0j),(-20+0j),(2.0367373061039487e-06+0j)
1,(0.0071566794598379255+0j),(0.007392240144478304+0j),(-0.0004382041362069342+0j),(9.697527621383909-31.245707390947377j),(0.5902615785598755+0j),(4.530126534518786e-05+0j),(2.1968783687771233e-05+0j),(0.4849485664555477+0j),(-15+0j),(2.036739346920275e-06+0j)
2,(0.010286169661136157+0j),(0.007369156578386403+0j),(-0.0004300479653970111+0j),(9.9571086452208-30.83113909942223j),(0.6060600876808167+0j),(4.7428162361029536e-05+0j),(2.3160522424919428e-05+0j),(0.48832847978840976+0j),(-10+0j),(2.0367413877366017e-06+0j)
3,(0.01340550865484291+0j),(0.007346518544534757+0j),(-0.00042143105862303416+0j),(10.320205035840008-30.398844034615358j),(0.6209343075752258+0j),(5.0069040298694745e-05+0j),(2.431130627737217e-05+0j),(0.4855556673812648+0j),(-5+0j),(2.036743428552928e-06+0j)
4,(0.016511618029973682+0j),(0.007324350223897208+0j),(-0.00041236432570679023+0j),(10.853805608475357-29.91720926772183j),(0.6345098614692688+0j),(5.358075213734992e-05+0j),(2.5385968407020622e-05+0j),(0.4737889520838705+0j),0j,(2.0367454693692547e-06+0j)
5,(0.019601432431580273+0j),(0.007302675200420832+0j),(-0.0004028593341131837+0j),(11.661034139224041-29.332002327790534j),(0.6462076306343079+0j),(5.851893365615979e-05+0j),(2.6330623718972212e-05+0j),(0.4499505044586644+0j),(5+0j),(2.036747510185581e-06+0j)
6,(0.022671902585531714+0j),(0.0072815164265253645+0j),(-0.0003929282928168815+0j),(12.89681090837055-28.547156658694433j),(0.6551046967506409+0j),(6.571497215190902e-05+0j),(2.7060661513818622e-05+0j),(0.41178837375543964+0j),(10+0j),(2.0367495510019077e-06+0j)
7,(0.025719998309199396+0j),(0.007260896189508358+0j),(-0.0003825840343360488+0j),(14.787680602384066-27.384681344378322j),(0.6596097350120544+0j),(7.633556379005313e-05+0j),(2.743412392501804e-05+0j),(0.35938850206792905+0j),(15+0j),(2.0367515918182342e-06+0j)
8,(0.028742711499748302+0j),(0.007240836078954278+0j),(-0.00037183999490156174+0j),(17.658531639887066-25.49632317509988j),(0.6565746665000916+0j),(9.179109474644065e-05+0j),(2.7182238973878238e-05+0j),(0.2961315479346353+0j),(20+0j),(2.0367536326345607e-06+0j)
9,(0.03173705910419588+0j),(0.007221356955247353+0j),(-0.0003607101927311551+0j),(21.996590465338606-22.139218408738415j),(0.6384841203689575+0j),(0.00011291934788459912+0j),(2.5704974875056027e-05+0j),(0.22764012861042998+0j),(25+0j),(2.0367556734508872e-06+0j)
10,(0.03470008606296842+0j),(0.007202478919289611+0j),(-0.0003492092043791661+0j),(28.8232170404481-15.292970467456735j),(0.581716775894165+0j),(0.00013536436017602682+0j),(2.1337334206257845e-05+0j),(0.15762889270492567+0j),(30+0j),(2.0367577142672137e-06+0j)
11,(0.037628868226188134+0j),(0.007184221283527029+0j),(-0.00033735213913431596+0j),(48.366157167363724+13.61400265423579j),(0.3053843677043915+0j),(9.578877507010475e-05+0j),(5.880450346532132e-06+0j),(0.061389764533771506+0j),(35+0j),(2.0367597550835403e-06+0j)
12,(0.04052051523912342+0j),(0.007166602544388203+0j),(-0.00032515461143982577+0j),(98.16419012904795+134.7291375209081j),(0.02816109172999859+0j),(1.766297464200761e-05+0j),(5.000529080215571e-08+0j),(0.002831079804826805+0j),(40+0j),(2.0367617958998668e-06+0j)
13,(0.04337217339595485+0j),(0.007149640356241184+0j),(-0.00031263271131259804+0j),(82.35612628037073+189.03234038650453j),(0.0077845072373747826+0j),(9.685369150247425e-06+0j),(3.821019343541255e-09+0j),(0.0003945145801121728+0j),(45+0j),(2.0367638367161933e-06+0j)
14,(0.04618102845402938+0j),(0.0071333515069752175+0j),(-0.00029980297274176203+0j),,,,,,,(2.0367658775325198e-06+0j)
15,(0.0489443084125218+0j),(0.007117751895315204+0j),(-0.000286682340051222+0j),,,,,,,(2.0367679183488463e-06+0j)
16,(0.051659286247727844+0j),(0.007102856509977204+0j),(-0.000273288132216652+0j),,,,,,,(2.036769959165173e-06+0j)
17,(0.054323282604307334+0j),(0.00708867941077371+0j),(-0.000259638005135386+0j),,,,,,,(2.0367719999814993e-06+0j)
18,(0.056933668439185375+0j),(0.007075233711777173+0j),(-0.00024574991185769793+0j),,,,,,,(2.036774040797826e-06+0j)
19,(0.059487867617303083+0j),(0.007062531566649492+0j),(-0.00023164206080093265+0j),,,,,,,(2.0367760816141523e-06+0j)
20,(0.06198335945213838+0j),(0.007050584156243591+0j),(-0.00021733287198469234+0j),,,,,,,(2.036778122430479e-06+0j)
21,(0.06441768119453459+0j),(0.007039401678580608+0j),(-0.000202840931345907+0j),,,,,,,(2.0367801632468054e-06+0j)
22,(0.06678843046283113+0j),(0.00702899334130244+0j),(-0.0001881849432181169+0j),,,,,,,(2.036782204063132e-06+0j)
23,(0.06909326761319817+0j),(0.007019367356694102+0j),(-0.00017338368109070078+0j),,,,,,,(2.0367842448794584e-06+0j)
24,(0.07132991805070214+0j),(0.007010530939363165+0j),(-0.00015845593680090223+0j),,,,,,,(2.036786285695785e-06+0j)
25,(0.07349617447110039+0j),(0.0070024903066542585+0j),(-0.00014342046835604785+0j),,,,,,,(2.0367883265121114e-06+0j)
26,(0.0755898990403396+0j),(0.0069952506818648065+0j),(-0.0001282959466346034+0j),,,,,,,(2.036790367328438e-06+0j)
27,(0.07760902550530327+0j),(0.006988816300313368+0j),(-0.00011310090127296675+0j),,,,,,,(2.0367924081447644e-06+0j)
28,(0.07955156123194253+0j),(0.0069831904182939344+0j),(-9.785366611082434e-05+0j),,,,,,,(2.036794448961091e-06+0j)
29,(0.08141558917159784+0j),(0.0069783753249278045+0j),(-8.257232463935454e-05+0j),,,,,,,(2.0367964897774174e-06+0j)
30,(0.0831992697546029+0j),(0.006974372356899108+0j),(-6.727465597227842e-05+0j),,,,,,,(2.036798530593744e-06+0j)
31,(0.0849008427031277+0j),(0.006971181916030237+0j),(-5.197808193816269e-05+0j),,,,,,,(2.0368005714100704e-06+0j)
32,(0.08651862877028785+0j),(0.006968803489619754+0j),(-3.669961596895429e-05+0j),,,,,,,(2.036802612226397e-06+0j)
33,(0.08805103139617805+0j),(0.006967235673427525+0j),(-2.1455814530782985e-05+0j),,,,,,,(2.0368046530427235e-06+0j)
34,(0.08949653828428333+0j),(0.006966476197150614+0j),(-6.262731903467803e-06+0j),,,,,,,(2.03680669385905e-06+0j)
35,(0.09085372289449278+0j),(0.006966521952189492+0j),(8.864120841856793e-06+0j),,,,,,,(2.0368087346753765e-06+0j)
36,(0.09212124584910604+0j),(0.006967369021458529+0j),(2.3909811797774657e-05+0j),,,,,,,(2.036810775491703e-06+0j)
37,(0.0932978562559968+0j),(0.006969012710948759+0j),(3.886001825019442e-05+0j),,,,,,,(2.0368128163080295e-06+0j)
38,(0.09438239294274735+0j),(0.006971447582706703+0j),(5.370104997192831e-05+0j),,,,,,,(2.036814857124356e-06+0j)
39,(0.09537378560269487+0j),(0.006974667488852247+0j),(6.84198650582851e-05+0j),,,,,,,(2.0368168979406825e-06+0j)
40,(0.09627105585054985+0j),(0.006978665606223831+0j),(8.300407771573782e-05+0j),,,,,,,(2.036818938757009e-06+0j)
41,(0.09707331818944216+0j),(0.006983434471212561+0j),(9.744195759173306e-05+0j),,,,,,,(2.0368209795733355e-06+0j)
42,(0.0977797808830829+0j),(0.006988966014330777+0j),(0.00011172242045064684+0j),,,,,,,(2.036823020389662e-06+0j)
43,(0.09838974673808566+0j),(0.006995251594056896+0j),(0.00012583501025068821+0j),,,,,,,(2.0368250612059886e-06+0j)
44,(0.09890261379179364+0j),(0.007002282029508422+0j),(0.00013976987294775153+0j),,,,,,,(2.036827102022315e-06+0j)
45,(0.099317875906344+0j),(0.00701004763151975+0j),(0.00015351772262985115+0j),,,,,,,(2.0368291428386416e-06+0j)
46,(0.0996351232681338+0j),(0.007018538231740534+0j),(0.00016706980085371952+0j),,,,,,,(2.036831183654968e-06+0j)
47,(0.09985404279239218+0j),(0.007027743209423129+0j),(0.00018041783029572054+0j),,,,,,,(2.0368332244712946e-06+0j)
48,(0.09997441843193673+0j),(0.007037651515631825+0j),(0.00019355396402617603+0j),,,,,,,(2.036835265287621e-06+0j)
49,(0.09999613139054436+0j),(0.007048251694679963+0j),(0.00020647073185602592+0j),,,,,,,(2.0368373061039476e-06+0j)
50,(0.09991916024014634+0j),(0.007059531902679814+0j),(0.00021916098527806794+0j),,,,,,,(2.036839346920274e-06+0j)
51,(0.09974358094200132+0j),(0.007071479923171076+0j),(0.00023161784252769427+0j),,,,,,,(2.0368413877366006e-06+0j)
52,(0.09946956677163798+0j),(0.007084083179873154+0j),(0.0002438346352215847+0j),,,,,,,(2.036843428552927e-06+0j)
53,(0.09909738814797496+0j),(0.007097328746680252+0j),(0.00025580485790394986+0j),,,,,,,(2.0368454693692536e-06+0j)
54,(0.09862741236638013+0j),(0.007111203355084337+0j),(0.00026752212164974097+0j),,,,,,,(2.03684751018558e-06+0j)
55,(0.09806010323620912+0j),(0.007125693399266165+0j),(0.000278980112656921+0j),,,,,,,(2.0368495510019067e-06+0j)
56,(0.09739602062308132+0j),(0.007140784939137834+0j),(0.00029017255652107336+0j),,,,,,,(2.036851591818233e-06+0j)
57,(0.09663581989645381+0j),(0.00715646370165055+0j),(0.0003010931886407965+0j),,,,,,,(2.0368536326345597e-06+0j)
58,(0.09578025128248763+0j),(0.007172715080698904+0j),(0.0003117357309655644+0j),,,,,,,(2.036855673450886e-06+0j)
59,(0.09483015912419318+0j),(0.007189524135958416+0j),(0.0003220938750807642+0j),,,,,,,(2.0368577142672127e-06+0j)
60,(0.09378648104782472+0j),(0.007206875590987779+0j),(0.0003321612714358863+0j),,,,,,,(2.036859755083539e-06+0j)
61,(0.09265024703763886+0j),(0.007224753830912834+0j),(0.0003419315243667853+0j),,,,,,,(2.0368617958998657e-06+0j)
