,Vg,Vo,Ig,Zin,Vl,Pin,Pout,PCE,Temperature,Time
0,(0.004020126480312548+0j),(0.0547649796486273+0j),(0.00013074549656443395+0j),(8.208584346583114-270.57604297393897j),(0.044849831610918045+0j),(5.600971917374409e-07+0j),(4.346602887645552e-08+0j),(0.07760443993947264+0j),(-20+0j),(2.0367373061039487e-06+0j)
1,(0.0071566794598379255+0j),(0.05476970974476518+0j),(0.00011071877383720667+0j),(8.765108441036302-269.47657093074116j),(0.052653372287750244+0j),(6.028784014233679e-07+0j),(5.990743343169499e-08+0j),(0.09936901585834941+0j),(-15+0j),(2.036739346920275e-06+0j)
2,(0.010286169661136157+0j),(0.054773664873568655+0j),(9.157255837363701e-05+0j),(9.535230875181297-268.33171266942696j),(0.05969994142651558+0j),(6.613223604290397e-07+0j),(7.701514556478006e-08+0j),(0.11645628542609038+0j),(-10+0j),(2.0367413877366017e-06+0j)
3,(0.01340550865484291+0j),(0.05477688221782138+0j),(7.342532200222996e-05+0j),(10.676188845716391-267.1016032804694j),(0.06563621759414673+0j),(7.470411560461798e-07+0j),(9.309265632739385e-08+0j),(0.12461516420340185+0j),(-5+0j),(2.036743428552928e-06+0j)
4,(0.016511618029973682+0j),(0.05477940343820667+0j),(5.638494391648924e-05+0j),(12.439292205094585-265.7632305571115j),(0.07024753093719482+0j),(8.786797138782276e-07+0j),(1.0663271304101726e-07+0j),(0.12135561041960623+0j),0j,(2.0367454693692547e-06+0j)
5,(0.019601432431580273+0j),(0.054781274240825586+0j),(4.054803498934512e-05+0j),(15.210037113992113-264.31677395436503j),(0.07351095974445343+0j),(1.08497795281437e-06+0j),(1.1677033233715962e-07+0j),(0.10762461304790955+0j),(5+0j),(2.036747510185581e-06+0j)
6,(0.022671902585531714+0j),(0.0547825439218958+0j),(2.599945997157468e-05+0j),(19.57255943107974-262.77663138649353j),(0.07552661001682281+0j),(1.4094443940848578e-06+0j),(1.2326174580713567e-07+0j),(0.08745413889646114+0j),(10+0j),(2.0367495510019077e-06+0j)
7,(0.025719998309199396+0j),(0.05478326489729678+0j),(1.2812049283894018e-05+0j),(26.404569714969128-261.1542467113245j),(0.07639952003955841+0j),(1.9162180251441896e-06+0j),(1.2612744291923442e-07+0j),(0.0658210293735984+0j),(15+0j),(2.0367515918182342e-06+0j)
8,(0.028742711499748302+0j),(0.05478349222414821+0j),(1.0464845009953446e-06+0j),(37.000402538678266-259.43667670047984j),(0.07613503932952881+0j),(2.6938680548482807e-06+0j),(1.2525569567226189e-07+0j),(0.04649659638928244+0j),(20+0j),(2.0367536326345607e-06+0j)
9,(0.03173705910419588+0j),(0.05478328312088137+0j),(-9.248663331925041e-06+0j),(53.24700407952879-257.52985389113024j),(0.07452128827571869+0j),(3.8497937566717155e-06+0j),(1.2000215321648454e-07+0j),(0.031171060270052155+0j),(25+0j),(2.0367556734508872e-06+0j)
10,(0.03470008606296842+0j),(0.05478269649139078+0j),(-1.8036765785577963e-05+0j),(77.79157625891648-254.93040613530013j),(0.07106446474790573+0j),(5.47520539839752e-06+0j),(1.0912727463122708e-07+0j),(0.019931174575325773+0j),(30+0j),(2.0367577142672137e-06+0j)
