,Vg,Vo,Ig,Zin,Vl,Pin,Pout,PCE,Temperature,Time
0,(0.004020126480312548+0j),(0.1750770689271624+0j),(0.000823038127468313+0j),(7.827212397743076-130.3732755965701j),(0.06729429960250854+0j),(2.294228352184291e-06+0j),(1.7814709337784783e-07+0j),(0.0776501141258399+0j),(-20+0j),(2.0367373061039487e-06+0j)
1,(0.0071566794598379255+0j),(0.17509572839074355+0j),(0.0008234905582365247+0j),(8.10286483412736-129.79111197409196j),(0.07628441601991653+0j),(2.395678393440903e-06+0j),(2.289253242492804e-07+0j),(0.0955576194517812+0j),(-15+0j),(2.036739346920275e-06+0j)
2,(0.010286169661136157+0j),(0.1751143885666476+0j),(0.0008231019257486335+0j),(8.384242152652686-129.24283692348453j),(0.08536601811647415+0j),(2.49917252403975e-06+0j),(2.8667659318243507e-07+0j),(0.11470860471810924+0j),(-10+0j),(2.0367413877366017e-06+0j)
3,(0.01340550865484291+0j),(0.17513303027343846+0j),(0.0008218759285486952+0j),(8.673054259413748-128.72547148649844j),(0.09450633823871613+0j),(2.605225063234684e-06+0j),(3.5135331756230615e-07+0j),(0.13486486158937105+0j),(-5+0j),(2.036743428552928e-06+0j)
4,(0.016511618029973682+0j),(0.17515163442433815+0j),(0.000819817149424127+0j),(8.972572309223091-128.23562921615957j),(0.10366952419281006+0j),(2.71486169367563e-06+0j),(4.227896982616336e-07+0j),(0.1557315789774992+0j),0j,(2.0367454693692547e-06+0j)
5,(0.019601432431580273+0j),(0.17517018204720494+0j),(0.0008169310350682344+0j),(9.288422011346974-127.76902027575065j),(0.11281270533800125+0j),(2.829898221534677e-06+0j),(5.006546040195309e-07+0j),(0.17691611670331445+0j),(5+0j),(2.036747510185581e-06+0j)
6,(0.022671902585531714+0j),(0.17518865430403652+0j),(0.0008132238748632462+0j),(9.629709279705027-127.31988189771809j),(0.12188180536031723+0j),(2.9533337055909215e-06+0j),(5.843861885428377e-07+0j),(0.19787340233057413+0j),(10+0j),(2.0367495510019077e-06+0j)
7,(0.025719998309199396+0j),(0.17520703250998007+0j),(0.0008087027789412969+0j),(10.01062323178349-126.88030122976384j),(0.13080723583698273+0j),(3.0899163903086446e-06+0j),(6.731095045634502e-07+0j),(0.21784068548735547+0j),(15+0j),(2.0367515918182342e-06+0j)
8,(0.028742711499748302+0j),(0.17522529815183466+0j),(0.0008033756557164259+0j),(10.45269706145186-126.43942554136433j),(0.1394999474287033+0j),(3.246941332690767e-06+0j),(7.655442062358261e-07+0j),(0.2357739570247835+0j),(20+0j),(2.0367536326345607e-06+0j)
9,(0.03173705910419588+0j),(0.17524343290603722+0j),(0.0007972511891368043+0j),(10.987943868445152-125.98257455266585j),(0.14784933626651764+0j),(3.4353686260146787e-06+0j),(8.599257315958274e-07+0j),(0.25031541741516533+0j),(25+0j),(2.0367556734508872e-06+0j)
10,(0.03470008606296842+0j),(0.1752614186561289+0j),(0.0007903388159972718+0j),(11.66310456810607-125.49023937423107j),(0.1557249128818512+0j),(3.6713690860779025e-06+0j),(9.539780437169513e-07+0j),(0.2598425876969181+0j),(30+0j),(2.0367577142672137e-06+0j)
11,(0.037628868226188134+0j),(0.1752792375097092+0j),(0.0007826487038043744+0j),(12.545221794775708-124.93676058566787j),(0.1629842072725296+0j),(3.978414042649092e-06+0j),(1.044992648276195e-06+0j),(0.26266563436428286+0j),(35+0j),(2.0367597550835403e-06+0j)
12,(0.04052051523912342+0j),(0.17529687181489934+0j),(0.0007741917299462141+0j),(13.728643401141825-124.28793554014466j),(0.16948769986629486+0j),(4.3900754462811165e-06+0j),(1.1300523373322516e-06+0j),(0.2574106871647347+0j),(40+0j),(2.0367617958998668e-06+0j)
13,(0.04337217339595485+0j),(0.17531430417634475+0j),(0.0007649794622158442+0j),(15.343247009628836-123.49574358060713j),(0.1751180738210678+0j),(4.953701591148274e-06+0j),(1.2063800022386715e-06+0j),(0.24353102019595638+0j),(45+0j),(2.0367638367161933e-06+0j)
14,(0.04618102845402938+0j),(0.1753315174707692+0j),(0.0007550241390542143+0j),,,,,,,(2.0367658775325198e-06+0j)
15,(0.0489443084125218+0j),(0.17534849486206747+0j),(0.000744338648909054+0j),,,,,,,(2.0367679183488463e-06+0j)
16,(0.051659286247727844+0j),(0.17536521981594086+0j),(0.0007329365109083829+0j),,,,,,,(2.036769959165173e-06+0j)
17,(0.054323282604307334+0j),(0.17538167611412508+0j),(0.00072083185849486+0j),,,,,,,(2.0367719999814993e-06+0j)
18,(0.056933668439185375+0j),(0.17539784786827545+0j),(0.0007080394258283284+0j),,,,,,,(2.036774040797826e-06+0j)
19,(0.059487867617303083+0j),(0.17541371953357246+0j),(0.0006945745368752088+0j),,,,,,,(2.0367760816141523e-06+0j)
20,(0.06198335945213838+0j),(0.175429275922112+0j),(0.0006804530975242463+0j),,,,,,,(2.036778122430479e-06+0j)
21,(0.06441768119453459+0j),(0.1754445022161536+0j),(0.0006656915910155831+0j),,,,,,,(2.0367801632468054e-06+0j)
22,(0.06678843046283113+0j),(0.17545938398130417+0j),(0.0006503070768867434+0j),,,,,,,(2.036782204063132e-06+0j)
23,(0.06909326761319817+0j),(0.17547390717971886+0j),(0.0006343171935167166+0j),,,,,,,(2.0367842448794584e-06+0j)
24,(0.07132991805070214+0j),(0.17548805818340002+0j),(0.0006177401641828229+0j),,,,,,,(2.036786285695785e-06+0j)
25,(0.07349617447110039+0j),(0.17550182378767165+0j),(0.000600594806328688+0j),,,,,,,(2.0367883265121114e-06+0j)
26,(0.0755898990403396+0j),(0.17551519122489567+0j),(0.0005829005434748473+0j),,,,,,,(2.036790367328438e-06+0j)
27,(0.07760902550530327+0j),(0.17552814817848028+0j),(0.0005646774188885928+0j),,,,,,,(2.0367924081447644e-06+0j)
28,(0.07955156123194253+0j),(0.17554068279720714+0j),(0.0005459461097740555+0j),,,,,,,(2.036794448961091e-06+0j)
29,(0.08141558917159784+0j),(0.1755527837098699+0j),(0.000526727940364684+0j),,,,,,,(2.0367964897774174e-06+0j)
30,(0.0831992697546029+0j),(0.1755644400401771+0j),(0.0005070448919229655+0j),,,,,,,(2.036798530593744e-06+0j)
31,(0.0849008427031277+0j),(0.17557564142182105+0j),(0.0004869196073101186+0j),,,,,,,(2.0368005714100704e-06+0j)
32,(0.08651862877028785+0j),(0.1755863780135597+0j),(0.00046637538752624297+0j),,,,,,,(2.036802612226397e-06+0j)
33,(0.08805103139617805+0j),(0.17559664051409635+0j),(0.00044543617748793956+0j),,,,,,,(2.0368046530427235e-06+0j)
34,(0.08949653828428333+0j),(0.17560642017648048+0j),(0.00042412653835658504+0j),,,,,,,(2.03680669385905e-06+0j)
35,(0.09085372289449278+0j),(0.17561570882169503+0j),(0.00040247160400231496+0j),,,,,,,(2.0368087346753765e-06+0j)
36,(0.09212124584910604+0j),(0.17562449885104534+0j),(0.00038049701971614087+0j),,,,,,,(2.036810775491703e-06+0j)
37,(0.0932978562559968+0j),(0.17563278325693232+0j),(0.00035822886207342663+0j),,,,,,,(2.0368128163080295e-06+0j)
38,(0.09438239294274735+0j),(0.17564055563157724+0j),(0.0003356935398800899+0j),,,,,,,(2.036814857124356e-06+0j)
39,(0.09537378560269487+0j),(0.17564781017327996+0j),(0.0003129176773367281+0j),,,,,,,(2.0368168979406825e-06+0j)
40,(0.09627105585054985+0j),(0.1756545416898303+0j),(0.0002899279818395883+0j),,,,,,,(2.036818938757009e-06+0j)
41,(0.09707331818944216+0j),(0.17566074559876474+0j),(0.0002667511000783446+0j),,,,,,,(2.0368209795733355e-06+0j)
42,(0.0977797808830829+0j),(0.175666417924254+0j),(0.00024341346715577012+0j),,,,,,,(2.036823020389662e-06+0j)
43,(0.09838974673808566+0j),(0.1756715552905252+0j),(0.0002199411542205992+0j),,,,,,,(2.0368250612059886e-06+0j)
44,(0.09890261379179364+0j),(0.17567615491185112+0j),(0.00019635972047826202+0j),,,,,,,(2.036827102022315e-06+0j)
45,(0.099317875906344+0j),(0.1756802145792737+0j),(0.0001726940753764667+0j),,,,,,,(2.0368291428386416e-06+0j)
46,(0.0996351232681338+0j),(0.17568373264435433+0j),(0.00014896835626095975+0j),,,,,,,(2.036831183654968e-06+0j)
47,(0.09985404279239218+0j),(0.17568670800035455+0j),(0.0001252058259200124+0j),,,,,,,(2.0368332244712946e-06+0j)
48,(0.09997441843193673+0j),(0.17568914006134043+0j),(0.00010142879328504873+0j),,,,,,,(2.036835265287621e-06+0j)
49,(0.09999613139054436+0j),(0.1756910287397612+0j),(7.765855925398255e-05+0j),,,,,,,(2.0368373061039476e-06+0j)
50,(0.09991916024014634+0j),(0.17569237442308366+0j),(5.391538828158368e-05+0j),,,,,,,(2.036839346920274e-06+0j)
51,(0.09974358094200132+0j),(0.17569317795006592+0j),(3.0218505151610403e-05+0j),,,,,,,(2.0368413877366006e-06+0j)
52,(0.09946956677163798+0j),(0.17569344058722586+0j),(6.586115295447424e-06+0j),,,,,,,(2.036843428552927e-06+0j)
53,(0.09909738814797496+0j),(0.17569316400601523+0j),(-1.6964553795071343e-05+0j),,,,,,,(2.0368454693692536e-06+0j)
54,(0.09862741236638013+0j),(0.17569235026114707+0j),(-4.041719307709115e-05+0j),,,,,,,(2.03684751018558e-06+0j)
55,(0.09806010323620912+0j),(0.17569100177045116+0j),(-6.375633772431111e-05+0j),,,,,,,(2.0368495510019067e-06+0j)
56,(0.09739602062308132+0j),(0.17568912129655542+0j),(-8.69672815921739e-05+0j),,,,,,,(2.036851591818233e-06+0j)
57,(0.09663581989645381+0j),(0.17568671193061308+0j),(-0.00011003598374861291+0j),,,,,,,(2.0368536326345597e-06+0j)
58,(0.09578025128248763+0j),(0.1756837770782207+0j),(-0.00013294897023666274+0j),,,,,,,(2.036855673450886e-06+0j)
59,(0.09483015912419318+0j),(0.17568032044760296+0j),(-0.00015569323394656347+0j),,,,,,,(2.0368577142672127e-06+0j)
60,(0.09378648104782472+0j),(0.17567634604007892+0j),(-0.000178256135136983+0j),,,,,,,(2.036859755083539e-06+0j)
61,(0.09265024703763886+0j),(0.1756718581427698+0j),(-0.00020062530478740534+0j),,,,,,,(2.0368617958998657e-06+0j)
62,(0.09142257841942449+0j),(0.17566686132346182+0j),(-0.00022278855260822952+0j),,,,,,,(2.0368638367161922e-06+0j)
63,(0.09010468675404737+0j),(0.1756613604275021+0j),(-0.0002447337811961358+0j),,,,,,,(2.0368658775325187e-06+0j)
64,(0.08869787264116509+0j),(0.17565536057657277+0j),(-0.00026644890750780634+0j),,,,,,,(2.0368679183488452e-06+0j)
65,(0.08720352443660778+0j),(0.17564886716916608+0j),(-0.0002879217925382853+0j),,,,,,,(2.0368699591651718e-06+0j)
66,(0.0856231168816385+0j),(0.17564188588256602+0j),(-0.0003091401798315999+0j),,,,,,,(2.0368719999814983e-06+0j)
67,(0.08395820964770916+0j),(0.17563442267612991+0j),(-0.0003300916432188834+0j),,,,,,,(2.0368740407978248e-06+0j)
68,(0.0822104457974601+0j),(0.17562648379565673+0j),(-0.00035076354397049617+0j),,,,,,,(2.0368760816141513e-06+0j)
69,(0.08038155016239674+0j),(0.17561807577862718+0j),(-0.0003711429973615704+0j),,,,,,,(2.036878122430478e-06+0j)
70,(0.07847332764190332+0j),(0.1756092054601028+0j),(-0.0003912168484826083+0j),,,,,,,(2.0368801632468043e-06+0j)
71,(0.0764876614212251+0j),(0.17559987997907522+0j),(-0.0004109716569777584+0j),,,,,,,(2.036882204063131e-06+0j)
72,(0.07442651111318954+0j),(0.17559010678506803+0j),(-0.00043039369026280053+0j),,,,,,,(2.0368842448794573e-06+0j)
73,(0.07229191082430506+0j),(0.1755798936448026+0j),(-0.0004494689246630632+0j),,,,,,,(2.036886285695784e-06+0j)
74,(0.07008596714786237+0j),(0.17556924864875484+0j),(-0.0004681830538199245+0j),,,,,,,(2.0368883265121103e-06+0j)
75,(0.06781085708265433+0j),(0.1755581802174456+0j),(-0.0004865215036444285+0j),,,,,,,(2.036890367328437e-06+0j)
76,(0.06546882588866755+0j),(0.17554669710732237+0j),(-0.0005044694530480558+0j),,,,,,,(2.0368924081447634e-06+0j)
77,(0.06306218486767422+0j),(0.17553480841611097+0j),(-0.0005220118596558177+0j),,,,,,,(2.03689444896109e-06+0j)
78,(0.060593309083804794+0j),(0.17552252358753115+0j),(-0.0005391334897042485+0j),,,,,,,(2.0368964897774164e-06+0j)
79,(0.05806463501997943+0j),(0.17550985241529032+0j),(-0.0005558189513450827+0j),,,,,,,(2.036898530593743e-06+0j)
80,(0.05547865817103747+0j),(0.17549680504628531+0j),(-0.0005720527306140757+0j),,,,,,,(2.0369005714100694e-06+0j)
81,(0.05283793058449893+0j),(0.17548339198295954+0j),(-0.0005878192293784219+0j),,,,,,,(2.036902612226396e-06+0j)
82,(0.05014505833935812+0j),(0.1754696240847773+0j),(-0.0006031028046439653+0j),,,,,,,(2.0369046530427224e-06+0j)
83,(0.04740269897603028+0j),(0.1754555125687902+0j),(-0.0006178878086799625+0j),,,,,,,(2.036906693859049e-06+0j)
84,(0.04461355887180915+0j),(0.17544106900928266+0j),(-0.0006321586295003442+0j),,,,,,,(2.0369087346753754e-06+0j)
85,(0.04178039057190175+0j),(0.175426305336492+0j),(-0.0006458997313228246+0j),,,,,,,(2.036910775491702e-06+0j)
86,(0.038905990070055387+0j),(0.1754112338344078+0j),(-0.000659095694707082+0j),,,,,,,(2.0369128163080284e-06+0j)
87,(0.03599319405318604+0j),(0.17539586713765976+0j),(-0.0006717312561472546+0j),,,,,,,(2.036914857124355e-06+0j)
88,(0.03304487709929631+0j),(0.17538021822750907+0j),(-0.0006837913469605776+0j),,,,,,,(2.0369168979406815e-06+0j)
89,(0.03006394884091816+0j),(0.17536430042695986+0j),(-0.0006952611313714106+0j),,,,,,,(2.036918938757008e-06+0j)
90,(0.027053351095041197+0j),(0.17534812739501002+0j),(-0.00070612604373632+0j),,,,,,,(2.0369209795733345e-06+0j)
91,(0.02401605495852973+0j),(0.17533171312006116+0j),(-0.0007163718248930251+0j),,,,,,,(2.036923020389661e-06+0j)
92,(0.020955057874566602+0j),(0.17531507191250784+0j),(-0.0007259845576429781+0j),,,,,,,(2.0369250612059875e-06+0j)
93,(0.017873380678415565+0j),(0.17529821839652962+0j),(-0.0007349507010126134+0j),,,,,,,(2.036927102022314e-06+0j)
94,(0.014774064613413905+0j),(0.1752811675011196+0j),(-0.0007432571228110125+0j),,,,,,,(2.0369291428386405e-06+0j)
95,(0.011660168330332881+0j),(0.17526393445037577+0j),(-0.0007508911315773309+0j),,,,,,,(2.036931183654967e-06+0j)
96,(0.008534764869221188+0j),(0.17524653475304938+0j),(-0.0007578405096275197+0j),,,,,,,(2.0369332244712935e-06+0j)
97,(0.005400938625236704+0j),(0.175228984191333+0j),(-0.0007640935465618328+0j),,,,,,,(2.03693526528762e-06+0j)
98,(0.0022617823068922013+0j),(0.1752112988088964+0j),(-0.0007696390715738009+0j),,,,,,,(2.0369373061039466e-06+0j)
99,(-0.0008796061175209715+0j),(0.1751934948982008+0j),(-0.000774466484289741+0j),,,,,,,(2.036939346920273e-06+0j)
100,(-0.004020126476892263+0j),(0.17517558898711996+0j),(-0.0007785657845288306+0j),,,,,,,(2.0369413877365996e-06+0j)
101,(-0.007156679456786517+0j),(0.17515759782489224+0j),(-0.0007819276011950273+0j),,,,,,,(2.036943428552926e-06+0j)
102,(-0.010286169657731263+0j),(0.17513953836741994+0j),(-0.000784543220403431+0j),,,,,,,(2.0369454693692526e-06+0j)
103,(-0.013405508651450754+0j),(0.17512142776193435+0j),(-0.0007864046128768033+0j),,,,,,,(2.036947510185579e-06+0j)
104,(-0.016511618026597615+0j),(0.17510328333104355+0j),(-0.000787504460605604+0j),,,,,,,(2.0369495510019056e-06+0j)
105,(-0.019601432428223625+0j),(0.17508512255617947+0j),(-0.0007878361827381625+0j),,,,,,,(2.036951591818232e-06+0j)
106,(-0.022671902582552125+0j),(0.1750669630604618+0j),(-0.0007873939606504477+0j),,,,,,,(2.0369536326345586e-06+0j)
107,(-0.02571999830624306+0j),(0.17504882259100016+0j),(-0.0007861727621335564+0j),,,,,,,(2.036955673450885e-06+0j)
108,(-0.0287427114964697+0j),(0.17503071900065378+0j),(-0.0007841683646301932+0j),,,,,,,(2.0369577142672116e-06+0j)
109,(-0.03173705910094979+0j),(0.17501267022927167+0j),(-0.0007813773774473843+0j),,,,,,,(2.036959755083538e-06+0j)
110,(-0.034700086059758065+0j),(0.1749946942844377+0j),(-0.0007777972628702877+0j),,,,,,,(2.0369617958998647e-06+0j)
111,(-0.03762886822301667+0j),(0.17497680922174688+0j),(-0.0007734263561014088+0j),,,,,,,(2.036963836716191e-06+0j)
112,(-0.04052051523632657+0j),(0.17495903312463973+0j),(-0.0007682638839500655+0j),,,,,,,(2.0369658775325177e-06+0j)
113,(-0.04337217339287052+0j),(0.17494138408382512+0j),(-0.0007623099821979369+0j),,,,,,,(2.036967918348844e-06+0j)
114,(-0.04618102845099321+0j),(0.17492388017632163+0j),(-0.0007555657115687098+0j),,,,,,,(2.0369699591651707e-06+0j)
115,(-0.04894430840953678+0j),(0.17490653944415102+0j),(-0.0007480330722320707+0j),,,,,,,(2.036971999981497e-06+0j)
