,Vg,Vo,Ig,Zin,Vl,Pin,Pout,PCE,Temperature,Time
0,(0.004020126480312548+0j),(0.2683222534273391+0j),(0.0014578290332291862+0j),(7.727515476485117-74.54641630640577j),(0.187424898147583+0j),(6.878821295686066e-06+0j),(9.921856938629494e-07+0j),(0.14423774818589655+0j),(-20+0j),(2.0367373061039487e-06+0j)
1,(0.0071566794598379255+0j),(0.2683676343183054+0j),(0.0014854146014580813+0j),(7.904435614134274-73.53579935235777j),(0.2001948207616806+0j),(7.2252601057698485e-06+0j),(1.1319938543102318e-06+0j),(0.15667170977087175+0j),(-15+0j),(2.036739346920275e-06+0j)
2,(0.010286169661136157+0j),(0.268413843748765+0j),(0.0015112909939609203+0j),(8.105632891873915-72.57303954230575j),(0.21264129877090454+0j),(7.600141088914825e-06+0j),(1.2771256461009992e-06+0j),(0.1680397286260579+0j),(-10+0j),(2.0367413877366017e-06+0j)
3,(0.01340550865484291+0j),(0.2684608282766146+0j),(0.001535428393605384+0j),(8.350891826935895-71.64830211032513j),(0.22460345923900604+0j),(8.02473005023785e-06+0j),(1.4248569834401124e-06+0j),(0.1775582448904783+0j),(-5+0j),(2.036743428552928e-06+0j)
4,(0.016511618029973682+0j),(0.2685085335718089+0j),(0.0015577993223158967+0j),(8.671429172482016-70.74765477084426j),(0.23587380349636078+0j),(8.534147127647884e-06+0j),(1.5714400376111798e-06+0j),(0.184135569038905+0j),0j,(2.0367454693692547e-06+0j)
5,(0.019601432431580273+0j),(0.26855690448928377+0j),(0.001578378668090353+0j),(9.115664838565799-69.85244963951693j),(0.24620763957500458+0j),(9.18461137189297e-06+0j),(1.7121485515319525e-06+0j),(0.1864149153628342+0j),(5+0j),(2.036747510185581e-06+0j)
6,(0.022671902585531714+0j),(0.26860588514264444+0j),(0.001597143707347129+0j),(9.757329396350261-68.93862900594284j),(0.25535181164741516+0j),(1.006377897283528e-05+0j),(1.841688942102384e-06+0j),(0.1830017279864328+0j),(10+0j),(2.0367495510019077e-06+0j)
7,(0.025719998309199396+0j),(0.26865541897847345+0j),(0.0016140741225761095+0j),(10.706351503530634-67.97394196384168j),(0.26308685541152954+0j),(1.130533291870961e-05+0j),(1.9549546788656046e-06+0j),(0.17292322949908698+0j),(15+0j),(2.0367515918182342e-06+0j)
8,(0.028742711499748302+0j),(0.26870544885111286+0j),(0.0016291520152802116+0j),(12.122433850346129-66.90795259459749j),(0.2692579925060272+0j),(1.3109206520312e-05+0j),(2.0477437107568475e-06+0j),(0.15620653375045854+0j),(20+0j),(2.0367536326345607e-06+0j)
9,(0.03173705910419588+0j),(0.26875591709777413+0j),(0.0016423619142078353+0j),(14.229398758764926-65.64609961761848j),(0.27376341819763184+0j),(1.5768770026625134e-05+0j),(2.116845800079307e-06+0j),(0.1342429242423519+0j),(25+0j),(2.0367556734508872e-06+0j)
10,(0.03470008606296842+0j),(0.2688067656138311+0j),(0.0016536907788916417+0j),(17.322948430217448-63.99671672308859j),(0.27648794651031494+0j),(1.9704559235833585e-05+0j),(2.159189699305801e-06+0j),(0.1095781779974668+0j),(30+0j),(2.0367577142672137e-06+0j)
11,(0.037628868226188134+0j),(0.26885793592814955+0j),(0.001663127998524917+0j),(21.752359948446927-61.583485880028746j),(0.2771826684474945+0j),(2.5496843591099605e-05+0j),(2.170053977586954e-06+0j),(0.08511069104822343+0j),(35+0j),(2.0367597550835403e-06+0j)
