,Vg,Vo,Ig,Zin,Vl,Pin,Pout,PCE,Temperature,Time
0,(0.004020126480312548+0j),(0.27712291393023475+0j),(0.0019976361069614975+0j),(7.102850382281217-51.9070275208404j),(0.1785789430141449+0j),(1.2938777217641473e-05+0j),(8.178727110646787e-07+0j),(0.06321097405939906+0j),(-20+0j),(2.0367373061039487e-06+0j)
1,(0.0071566794598379255+0j),(0.2771964926933053+0j),(0.0020084966982073607+0j),(7.168866920442767-51.70802310702015j),(0.18938779830932617+0j),(1.3153331565263215e-05+0j),(9.198758393452942e-07+0j),(0.0699348172575992+0j),(-15+0j),(2.036739346920275e-06+0j)
2,(0.010286169661136157+0j),(0.2772704336192834+0j),(0.0020172885503587077+0j),(7.238016755867777-51.51728080243034j),(0.20011132955551147+0j),(1.3371933164307848e-05+0j),(1.0269955849980737e-06+0j),(0.07680232711148408+0j),(-10+0j),(2.0367413877366017e-06+0j)
3,(0.01340550865484291+0j),(0.2773446603442358+0j),(0.002024006136037922+0j),(7.313152467496755-51.33324045162418j),(0.21069076657295227+0j),(1.3600370039057452e-05+0j),(1.1384559420700755e-06+0j),(0.08370771815771669+0j),(-5+0j),(2.036743428552928e-06+0j)
4,(0.016511618029973682+0j),(0.27741909634269196+0j),(0.002028646214685504+0j),(7.39883186371185-51.1534954162399j),(0.2210417538881302+0j),(1.3848100024915766e-05+0j),(1.2530657438391533e-06+0j),(0.09048647407114431+0j),0j,(2.0367454693692547e-06+0j)
5,(0.019601432431580273+0j),(0.2774936650116717+0j),(0.002031207817768169+0j),(7.502203835643649-50.974519020101546j),(0.231046661734581+0j),(1.4130110685073305e-05+0j),(1.3690667331730828e-06+0j),(0.09689002186085709+0j),(5+0j),(2.036747510185581e-06+0j)
6,(0.022671902585531714+0j),(0.2775682897541085+0j),(0.0020316922307296917+0j),(7.634289793132848-50.79144429796912j),(0.24054984748363495+0j),(1.4469539564743172e-05+0j),(1.4840050998914233e-06+0j),(0.10256063043687898+0j),(10+0j),(2.0367495510019077e-06+0j)
7,(0.025719998309199396+0j),(0.27764289406154874+0j),(0.0020301029717673404+0j),(7.811805697139446-50.598007878907296j),(0.24936015903949738+0j),(1.4901286704116501e-05+0j),(1.594701321726884e-06+0j),(0.10701769272624931+0j),(15+0j),(2.0367515918182342e-06+0j)
8,(0.028742711499748302+0j),(0.2777174015960114+0j),(0.0020264457675255583+0j),(8.05970582967197-50.38672267238524j),(0.2572658658027649+0j),(1.547691681480501e-05+0j),(1.697420945130178e-06+0j),(0.1096743599155646+0j),(20+0j),(2.0367536326345607e-06+0j)
9,(0.03173705910419588+0j),(0.27779173627089654+0j),(0.0020207285258085424+0j),(8.414662758777807-50.14907128968002j),(0.2640630006790161+0j),(1.6271296772174537e-05+0j),(1.7882998075961633e-06+0j),(0.10990518043124417+0j),(25+0j),(2.0367556734508872e-06+0j)
