,Vg,Vo,Ig,Zin,Vl,Pin,Pout,PCE,Temperature,Time
0,(0.004020126480312548+0j),(0.051001409473954956+0j),(0.0006852187543577447+0j),(5.710913912738273-188.77400231827488j),(0.05072280019521713+0j),(8.005939093891357e-07+0j),(9.463246138112913e-08+0j),(0.11820282451728245+0j),(-20+0j),(2.0367373061039487e-06+0j)
1,(0.0071566794598379255+0j),(0.05102252425691737+0j),(0.0006879580887255379+0j),(6.291458504628799-188.22727747406674j),(0.056793298572301865+0j),(8.869166663316719e-07+0j),(1.1863911016753541e-07+0j),(0.1337657918395335+0j),(-15+0j),(2.036739346920275e-06+0j)
2,(0.010286169661136157+0j),(0.05104368156560333+0j),(0.0006879783652834685+0j),(7.193721170111101-187.58507432682762j),(0.061573103070259094+0j),(1.0206906608800637e-06+0j),(1.394491193921947e-07+0j),(0.1366223134362358+0j),(-10+0j),(2.0367413877366017e-06+0j)
3,(0.01340550865484291+0j),(0.051064799439055134+0j),(0.0006854020249493938+0j),(8.628615032091512-186.7795644860927j),(0.06487170606851578+0j),(1.2340328794380184e-06+0j),(1.547905107376217e-07+0j),(0.12543467302760497+0j),(-5+0j),(2.036743428552928e-06+0j)
4,(0.016511618029973682+0j),(0.05108580026345134+0j),(0.0006803885595993449+0j),(10.905557306099961-185.71806476924613j),(0.06679472327232361+0j),(1.5754757214381243e-06+0j),(1.64103560458749e-07+0j),(0.10416127536954499+0j),0j,(2.0367454693692547e-06+0j)
5,(0.019601432431580273+0j),(0.051106611951206034+0j),(0.0006731368823911302+0j),(14.468591612423115-184.28679885982288j),(0.06768736243247986+0j),(2.1170685613469686e-06+0j),(1.6851900124940208e-07+0j),(0.07960016237838946+0j),(5+0j),(2.036747510185581e-06+0j)
6,(0.022671902585531714+0j),(0.0511271691577088+0j),(0.0006638853987593363+0j),(19.965851723158284-182.30800550511535j),(0.06795313954353333+0j),(2.968003400383168e-06+0j),(1.6984499250076532e-07+0j),(0.05722533622395392+0j),(10+0j),(2.0367495510019077e-06+0j)
7,(0.025719998309199396+0j),(0.05114741444992563+0j),(0.0006529088133935436+0j),(28.323859482576637-179.31690293552688j),(0.06784193217754364+0j),(4.297085979487747e-06+0j),(1.6928953446111246e-07+0j),(0.03939635726844203+0j),(15+0j),(2.0367515918182342e-06+0j)
8,(0.028742711499748302+0j),(0.051167299318463054+0j),(0.0006405111709651037+0j),(40.65671174748246-174.11099605740864j),(0.06739524751901627+0j),(6.359003691613907e-06+0j),(1.6706760209138716e-07+0j),(0.026272606558117223+0j),(20+0j),(2.0367536326345607e-06+0j)
9,(0.03173705910419588+0j),(0.05118678492158581+0j),(0.0006270154309938496+0j),(57.68699940143885-164.24582987397423j),(0.06652235239744186+0j),(9.51783931668615e-06+0j),(1.6276794899341227e-07+0j),(0.017101355000609907+0j),(25+0j),(2.0367556734508872e-06+0j)
10,(0.03470008606296842+0j),(0.05120584247258269+0j),(0.0006127507619454297+0j),(78.41180199492665-146.0858025877577j),(0.06505220383405685+0j),(1.4262069271353539e-05+0j),(1.5565308124636798e-07+0j),(0.010913779640588981+0j),(30+0j),(2.0367577142672137e-06+0j)
11,(0.037628868226188134+0j),(0.051224453227665404+0j),(0.0005980393392449985+0j),(98.60538333853387-116.38288847427874j),(0.0626799464225769+0j),(2.118894008162897e-05+0j),(1.4450767945818168e-07+0j),(0.006819957907355231+0j),(35+0j),(2.0367597550835403e-06+0j)
12,(0.04052051523912342+0j),(0.05124260808749551+0j),(0.0005831844886396562+0j),(111.06919248755808-75.29293755870076j),(0.05873888358473778+0j),(3.0843155400361866e-05+0j),(1.269068515314443e-07+0j),(0.00411458717125795+0j),(40+0j),(2.0367617958998668e-06+0j)
13,(0.04337217339595485+0j),(0.05126030687491198+0j),(0.0005684615424087368+0j),(109.15049297413297-28.191003589333576j),(0.05169888958334923+0j),(4.294347672839649e-05+0j),(9.830964419617654e-08+0j),(0.0022892800417151373+0j),(45+0j),(2.0367638367161933e-06+0j)
14,(0.04618102845402938+0j),(0.051277557381999274+0j),(0.0005541120233934053+0j),,,,,,,(2.0367658775325198e-06+0j)
15,(0.0489443084125218+0j),(0.05129437428753997+0j),(0.0005403410545218883+0j),,,,,,,(2.0367679183488463e-06+0j)
16,(0.051659286247727844+0j),(0.05131077803539775+0j),(0.0005273174153082684+0j),,,,,,,(2.036769959165173e-06+0j)
17,(0.054323282604307334+0j),(0.0513267937435927+0j),(0.000515175475858631+0j),,,,,,,(2.0367719999814993e-06+0j)
18,(0.056933668439185375+0j),(0.051342450190507316+0j),(0.0005040182651806387+0j),,,,,,,(2.036774040797826e-06+0j)
19,(0.059487867617303083+0j),(0.05135777890392622+0j),(0.0004939210722063713+0j),,,,,,,(2.0367760816141523e-06+0j)
20,(0.06198335945213838+0j),(0.05137281336274013+0j),(0.0004849351516918937+0j),,,,,,,(2.036778122430479e-06+0j)
21,(0.06441768119453459+0j),(0.05138758831038041+0j),(0.00047709126466584167+0j),,,,,,,(2.0367801632468054e-06+0j)
22,(0.06678843046283113+0j),(0.05140213917259564+0j),(0.00047040290517232167+0j),,,,,,,(2.036782204063132e-06+0j)
23,(0.06909326761319817+0j),(0.051416501568920234+0j),(0.00046486914998971376+0j),,,,,,,(2.0367842448794584e-06+0j)
24,(0.07132991805070214+0j),(0.05143071090606324+0j),(0.00046047712191139926+0j),,,,,,,(2.036786285695785e-06+0j)
25,(0.07349617447110039+0j),(0.05144480204163283+0j),(0.0004572040881406263+0j),,,,,,,(2.0367883265121114e-06+0j)
26,(0.0755898990403396+0j),(0.05145880900751394+0j),(0.00045501923075182355+0j),,,,,,,(2.036790367328438e-06+0j)
27,(0.07760902550530327+0j),(0.051472764783442045+0j),(0.00045388513173798294+0j),,,,,,,(2.0367924081447644e-06+0j)
28,(0.07955156123194253+0j),(0.05148670111262404+0j),(0.00045375901496445305+0j),,,,,,,(2.036794448961091e-06+0j)
29,(0.08141558917159784+0j),(0.05150064835251214+0j),(0.00045459378409168317+0j),,,,,,,(2.0367964897774174e-06+0j)
30,(0.0831992697546029+0j),(0.05151463535496999+0j),(0.0004563388909095358+0j),,,,,,,(2.036798530593744e-06+0j)
31,(0.0849008427031277+0j),(0.051528689371055536+0j),(0.00045894106354664227+0j),,,,,,,(2.0368005714100704e-06+0j)
32,(0.08651862877028785+0j),(0.051542835976480204+0j),(0.00046234491923821084+0j),,,,,,,(2.036802612226397e-06+0j)
33,(0.08805103139617805+0j),(0.0515570990144985+0j),(0.0004664934820248686+0j),,,,,,,(2.0368046530427235e-06+0j)
34,(0.08949653828428333+0j),(0.05157150055355286+0j),(0.0004713286220174234+0j),,,,,,,(2.03680669385905e-06+0j)
35,(0.09085372289449278+0j),(0.051586060857462784+0j),(0.0004767914297098687+0j),,,,,,,(2.0368087346753765e-06+0j)
36,(0.09212124584910604+0j),(0.051600798366323114+0j),(0.0004828225362129758+0j),,,,,,,(2.036810775491703e-06+0j)
37,(0.0932978562559968+0j),(0.05161572968657854+0j),(0.0004893623881555465+0j),,,,,,,(2.0368128163080295e-06+0j)
38,(0.09438239294274735+0j),(0.051630869588984815+0j),(0.0004963514842891542+0j),,,,,,,(2.036814857124356e-06+0j)
39,(0.09537378560269487+0j),(0.05164623101336336+0j),(0.0005037305794684453+0j),,,,,,,(2.0368168979406825e-06+0j)
40,(0.09627105585054985+0j),(0.05166182507921385+0j),(0.0005114408606038962+0j),,,,,,,(2.036818938757009e-06+0j)
41,(0.09707331818944216+0j),(0.0516776611013785+0j),(0.0005194240983433205+0j),,,,,,,(2.0368209795733355e-06+0j)
42,(0.0977797808830829+0j),(0.05169374661005739+0j),(0.0005276227775854104+0j),,,,,,,(2.036823020389662e-06+0j)
43,(0.09838974673808566+0j),(0.051710087374562286+0j),(0.0005359802094262455+0j),,,,,,,(2.0368250612059886e-06+0j)
44,(0.09890261379179364+0j),(0.05172668743027043+0j),(0.0005444406267552939+0j),,,,,,,(2.036827102022315e-06+0j)
45,(0.099317875906344+0j),(0.05174354910830372+0j),(0.0005529492654227513+0j),,,,,,,(2.0368291428386416e-06+0j)
46,(0.0996351232681338+0j),(0.05176067306751456+0j),(0.0005614524326751076+0j),,,,,,,(2.036831183654968e-06+0j)
47,(0.09985404279239218+0j),(0.05177805832840928+0j),(0.0005698975643815643+0j),,,,,,,(2.0368332244712946e-06+0j)
48,(0.09997441843193673+0j),(0.05179570230868474+0j),(0.00057823327243625+0j),,,,,,,(2.036835265287621e-06+0j)
49,(0.09999613139054436+0j),(0.0518136008600947+0j),(0.0005864093836089794+0j),,,,,,,(2.0368373061039476e-06+0j)
50,(0.09991916024014634+0j),(0.05183174830640063+0j),(0.0005943769710216967+0j),,,,,,,(2.036839346920274e-06+0j)
51,(0.09974358094200132+0j),(0.05185013748219624+0j),(0.0006020883793421176+0j),,,,,,,(2.0368413877366006e-06+0j)
52,(0.09946956677163798+0j),(0.05186875977242749+0j),(0.0006094972447059442+0j),,,,,,,(2.036843428552927e-06+0j)
53,(0.09909738814797496+0j),(0.051887605152460145+0j),(0.0006165585103011928+0j),,,,,,,(2.0368454693692536e-06+0j)
54,(0.09862741236638013+0j),(0.05190666222857412+0j),(0.0006232284384706826+0j),,,,,,,(2.03684751018558e-06+0j)
55,(0.09806010323620912+0j),(0.05192591827878932+0j),(0.0006294646201107678+0j),,,,,,,(2.0368495510019067e-06+0j)
56,(0.09739602062308132+0j),(0.05194535929395033+0j),(0.0006352259820659296+0j),,,,,,,(2.036851591818233e-06+0j)
57,(0.09663581989645381+0j),(0.051964970019017835+0j),(0.0006404727931401926+0j),,,,,,,(2.0368536326345597e-06+0j)
58,(0.09578025128248763+0j),(0.05198473399453235+0j),(0.0006451666692682278+0j),,,,,,,(2.036855673450886e-06+0j)
59,(0.09483015912419318+0j),(0.052004633598231584+0j),(0.0006492705783128371+0j),,,,,,,(2.0368577142672127e-06+0j)
60,(0.09378648104782472+0j),(0.05202465008681605+0j),(0.0006527488448817388+0j),,,,,,,(2.036859755083539e-06+0j)
61,(0.09265024703763886+0j),(0.05204476363786849+0j),(0.0006555671554864855+0j),,,,,,,(2.0368617958998657e-06+0j)
62,(0.09142257841942449+0j),(0.05206495339194142+0j),(0.0006576925643011491+0j),,,,,,,(2.0368638367161922e-06+0j)
63,(0.09010468675404737+0j),(0.05208519749483467+0j),(0.0006590934997182702+0j),,,,,,,(2.0368658775325187e-06+0j)
64,(0.08869787264116509+0j),(0.0521054731400895+0j),(0.0006597397718451745+0j),,,,,,,(2.0368679183488452e-06+0j)
65,(0.08720352443660778+0j),(0.05212575661172973+0j),(0.0006596025810360561+0j),,,,,,,(2.0368699591651718e-06+0j)
66,(0.0856231168816385+0j),(0.05214602332728282+0j),(0.0006586545275133153+0j),,,,,,,(2.0368719999814983e-06+0j)
67,(0.08395820964770916+0j),(0.05216624788111457+0j),(0.0006568696220959967+0j),,,,,,,(2.0368740407978248e-06+0j)
68,(0.0822104457974601+0j),(0.05218640408811165+0j),(0.0006542232980241989+0j),,,,,,,(2.0368760816141513e-06+0j)
69,(0.08038155016239674+0j),(0.05220646502774493+0j),(0.0006506924238442968+0j),,,,,,,(2.036878122430478e-06+0j)
