,Vg,Vo,Ig,Zin,Vl,Pin,Pout,PCE,Temperature,Time
0,(0.004020126480312548+0j),(0.07030856750925694+0j),(-0.0006913608780484157+0j),(12.132593853624464+15.686251601030635j),(0.8927589654922485+0j),(0.00015425732999574393+0j),(2.5857197066935653e-05+0j),(0.16762378207667067+0j),(-20+0j),(2.0367373061039487e-06+0j)
1,(0.0071566794598379255+0j),(0.07024191261356456+0j),(-0.0006758223124956165+0j),(11.943153274239968+15.849059358562519j),(0.9026913642883301+0j),(0.0001516276824986562+0j),(2.6435746601470446e-05+0j),(0.1743464396859375+0j),(-15+0j),(2.036739346920275e-06+0j)
2,(0.010286169661136157+0j),(0.07017680587938376+0j),(-0.0006595043318044779+0j),(11.676722135895906+15.76664430639279j),(0.9264572858810425+0j),(0.00015167218225542456+0j),(2.7846063357159604e-05+0j),(0.18359374107418888+0j),(-10+0j),(2.0367413877366017e-06+0j)
3,(0.01340550865484291+0j),(0.07011332232829037+0j),(-0.0006424217359553579+0j),(11.409716001618902+15.643951523026121j),(0.9523329734802246+0j),(0.00015216412430163473+0j),(2.9423250412328598e-05+0j),(0.19336522683890278+0j),(-5+0j),(2.036743428552928e-06+0j)
4,(0.016511618029973682+0j),(0.07005153549205782+0j),(-0.0006245903799528629+0j),(11.289323113836119+15.951887777387052j),(0.9521869421005249+0j),(0.00014780023775529116+0j),(2.9414227542089303e-05+0j),(0.19901339800812526+0j),0j,(2.0367454693692547e-06+0j)
5,(0.019601432431580273+0j),(0.06999151731082309+0j),(-0.0006060271595980102+0j),(11.170130763486256+16.260194257176504j),(0.9517218470573425+0j),(0.0001435138110537082+0j),(2.9385499842242853e-05+0j),(0.2047572956671446+0j),(5+0j),(2.036747510185581e-06+0j)
6,(0.022671902585531714+0j),(0.06993333803270783+0j),(-0.0005867499957775967+0j),(11.044824248936099+16.57493502427435j),(0.9507282972335815+0j),(0.0001392029516864568+0j),(2.9324177894612075e-05+0j),(0.2106577305965636+0j),(10+0j),(2.0367495510019077e-06+0j)
7,(0.025719998309199396+0j),(0.06987706611503774+0j),(-0.0005667778172899094+0j),(10.899846936824225+16.90717557597639j),(0.9488491415977478+0j),(0.00013467934331856668+0j),(2.9208371442000298e-05+0j),(0.21687343227470043+0j),(15+0j),(2.0367515918182342e-06+0j)
8,(0.028742711499748302+0j),(0.06982276812730125+0j),(-0.0005461305422276587+0j),(10.708505681452136+17.279091170961635j),(0.945452094078064+0j),(0.0001295679248869419+0j),(2.8999603567588823e-05+0j),(0.22381776657219163+0j),(20+0j),(2.0367536326345607e-06+0j)
9,(0.03173705910419588+0j),(0.06977050865598693+0j),(-0.0005248290579405237+0j),(10.417490416724885+17.742176935979156j),(0.9390783309936523+0j),(0.00012304831761866808+0j),(2.8609920016041716e-05+0j),(0.23250963986931591+0j),(25+0j),(2.0367556734508872e-06+0j)
10,(0.03470008606296842+0j),(0.06972035021143637+0j),(-0.0005028951996012977+0j),(9.940854146909682+18.51573357300656j),(0.9212160110473633+0j),(0.00011254146374994889+0j),(2.753188582771109e-05+0j),(0.24463770871936608+0j),(30+0j),(2.0367577142672137e-06+0j)
11,(0.037628868226188134+0j),(0.06967235313684687+0j),(-0.00048035172740159464+0j),(17.281800732507435+30.107251942878108j),(0.5047361254692078+0j),(7.170234312070534e-05+0j),(8.264979562856123e-06+0j),(0.11526791459161483+0j),(35+0j),(2.0367597550835403e-06+0j)
12,(0.04052051523912342+0j),(0.06962657551955573+0j),(-0.00045722230240479415+0j),(34.59149480730646+48.62635955667793j),(0.24324271082878113+0j),(4.856863961322233e-05+0j),(1.919520145283666e-06+0j),(0.03952180173399577+0j),(40+0j),(2.0367617958998668e-06+0j)
13,(0.04337217339595485+0j),(0.06958307310473553+0j),(-0.0004335314610856608+0j),(70.80859429953163+98.91033400251526j),(0.0718529000878334+0j),(2.3926510039018467e-05+0j),(1.6749490775436305e-07+0j),(0.007000390256716026+0j),(45+0j),(2.0367638367161933e-06+0j)
14,(0.04618102845402938+0j),(0.06954189921162625+0j),(-0.00040930458858811275+0j),,,,,,,(2.0367658775325198e-06+0j)
