,Vg,Vo,Ig,Zin,Vl,Pin,Pout,PCE,Temperature,Time
0,(0.004020126480312548+0j),(0.018027228701050987+0j),(-0.0006368360680705569+0j),(3.5456796870253715-39.80377840343715j),(0.3709195554256439+0j),(1.110165521822637e-05+0j),(4.552355051713608e-06+0j),(0.4100609289540614+0j),(-20+0j),(2.0367373061039487e-06+0j)
1,(0.0071566794598379255+0j),(0.018009861388625512+0j),(-0.000622632359008398+0j),(3.694561426755008-39.58836509231807j),(0.3832782506942749+0j),(1.1685064237099141e-05+0j),(4.860769385559267e-06+0j),(0.4159814004382376+0j),(-15+0j),(2.036739346920275e-06+0j)
2,(0.010286169661136157+0j),(0.017992895528455097+0j),(-0.0006076965331475472+0j),(3.910790164076431-39.360146250151836j),(0.3950152099132538+0j),(1.2498390788096003e-05+0j),(5.163025880961341e-06+0j),(0.41309525110055173+0j),(-10+0j),(2.0367413877366017e-06+0j)
3,(0.01340550865484291+0j),(0.017976351026258826+0j),(-0.0005920478778129956+0j),(4.240257732011202-39.10444418161065j),(0.40587371587753296+0j),(1.3703542208531871e-05+0j),(5.450778329788226e-06+0j),(0.3977641873058597+0j),(-5+0j),(2.036743428552928e-06+0j)
4,(0.016511618029973682+0j),(0.017960247238936307+0j),(-0.000575706942163103+0j),(4.755653301100416-38.79919424524674j),(0.4155675172805786+0j),(1.5561736290692352e-05+0j),(5.714258103948266e-06+0j),(0.36719926345018633+0j),0j,(2.0367454693692547e-06+0j)
5,(0.019601432431580273+0j),(0.017944602940122175+0j),(-0.0005586955138940629+0j),(5.568974900895739-38.40891048855918j),(0.4238303303718567+0j),(1.8486105545889586e-05+0j),(5.943752690532596e-06+0j),(0.32152541138413+0j),(5+0j),(2.036747510185581e-06+0j)
6,(0.022671902585531714+0j),(0.017929436286423506+0j),(-0.0005410365929696445+0j),(6.8465275997237445-37.8684336848239j),(0.43044909834861755+0j),(2.3116183001548052e-05+0j),(6.130844067367346e-06+0j),(0.2652187027138855+0j),(10+0j),(2.0367495510019077e-06+0j)
7,(0.025719998309199396+0j),(0.017914764784422017+0j),(-0.0005227543623749359+0j),(8.821627318234887-37.04483238700553j),(0.4352119266986847+0j),(3.041642230527941e-05+0j),(6.267267653042665e-06+0j),(0.2060488110712103+0j),(15+0j),(2.0367515918182342e-06+0j)
8,(0.028742711499748302+0j),(0.017900605258523168+0j),(-0.0005038741558913308+0j),(11.791108987296463-35.66444474386423j),(0.4376804232597351+0j),(4.1783274355111644e-05+0j),(6.338564427006783e-06+0j),(0.15170099818257402+0j),(20+0j),(2.0367536326345607e-06+0j)
9,(0.03173705910419588+0j),(0.017886973819734323+0j),(-0.0004844224228864949+0j),(16.075087516418794-33.20245070886961j),(0.43654486536979675+0j),(5.906430305913091e-05+0j),(6.305716398437762e-06+0j),(0.10676019307507845+0j),(25+0j),(2.0367556734508872e-06+0j)
10,(0.03470008606296842+0j),(0.017873885835454312+0j),(-0.0004644266901078719+0j),(21.973502696866532-28.721516059878923j),(0.42758166790008545+0j),(8.401189552387223e-05+0j),(6.049435067637699e-06+0j),(0.07200688699993366+0j),(30+0j),(2.0367577142672137e-06+0j)
