,Vg,Vo,Ig,Zin,Vl,Pin,Pout,PCE,Temperature,Time
0,(0.004020126480312548+0j),(0.015212030376947485+0j),(-0.0004653226883136717+0j),(16.14891771353003+11.938515721044133j),(0.9001638293266296+0j),(0.00020020196097902954+0j),(2.01716743508482e-05+0j),(0.10075662721885682+0j),(-20+0j),(2.0367373061039487e-06+0j)
1,(0.0071566794598379255+0j),(0.015189743877200311+0j),(-0.00045771800256957685+0j),(15.977537485387964+11.975588103852282j),(0.9173290729522705+0j),(0.00020037223293911666+0j),(2.0948317521393784e-05+0j),(0.10454700840589502+0j),(-15+0j),(2.036739346920275e-06+0j)
2,(0.010286169661136157+0j),(0.015167836750391668+0j),(-0.0004495984038890486+0j),(15.700169884499664+11.656841218979842j),(0.952165424823761+0j),(0.00020529687753878534+0j),(2.2569588811734088e-05+0j),(0.10993634721731298+0j),(-10+0j),(2.0367413877366017e-06+0j)
3,(0.01340550865484291+0j),(0.015146333631586828+0j),(-0.00044097255075271094+0j),(15.648340105106104+12.011427797290786j),(0.9522413611412048+0j),(0.00020106056763324887+0j),(2.257318885802172e-05+0j),(0.11227059151248935+0j),(-5+0j),(2.036743428552928e-06+0j)
4,(0.016511618029973682+0j),(0.015125258720228577+0j),(-0.0004318498404486664+0j),(15.597743325760606+12.36317153476761j),(0.9520555138587952+0j),(0.00019687280291691422+0j),(2.2564378578203653e-05+0j),(0.11461399565549156+0j),0j,(2.0367454693692547e-06+0j)
5,(0.019601432431580273+0j),(0.015104635744654992+0j),(-0.00042224040225285537+0j),(15.544322215224165+12.71738232208336j),(0.95143723487854+0j),(0.00019268655159976333+0j),(2.2535080809838493e-05+0j),(0.11695201674814845+0j),(5+0j),(2.036747510185581e-06+0j)
6,(0.022671902585531714+0j),(0.01508448792697901+0j),(-0.00041215508925456624+0j),(15.480150474142256+13.083433878280754j),(0.9501179456710815+0j),(0.0001884095254354179+0j),(2.247262860512816e-05+0j),(0.11927543765737693+0j),(10+0j),(2.0367495510019077e-06+0j)
7,(0.025719998309199396+0j),(0.015064837948395257+0j),(-0.0004016054688229357+0j),(15.389955135278067+13.47868647883251j),(0.9476701617240906+0j),(0.00018385917064733803+0j),(2.2356985529015364e-05+0j),(0.12159842476336687+0j),(15+0j),(2.0367515918182342e-06+0j)
8,(0.028742711499748302+0j),(0.015045707914979726+0j),(-0.00039060381171175543+0j),(15.242890110486243+13.937160049868517j),(0.9434200525283813+0j),(0.00017865969857666641+0j),(2.215690207868823e-05+0j),(0.12401734837350721+0j),(20+0j),(2.0367536326345607e-06+0j)
9,(0.03173705910419588+0j),(0.015027119324048075+0j),(-0.0003791630798007173+0j),(14.971870046195733+14.532066270474973j),(0.9361969232559204+0j),(0.00017195692635141313+0j),(2.181892007322756e-05+0j),(0.12688596229405827+0j),(25+0j),(2.0367556734508872e-06+0j)
10,(0.03470008606296842+0j),(0.015009093031138418+0j),(-0.0003672969124716998+0j),(14.418374457257768+15.45109437077237j),(0.922885000705719+0j),(0.0001614145003259182+0j),(2.1202838608724802e-05+0j),(0.1313564677641311+0j),(30+0j),(2.0367577142672137e-06+0j)
11,(0.037628868226188134+0j),(0.014991649217684437+0j),(-0.0003550196116191212+0j),(32.890395483335766+44.863578789229194j),(0.27213340997695923+0j),(5.3143005061428994e-05+0j),(1.8435824263824602e-06+0j),(0.03469097060377803+0j),(35+0j),(2.0367597550835403e-06+0j)
12,(0.04052051523912342+0j),(0.014974807359444732+0j),(-0.00034234612529311653+0j),(73.6677296556231+108.21404585541714j),(0.06259791553020477+0j),(2.1493513486348093e-05+0j),(9.754804631859059e-08+0j),(0.004538487687485325+0j),(40+0j),(2.0367617958998668e-06+0j)
13,(0.04337217339595485+0j),(0.014958586195754471+0j),(-0.0003292920299736068+0j),(81.62617745959415+184.4022904427479j),(0.01555556245148182+0j),(1.0035922969109379e-05+0j),(6.023796196011446e-09+0j),(0.000600223438796085+0j),(45+0j),(2.0367638367161933e-06+0j)
14,(0.04618102845402938+0j),(0.014943003699665476+0j),(-0.00031587351147246523+0j),,,,,,,(2.0367658775325198e-06+0j)
15,(0.0489443084125218+0j),(0.014928077049040926+0j),(-0.00030210734445932464+0j),,,,,,,(2.0367679183488463e-06+0j)
16,(0.051659286247727844+0j),(0.014913822598671437+0j),(-0.00028801087060437874+0j),,,,,,,(2.036769959165173e-06+0j)
17,(0.054323282604307334+0j),(0.014900255853479332+0j),(-0.00027360197532906957+0j),,,,,,,(2.0367719999814993e-06+0j)
18,(0.056933668439185375+0j),(0.014887391442878529+0j),(-0.0002588990631521891+0j),,,,,,,(2.036774040797826e-06+0j)
19,(0.059487867617303083+0j),(0.014875243096358386+0j),(-0.00024392103161491622+0j),,,,,,,(2.0367760816141523e-06+0j)
20,(0.06198335945213838+0j),(0.014863823620360445+0j),(-0.00022868724376384663+0j),,,,,,,(2.036778122430479e-06+0j)
21,(0.06441768119453459+0j),(0.014853144876518256+0j),(-0.00021321749916559075+0j),,,,,,,(2.0367801632468054e-06+0j)
22,(0.06678843046283113+0j),(0.014843217761332062+0j),(-0.00019753200342026415+0j),,,,,,,(2.036782204063132e-06+0j)
23,(0.06909326761319817+0j),(0.014834052187351605+0j),(-0.00018165133613444714+0j),,,,,,,(2.0367842448794584e-06+0j)
24,(0.07132991805070214+0j),(0.014825657065942535+0j),(-0.00016559641730617608+0j),,,,,,,(2.036786285695785e-06+0j)
25,(0.07349617447110039+0j),(0.01481804029171443+0j),(-0.0001493884720663295+0j),,,,,,,(2.0367883265121114e-06+0j)
26,(0.0755898990403396+0j),(0.01481120872869129+0j),(-0.00013304899371147436+0j),,,,,,,(2.036790367328438e-06+0j)
27,(0.07760902550530327+0j),(0.0148051681983087+0j),(-0.00011659970495315903+0j),,,,,,,(2.0367924081447644e-06+0j)
28,(0.07955156123194253+0j),(0.014799923469325803+0j),(-0.00010006251729891577+0j),,,,,,,(2.036794448961091e-06+0j)
29,(0.08141558917159784+0j),(0.01479547824974449+0j),(-8.345948847002051e-05+0j),,,,,,,(2.0367964897774174e-06+0j)
30,(0.0831992697546029+0j),(0.014791835180833107+0j),(-6.68127777510705e-05+0j),,,,,,,(2.036798530593744e-06+0j)
31,(0.0849008427031277+0j),(0.014788995833357143+0j),(-5.0144599158080754e-05+0j),,,,,,,(2.0368005714100704e-06+0j)
32,(0.08651862877028785+0j),(0.014786960706125065+0j),(-3.3477172304825035e-05+0j),,,,,,,(2.036802612226397e-06+0j)
33,(0.08805103139617805+0j),(0.014785729226963395+0j),(-1.683267084327858e-05+0j),,,,,,,(2.0368046530427235e-06+0j)
34,(0.08949653828428333+0j),(0.014785299756241007+0j),(-2.3316835485565524e-07+0j),,,,,,,(2.03680669385905e-06+0j)
35,(0.09085372289449278+0j),(0.014785669593068458+0j),(1.6299418424071464e-05+0j),,,,,,,(2.0368087346753765e-06+0j)
