,Vg,Vo,Ig,Zin,Vl,Pin,Pout,PCE,Temperature,Time
0,(0.004020126480312548+0j),(0.18181097002182317+0j),(0.00010198952293599079+0j),(11.274731250122338-75.95128570936778j),(0.1943029761314392+0j),(9.561780643707607e-06+0j),(2.884611474362093e-06+0j),(0.3016814108008628+0j),(-20+0j),(2.0367373061039487e-06+0j)
1,(0.0071566794598379255+0j),(0.18181410318715224+0j),(0.00015633950657414176+0j),(11.67849888517712-75.00233002452909j),(0.20679806172847748+0j),(1.013451037579216e-05+0j),(3.2675432826520474e-06+0j),(0.3224174786437713+0j),(-15+0j),(2.036739346920275e-06+0j)
2,(0.010286169661136157+0j),(0.1818187116732493+0j),(0.00021054776034482175+0j),(12.153078052756188-74.07645998160693j),(0.21898077428340912+0j),(1.078350942407269e-05+0j),(3.6638728644321325e-06+0j),(0.33976627833727713+0j),(-10+0j),(2.0367413877366017e-06+0j)
3,(0.01340550865484291+0j),(0.18182479056977938+0j),(0.000264536654819591+0j),(12.751114407873233-73.1511942349791j),(0.23069608211517334+0j),(1.1563122825464234e-05+0j),(4.066388413873806e-06+0j),(0.35166870362380237+0j),(-5+0j),(2.036743428552928e-06+0j)
4,(0.016511618029973682+0j),(0.18183233285764772+0j),(0.0003182286509008345+0j),(13.555099294541883-72.1902665895144j),(0.2417364865541458+0j),(1.2562220035761129e-05+0j),(4.464911269646268e-06+0j),(0.3554237433300733+0j),0j,(2.0367454693692547e-06+0j)
5,(0.019601432431580273+0j),(0.1818413294133442+0j),(0.0003715464385091805+0j),(14.691260255798396-71.13474352658j),(0.25184303522109985+0j),(1.3922741345595568e-05+0j),(4.8460546889296416e-06+0j),(0.34806756576445924+0j),(5+0j),(2.036747510185581e-06+0j)
6,(0.022671902585531714+0j),(0.1818517690170507+0j),(0.0004244130747938647+0j),(16.346567301840004-69.88619359440163j),(0.26072070002555847+0j),(1.586645157658495e-05+0j),(5.193730951457086e-06+0j),(0.3273404217942327+0j),(10+0j),(2.0367495510019077e-06+0j)
7,(0.025719998309199396+0j),(0.181863638364494+0j),(0.00047675212152451234+0j),(18.784326006166637-68.2731077933968j),(0.2680603563785553+0j),(1.8731590898823924e-05+0j),(5.4902687341510345e-06+0j),(0.2931021056249816+0j),(15+0j),(2.0367515918182342e-06+0j)
8,(0.028742711499748302+0j),(0.1818769220825175+0j),(0.0005284877813243322+0j),(22.344405516701823-65.98743597429286j),(0.27353644371032715+0j),(2.3018279534881003e-05+0j),(5.716876545672772e-06+0j),(0.24836246066999232+0j),(20+0j),(2.0367536326345607e-06+0j)
9,(0.03173705910419588+0j),(0.1818916027483351+0j),(0.0005795450324077287+0j),(27.399519283439737-62.48542184227043j),(0.2767091691493988+0j),(2.9429138521663845e-05+0j),(5.850264772892612e-06+0j),(0.1987915741599443+0j),(25+0j),(2.0367556734508872e-06+0j)
10,(0.03470008606296842+0j),(0.18190766091242278+0j),(0.000629849761489401+0j),(34.245153639917994-56.87940482002889j),(0.2766701579093933+0j),(3.884428952005692e-05+0j),(5.848615315479446e-06+0j),(0.1505656400913077+0j),(30+0j),(2.0367577142672137e-06+0j)
11,(0.037628868226188134+0j),(0.1819250751249929+0j),(0.0006793288945366836+0j),(43.01219576646742-47.824355065348854j),(0.27092331647872925+0j),(5.198196231503971e-05+0j),(5.608170233026329e-06+0j),(0.1078868511934522+0j),(35+0j),(2.0367597550835403e-06+0j)
12,(0.04052051523912342+0j),(0.18194382196598902+0j),(0.0007279105250430148+0j),(53.996000210429855-32.83633502970223j),(0.25147292017936707+0j),(6.75998380756937e-05+0j),(4.831821380686376e-06+0j),(0.0714768188538563+0j),(40+0j),(2.0367617958998668e-06+0j)
13,(0.04337217339595485+0j),(0.18196387607852907+0j),(0.0007755240395075731+0j),(70.6014377917663-0.8819660628472678j),(0.18310703337192535+0j),(7.080902287270874e-05+0j),(2.5617602001196974e-06+0j),(0.03617844303154553+0j),(45+0j),(2.0367638367161933e-06+0j)
14,(0.04618102845402938+0j),(0.18198521020571704+0j),(0.0008221002398139842+0j),,,,,,,(2.0367658775325198e-06+0j)
15,(0.0489443084125218+0j),(0.1820077952307344+0j),(0.0008675714622102985+0j),,,,,,,(2.0367679183488463e-06+0j)
