,Vg,Vo,Ig,Zin,Vl,Pin,Pout,PCE,Temperature,Time
0,(0.004020126480312548+0j),(0.07192259901863404+0j),(0.0005984901590177095+0j),(3.1887196088489542-184.91021583819938j),(0.0028251619078218937+0j),(4.6616017357337114e-07+0j),(2.5383079108152644e-10+0j),(0.0005445141079637401+0j),(-20+0j),(2.0367373061039487e-06+0j)
1,(0.0071566794598379255+0j),(0.07193719238455944+0j),(0.0005948843738526017+0j),(3.2992669182983465-183.04423389502455j),(0.004564747214317322+0j),(4.921913046018744e-07+0j),(6.626605000931461e-10+0j),(0.0013463474342139414+0j),(-15+0j),(2.036739346920275e-06+0j)
2,(0.010286169661136157+0j),(0.07195168998856863+0j),(0.0005906901617686701+0j),(3.4346195911664714-181.30109186336455j),(0.007075105328112841+0j),(5.222655659053999e-07+0j),(1.5919280630060812e-09+0j),(0.0030481198970993117+0j),(-10+0j),(2.0367413877366017e-06+0j)
3,(0.01340550865484291+0j),(0.07196607754866238+0j),(0.0005859209350308197+0j),(3.5934493780453503-179.70042756434805j),(0.010485490784049034+0j),(5.561718694480078e-07+0j),(3.4965129826948457e-09+0j),(0.0062867490694289915+0j),(-5+0j),(2.036743428552928e-06+0j)
4,(0.016511618029973682+0j),(0.07198034111812136+0j),(0.0005805905929186461+0j),(3.7708211737928083-178.25166345246726j),(0.014836844988167286+0j),(5.931212854193291e-07+0j),(7.000688244046456e-09+0j),(0.011803131022514325+0j),0j,(2.0367454693692547e-06+0j)
5,(0.019601432431580273+0j),(0.0719944670968749+0j),(0.0005747134738492082+0j),(3.9604964881906306-176.95112797953075j),(0.020064128562808037+0j),(6.321124601527117e-07+0j),(1.2802601371314434e-08+0j),(0.020253676645167633+0j),(5+0j),(2.036747510185581e-06+0j)
6,(0.022671902585531714+0j),(0.07200844224170314+0j),(0.000568304308203192+0j),(4.1579648650083225-175.78394239836223j),(0.0260166022926569+0j),(6.724317813677771e-07+0j),(2.1525773964033827e-08+0j),(0.03201183311152958+0j),(10+0j),(2.0367495510019077e-06+0j)
7,(0.025719998309199396+0j),(0.07202225367529187+0j),(0.0005613781720445071+0j),(4.36235099277376-174.72884448184718j),(0.03249930217862129+0j),(7.139852868931484e-07+0j),(3.3589666453320245e-08+0j),(0.04704532021868836+0j),(15+0j),(2.0367515918182342e-06+0j)
8,(0.028742711499748302+0j),(0.0720358888941644+0j),(0.0005539504419100073+0j),(4.576825300923932-173.76268524812096j),(0.03930957615375519+0j),(7.573879656774807e-07+0j),(4.914217133035247e-08+0j),(0.06488374988424193+0j),(20+0j),(2.0367536326345607e-06+0j)
9,(0.03173705910419588+0j),(0.07204933577551824+0j),(0.0005460367508319729+0j),(4.808435655145977-172.86275054260634j),(0.0462551973760128+0j),(8.039579029173183e-07+0j),(6.804225470848701e-08+0j),(0.0846341014393694+0j),(25+0j),(2.0367556734508872e-06+0j)
10,(0.03470008606296842+0j),(0.07206258258299937+0j),(0.0005376529457400768+0j),(5.068317965074752-172.00702335847504j),(0.053156446665525436+0j),(8.557809110243397e-07+0j),(8.986063920712028e-08+0j),(0.10500425757284099+0j),(30+0j),(2.0367577142672137e-06+0j)
11,(0.037628868226188134+0j),(0.072075617971449+0j),(0.0005288150463710837+0j),(5.372723125777504-171.17341416714365j),(0.05984136834740639+0j),(9.159295473182283e-07+0j),(1.1388345929588113e-07+0j),(0.12433648377140272+0j),(35+0j),(2.0367597550835403e-06+0j)
12,(0.04052051523912342+0j),(0.07208843099066123+0j),(0.0005195392057951521+0j),(5.74492095698984-170.3389782638292j),(0.06614270061254501+0j),(9.888492513709934e-07+0j),(1.3913021807019934e-07+0j),(0.14069911857373787+0j),(40+0j),(2.0367617958998668e-06+0j)
13,(0.04337217339595485+0j),(0.07210101108819279+0j),(0.0005098416726466722+0j),(6.217858817118558-169.47980443691588j),(0.07190269231796265+0j),(1.080907168216072e-06+0j),(1.6441745598708333e-07+0j),(0.15211061673171963+0j),(45+0j),(2.0367638367161933e-06+0j)
14,(0.04618102845402938+0j),(0.07211334811126698+0j),(0.0004997387551246264+0j),,,,,,,(2.0367658775325198e-06+0j)
15,(0.0489443084125218+0j),(0.07212543230781594+0j),(0.0004892467868042505+0j),,,,,,,(2.0367679183488463e-06+0j)
16,(0.051659286247727844+0j),(0.07213725432670637+0j),(0.0004783820942779145+0j),,,,,,,(2.036769959165173e-06+0j)
17,(0.054323282604307334+0j),(0.0721488052171927+0j),(0.00046716096661830275+0j),,,,,,,(2.0367719999814993e-06+0j)
18,(0.056933668439185375+0j),(0.07216007642764288+0j),(0.0004555996266331999+0j),,,,,,,(2.036774040797826e-06+0j)
19,(0.059487867617303083+0j),(0.07217105980357962+0j),(0.00044371420385831337+0j),,,,,,,(2.0367760816141523e-06+0j)
20,(0.06198335945213838+0j),(0.07218174758507889+0j),(0.000431520709212677+0j),,,,,,,(2.036778122430479e-06+0j)
21,(0.06441768119453459+0j),(0.0721921324035657+0j),(0.00041903501122233253+0j),,,,,,,(2.0367801632468054e-06+0j)
22,(0.06678843046283113+0j),(0.07220220727804377+0j),(0.00040627281370222084+0j),,,,,,,(2.036782204063132e-06+0j)
23,(0.06909326761319817+0j),(0.07221196561079375+0j),(0.0003932496347734984+0j),,,,,,,(2.0367842448794584e-06+0j)
