,Vg,Vo,Ig,Zin,Vl,Pin,Pout,PCE,Temperature,Time
0,(0.004020126480312548+0j),(0.1981068959698311+0j),(0.0016193117374113616+0j),(4.618752943887749-74.21348137263858j),(0.11308944225311279+0j),(4.176853963144822e-06+0j),(6.461996198367317e-07+0j),(0.15470965122041216+0j),(-20+0j),(2.0367373061039487e-06+0j)
1,(0.0071566794598379255+0j),(0.19819243561609448+0j),(0.001635024756160434+0j),(4.818990059779757-73.1886364865583j),(0.1243671327829361+0j),(4.4787730075768195e-06+0j),(7.815087014211013e-07+0j),(0.17449169674350748+0j),(-15+0j),(2.036739346920275e-06+0j)
2,(0.010286169661136157+0j),(0.19827875662793717+0j),(0.0016488643897097119+0j),(5.030938919047166-72.22188257951954j),(0.13549575209617615+0j),(4.799303496838547e-06+0j),(9.276281806380283e-07+0j),(0.19328391739532336+0j),(-10+0j),(2.0367413877366017e-06+0j)
3,(0.01340550865484291+0j),(0.1983657595271467+0j),(0.0016608161429144245+0j),(5.266726147912342-71.3074715936833j),(0.14634515345096588+0j),(5.150828656041995e-06+0j),(1.0821295648987226e-06+0j),(0.21008844152277698+0j),(-5+0j),(2.036743428552928e-06+0j)
4,(0.016511618029973682+0j),(0.19845334413489776+0j),(0.0016708680101796298+0j),(5.545581933931725-70.43716023632636j),(0.1567479372024536+0j),(5.554294148168992e-06+0j),(1.241441451534366e-06+0j),(0.2235102100135649+0j),0j,(2.0367454693692547e-06+0j)
5,(0.019601432431580273+0j),(0.19854140970344017+0j),(0.0016790104755169339+0j),(5.897464104576324-69.59943731403602j),(0.16649773716926575+0j),(6.043881512596272e-06+0j),(1.4006810234081594e-06+0j),(0.23175189991546813+0j),(5+0j),(2.036747510185581e-06+0j)
6,(0.022671902585531714+0j),(0.19862985504766725+0j),(0.0016852365079597167+0j),(6.368242063324936-68.77876012939946j),(0.17536059021949768+0j),(6.6737916313286405e-06+0j),(1.5537694240371884e-06+0j),(0.2328165921068559+0j),(10+0j),(2.0367495510019077e-06+0j)
7,(0.025719998309199396+0j),(0.1987185786763213+0j),(0.001689541552449419+0j),(7.026825878729232-67.9542958688545j),(0.1831035315990448+0j),(7.527926300099352e-06+0j),(1.694010178464498e-06+0j),(0.22503012263047004+0j),(15+0j),(2.0367515918182342e-06+0j)
8,(0.028742711499748302+0j),(0.19880747892260076+0j),(0.0016919235163501164+0j),(7.974395066032175-67.09626345595724j),(0.18953435122966766+0j),(8.733304639463313e-06+0j),(1.8150911526089645e-06+0j),(0.20783554765822382+0j),(20+0j),(2.0367536326345607e-06+0j)
9,(0.03173705910419588+0j),(0.19889645407394424+0j),(0.0016923827518089188+0j),(9.355106035115554-66.1555461627158j),(0.19453176856040955+0j),(1.047819296218222e-05+0j),(1.912069368512119e-06+0j),(0.18248083189660075+0j),(25+0j),(2.0367556734508872e-06+0j)
10,(0.03470008606296842+0j),(0.198985402500779+0j),(0.0016909220342627715+0j),(11.36542934458626-65.03952133268493j),(0.19804207980632782+0j),(1.3035779375059064e-05+0j),(1.981698273379045e-06+0j),(0.15201993040558545+0j),(30+0j),(2.0367577142672137e-06+0j)
11,(0.037628868226188134+0j),(0.19907422278404147+0j),(0.0016875465375098136+0j),(14.253444628291081-63.56633364182368j),(0.20003534853458405+0j),(1.6793066606624052e-05+0j),(2.0217901126135987e-06+0j),(0.12039433654220727+0j),(35+0j),(2.0367597550835403e-06+0j)
12,(0.04052051523912342+0j),(0.19916281384130335+0j),(0.0016822638059373941+0j),(18.2882051853986-61.39727004176559j),(0.20043320953845978+0j),(2.228045923402533e-05+0j),(2.029840603672429e-06+0j),(0.09110407385915022+0j),(40+0j),(2.0367617958998668e-06+0j)
13,(0.04337217339595485+0j),(0.19925107505137649+0j),(0.001675083724763026+0j),(23.6729043062477-57.97514167626612j),(0.19900719821453094+0j),(3.0183246053638868e-05+0j),(2.0010601560345764e-06+0j),(0.06629704944519478+0j),(45+0j),(2.0367638367161933e-06+0j)
14,(0.04618102845402938+0j),(0.19933890637732352+0j),(0.0016660184895579+0j),,,,,,,(2.0367658775325198e-06+0j)
15,(0.0489443084125218+0j),(0.19942620848788867+0j),(0.0016550825769918967+0j),,,,,,,(2.0367679183488463e-06+0j)
16,(0.051659286247727844+0j),(0.19951288287749466+0j),(0.0016422927198570302+0j),,,,,,,(2.036769959165173e-06+0j)
17,(0.054323282604307334+0j),(0.1995988319851622+0j),(0.0016276678913592496+0j),,,,,,,(2.0367719999814993e-06+0j)
18,(0.056933668439185375+0j),(0.19968395931306807+0j),(0.001611229307142285+0j),,,,,,,(2.036774040797826e-06+0j)
19,(0.059487867617303083+0j),(0.1997681695460369+0j),(0.0015930004585972754+0j),,,,,,,(2.0367760816141523e-06+0j)
20,(0.06198335945213838+0j),(0.19985136867365594+0j),(0.0015730071787439378+0j),,,,,,,(2.036778122430479e-06+0j)
21,(0.06441768119453459+0j),(0.19993346411612886+0j),(0.0015512777177238105+0j),,,,,,,(2.0367801632468054e-06+0j)
22,(0.06678843046283113+0j),(0.20001436485422183+0j),(0.0015278428220474574+0j),,,,,,,(2.036782204063132e-06+0j)
23,(0.06909326761319817+0j),(0.20009398156425878+0j),(0.0015027358463008923+0j),,,,,,,(2.0367842448794584e-06+0j)
24,(0.07132991805070214+0j),(0.20017222676046492+0j),(0.0014759929192768324+0j),,,,,,,(2.036786285695785e-06+0j)
25,(0.07349617447110039+0j),(0.2002490149476235+0j),(0.0014476531678012505+0j),,,,,,,(2.0367883265121114e-06+0j)
26,(0.0755898990403396+0j),(0.20032426278709978+0j),(0.0014177589983610218+0j),,,,,,,(2.036790367328438e-06+0j)
27,(0.07760902550530327+0j),(0.20039788927925603+0j),(0.0013863564352588995+0j),,,,,,,(2.0367924081447644e-06+0j)
28,(0.07955156123194253+0j),(0.20046981596507288+0j),(0.0013534955086481758+0j),,,,,,,(2.036794448961091e-06+0j)
29,(0.08141558917159784+0j),(0.20053996714920966+0j),(0.0013192306771798853+0j),,,,,,,(2.0367964897774174e-06+0j)
30,(0.0831992697546029+0j),(0.2006082701456284+0j),(0.0012836212585061403+0j),,,,,,,(2.036798530593744e-06+0j)
31,(0.0849008427031277+0j),(0.200674655545131+0j),(0.0012467318273560665+0j),,,,,,,(2.0368005714100704e-06+0j)
32,(0.08651862877028785+0j),(0.20073905750166438+0j),(0.0012086325271251585+0j),,,,,,,(2.036802612226397e-06+0j)
33,(0.08805103139617805+0j),(0.20080141403109705+0j),(0.0011693992298637437+0j),,,,,,,(2.0368046530427235e-06+0j)
34,(0.08949653828428333+0j),(0.2008616673126097+0j),(0.001129113475161939+0j),,,,,,,(2.03680669385905e-06+0j)
35,(0.09085372289449278+0j),(0.20091976397933511+0j),(0.0010878621247952147+0j),,,,,,,(2.0368087346753765e-06+0j)
36,(0.09212124584910604+0j),(0.2009756553820684+0j),(0.0010457366898813027+0j),,,,,,,(2.036810775491703e-06+0j)
37,(0.0932978562559968+0j),(0.20102929780845866+0j),(0.0010028323204734283+0j),,,,,,,(2.0368128163080295e-06+0j)
38,(0.09438239294274735+0j),(0.20108065264067473+0j),(0.0009592464896457062+0j),,,,,,,(2.036814857124356e-06+0j)
39,(0.09537378560269487+0j),(0.2011296864373707+0j),(0.000915077447141356+0j),,,,,,,(2.0368168979406825e-06+0j)
40,(0.09627105585054985+0j),(0.20117637093065205+0j),(0.000870422551850825+0j),,,,,,,(2.036818938757009e-06+0j)
41,(0.09707331818944216+0j),(0.20122068293498016+0j),(0.0008253766096423102+0j),,,,,,,(2.0368209795733355e-06+0j)
42,(0.0977797808830829+0j),(0.20126260417155514+0j),(0.0007800303397105538+0j),,,,,,,(2.036823020389662e-06+0j)
43,(0.09838974673808566+0j),(0.20130212101764988+0j),(0.0007344690705587084+0j),,,,,,,(2.0368250612059886e-06+0j)
44,(0.09890261379179364+0j),(0.20133922419480874+0j),(0.0006887717324117774+0j),,,,,,,(2.036827102022315e-06+0j)
45,(0.099317875906344+0j),(0.20137390841234623+0j),(0.0006430101746347668+0j),,,,,,,(2.0368291428386416e-06+0j)
46,(0.0996351232681338+0j),(0.20140617198317737+0j),(0.0005972488021167932+0j),,,,,,,(2.036831183654968e-06+0j)
47,(0.09985404279239218+0j),(0.2014360164280008+0j),(0.0005515444984573761+0j),,,,,,,(2.0368332244712946e-06+0j)
48,(0.09997441843193673+0j),(0.20146344608173442+0j),(0.0005059467879203699+0j),,,,,,,(2.036835265287621e-06+0j)
49,(0.09999613139054436+0j),(0.2014884677133955+0j),(0.0004604981817674349+0j),,,,,,,(2.0368373061039476e-06+0j)
