,Vg,Vo,Ig,Zin,Vl,Pin,Pout,PCE,Temperature,Time
0,(0.004020126480312548+0j),(0.8867864405909867+0j),(0.0004214918865538356+0j),(16.240159297781073-13.260526872118826j),(0.8771300315856934+0j),(0.0001847216917667538+0j),(1.570992298413436e-05+0j),(0.08504644383601208+0j),(-20+0j),(2.0367373061039487e-06+0j)
1,(0.0071566794598379255+0j),(0.8868077733901792+0j),(0.0005772001985087329+0j),(16.95088198221752-12.189157187466755j),(0.885403573513031+0j),(0.0001944318355526775+0j),(1.6007688891992904e-05+0j),(0.08233059594634096+0j),(-15+0j),(2.036739346920275e-06+0j)
2,(0.010286169661136157+0j),(0.8868359961113828+0j),(0.0007323468644465235+0j),(17.369548296714697-11.345608046936428j),(0.8975140452384949+0j),(0.0002017724618781358+0j),(1.6448587198837195e-05+0j),(0.08152047631143848+0j),(-10+0j),(2.0367413877366017e-06+0j)
3,(0.01340550865484291+0j),(0.8868710810459303+0j),(0.0008868053198516356+0j),(16.448117844006084-11.670209365394149j),(0.9407418370246887+0j),(0.00020219723228365183+0j),(1.8071200790923473e-05+0j),(0.08937412538650548+0j),(-5+0j),(2.036743428552928e-06+0j)
4,(0.016511618029973682+0j),(0.8869129946218526+0j),(0.0010404375921807601+0j),(17.24949754543259-10.563259312407586j),(0.9409046769142151+0j),(0.00021080821170471609+0j),(1.8077457485188326e-05+0j),(0.0857530991748549+0j),0j,(2.0367454693692547e-06+0j)
5,(0.019601432431580273+0j),(0.8869616967333293+0j),(0.0011930868634787196+0j),(17.921815795259807-9.539898841069084j),(0.9408516883850098+0j),(0.0002173915709136054+0j),(1.807542142152609e-05+0j),(0.08314683658415407+0j),(5+0j),(2.036747510185581e-06+0j)
6,(0.022671902585531714+0j),(0.8870171400247285+0j),(0.0013445828587394682+0j),(18.49475023385184-8.591552246849169j),(0.940475344657898+0j),(0.00022236182121559978+0j),(1.806096385924389e-05+0j),(0.08122331324913984+0j),(10+0j),(2.0367495510019077e-06+0j)
7,(0.025719998309199396+0j),(0.8870792695325954+0j),(0.0014947526071860096+0j),(18.991249860939995-7.707091895611471j),(0.9396025538444519+0j),(0.0002260502806166187+0j),(1.8027457124715934e-05+0j),(0.07974976662510985+0j),(15+0j),(2.0367515918182342e-06+0j)
8,(0.028742711499748302+0j),(0.8871480226593109+0j),(0.001643424645158975+0j),(19.43000831637487-6.869979558969168j),(0.9379711151123047+0j),(0.0002287379902554676+0j),(1.7964909063993095e-05+0j),(0.07853924502846625+0j),(20+0j),(2.0367536326345607e-06+0j)
9,(0.03173705910419588+0j),(0.8872233292440224+0j),(0.0017904292017051832+0j),(19.82723404007844-6.0539866588148605j),(0.9351766109466553+0j),(0.0002306725800735876+0j),(1.7858022556922724e-05+0j),(0.07741718825543017+0j),(25+0j),(2.0367556734508872e-06+0j)
10,(0.03470008606296842+0j),(0.8873051116427915+0j),(0.0019355984288790826+0j),(20.19797297157943-5.211438232439941j),(0.9306430816650391+0j),(0.0002320980274816975+0j),(1.76852987538147e-05+0j),(0.07619754008986271+0j),(30+0j),(2.0367577142672137e-06+0j)
11,(0.037628868226188134+0j),(0.8873932848188799+0j),(0.002078766628913954+0j),(20.556944166281927-4.253239286281202j),(0.9234846830368042+0j),(0.0002332422009203583+0j),(1.741427857293189e-05+0j),(0.0746617829201418+0j),(35+0j),(2.0367597550835403e-06+0j)
12,(0.04052051523912342+0j),(0.8874877564430316+0j),(0.0022197704780076003+0j),(20.91514325317749-3.0056873181457235j),(0.9122739434242249+0j),(0.0002342239604331553+0j),(1.6994039976306865e-05+0j),(0.0725546606968793+0j),(40+0j),(2.0367617958998668e-06+0j)
13,(0.04337217339595485+0j),(0.887588427003598+0j),(0.002358449246641384+0j),(21.275960933609674-1.078415285897298j),(0.8935039043426514+0j),(0.00023440476797986776+0j),(1.6301929230483404e-05+0j),(0.06954606500104778+0j),(45+0j),(2.0367638367161933e-06+0j)
14,(0.04618102845402938+0j),(0.8876951899263461+0j),(0.002494645016068974+0j),,,,,,,(2.0367658775325198e-06+0j)
15,(0.0489443084125218+0j),(0.8878079317037677+0j),(0.002628202890622697+0j),,,,,,,(2.0367679183488463e-06+0j)
16,(0.051659286247727844+0j),(0.8879265320337012+0j),(0.0027589712054916058+0j),,,,,,,(2.036769959165173e-06+0j)
17,(0.054323282604307334+0j),(0.8880508639670557+0j),(0.0028868017296317743+0j),,,,,,,(2.0367719999814993e-06+0j)
