,Vg,Vo,Ig,Zin,Vl,Pin,Pout,PCE,Temperature,Time
0,(0.004020126480312548+0j),(0.3231642622555054+0j),(-0.0018354645801166706+0j),(7.1842171678417+42.30898487055825j),(0.31824761629104614+0j),(1.9504692318150774e-05+0j),(6.3036930090318135e-06+0j),(0.3231885387479654+0j),(-20+0j),(2.0367373061039487e-06+0j)
1,(0.0071566794598379255+0j),(0.3231065735629827+0j),(-0.001824242992457519+0j),(7.207859019776806+43.47850452946128j),(0.3119402527809143+0j),(1.855463233368937e-05+0j),(6.056302726791826e-06+0j),(0.3264038121518305+0j),(-15+0j),(2.036739346920275e-06+0j)
2,(0.010286169661136157+0j),(0.32304926388457383+0j),(-0.0018111632289634372+0j),(7.248769565949002+44.53476600525575j),(0.30779385566711426+0j),(1.7802452930482104e-05+0j),(5.896368642309977e-06+0j),(0.33121102273574715+0j),(-10+0j),(2.0367413877366017e-06+0j)
3,(0.01340550865484291+0j),(0.3229923910478207+0j),(-0.0017962327542297802+0j),(7.303961515533463+45.49578399571724j),(0.3053571879863739+0j),(1.7200238289660774e-05+0j),(5.8033802989185095e-06+0j),(0.3374011569599577+0j),(-5+0j),(2.036743428552928e-06+0j)
4,(0.016511618029973682+0j),(0.3229360126155252+0j),(-0.001779461075909332+0j),(7.371794318802066+46.374642538009056j),(0.30430662631988525+0j),(1.6716454410925508e-05+0j),(5.763516681626147e-06+0j),(0.344781048657019+0j),0j,(2.0367454693692547e-06+0j)
5,(0.019601432431580273+0j),(0.3228801858219421+0j),(-0.0017608597509225143+0j),(7.451654906717967+47.18144470560684j),(0.3043968975543976+0j),(1.632976818655152e-05+0j),(5.766936633019505e-06+0j),(0.35315483766443795+0j),(5+0j),(2.036747510185581e-06+0j)
6,(0.022671902585531714+0j),(0.3228249675088265+0j),(-0.001740442388707184+0j),(7.543913435930299+47.92461888937625j),(0.30542972683906555+0j),(1.6025778677430935e-05+0j),(5.8061378600097255e-06+0j),(0.362299890499954+0j),(10+0j),(2.0367495510019077e-06+0j)
7,(0.025719998309199396+0j),(0.3227704140614247+0j),(-0.0017182246514691614+0j),(7.650071183837008+48.61191653036118j),(0.30723223090171814+0j),(1.579520721861627e-05+0j),(5.874870322308652e-06+0j),(0.3719400601078861+0j),(15+0j),(2.0367515918182342e-06+0j)
8,(0.028742711499748302+0j),(0.32271658134450637+0j),(-0.001694224251401468+0j),(7.773085256203903+49.251296345863985j),(0.30963951349258423+0j),(1.5633013390470296e-05+0j),(5.967294732757359e-06+0j),(0.3817110996907962+0j),(20+0j),(2.0367536326345607e-06+0j)
9,(0.03173705910419588+0j),(0.3226635246385302+0j),(-0.0016684609448468462+0j),(7.917892634496133+49.85182166789853j),(0.3124789893627167+0j),(1.553808579046745e-05+0j),(6.077239872728801e-06+0j),(0.3911189547207393+0j),(25+0j),(2.0367556734508872e-06+0j)
10,(0.03470008606296842+0j),(0.3226112985760402+0j),(-0.0016409565233847152+0j),(8.092186583971378+50.42466710885176j),(0.31555479764938354+0j),(1.551337663840968e-05+0j),(6.197468256008008e-06+0j),(0.3994918966038413+0j),(30+0j),(2.0367577142672137e-06+0j)
11,(0.037628868226188134+0j),(0.32255995707838775+0j),(-0.001611734801830552+0j),(8.307533324101552+50.984314568236115j),(0.3186313211917877+0j),(1.556640927447006e-05+0j),(6.318902650209903e-06+0j),(0.4059319357980212+0j),(35+0j),(2.0367597550835403e-06+0j)
12,(0.04052051523912342+0j),(0.3225095532928768+0j),(-0.0015808216031422398+0j),(8.580965169961406+51.5500178251321j),(0.32141566276550293+0j),(1.5710074876551516e-05+0j),(6.42981990273663e-06+0j),(0.4092800291062665+0j),(40+0j),(2.0367617958998668e-06+0j)
13,(0.04337217339595485+0j),(0.32246013953042757+0j),(-0.0015482447402344526+0j),(8.937262031792521+52.14764720463741j),(0.32353919744491577+0j),(1.5963654732331634e-05+0j),(6.515061860096793e-06+0j),(0.40811843962658856+0j),(45+0j),(2.0367638367161933e-06+0j)
14,(0.04618102845402938+0j),(0.3224117672038558+0j),(-0.001514033994708856+0j),,,,,,,(2.0367658775325198e-06+0j)
15,(0.0489443084125218+0j),(0.32236448676686297+0j),(-0.0014782210925142767+0j),,,,,,,(2.0367679183488463e-06+0j)
16,(0.051659286247727844+0j),(0.3223183476538339+0j),(-0.001440839676557335+0j),,,,,,,(2.036769959165173e-06+0j)
17,(0.054323282604307334+0j),(0.32227339822053463+0j),(-0.0014019252762905012+0j),,,,,,,(2.0367719999814993e-06+0j)
18,(0.056933668439185375+0j),(0.3222296856858064+0j),(-0.0013615152743106922+0j),,,,,,,(2.036774040797826e-06+0j)
19,(0.059487867617303083+0j),(0.3221872560743466+0j),(-0.001319648870007595+0j),,,,,,,(2.0367760816141523e-06+0j)
20,(0.06198335945213838+0j),(0.32214615416066916+0j),(-0.0012763670403070544+0j),,,,,,,(2.036778122430479e-06+0j)
21,(0.06441768119453459+0j),(0.32210642341433343+0j),(-0.0012317124975606743+0j),,,,,,,(2.0367801632468054e-06+0j)
22,(0.06678843046283113+0j),(0.32206810594653007+0j),(-0.0011857296446384435+0j),,,,,,,(2.036782204063132e-06+0j)
23,(0.06909326761319817+0j),(0.3220312424581099+0j),(-0.0011384645272870093+0j),,,,,,,(2.0367842448794584e-06+0j)
24,(0.07132991805070214+0j),(0.3219958721891404+0j),(-0.0010899647838214538+0j),,,,,,,(2.036786285695785e-06+0j)
25,(0.07349617447110039+0j),(0.32196203287007125+0j),(-0.001040279592223998+0j),,,,,,,(2.0367883265121114e-06+0j)
26,(0.0755898990403396+0j),(0.3219297606745886+0j),(-0.0009894596147281267+0j),,,,,,,(2.036790367328438e-06+0j)
27,(0.07760902550530327+0j),(0.32189909017423596+0j),(-0.0009375569399713555+0j),,,,,,,(2.0367924081447644e-06+0j)
28,(0.07955156123194253+0j),(0.3218700542948753+0j),(-0.0008846250228049574+0j),,,,,,,(2.036794448961091e-06+0j)
29,(0.08141558917159784+0j),(0.3218426842750605+0j),(-0.0008307186218535366+0j),,,,,,,(2.0367964897774174e-06+0j)
30,(0.0831992697546029+0j),(0.32181700962639104+0j),(-0.0007758937349215372+0j),,,,,,,(2.036798530593744e-06+0j)
31,(0.0849008427031277+0j),(0.32179305809591235+0j),(-0.0007202075323482655+0j),,,,,,,(2.0368005714100704e-06+0j)
32,(0.08651862877028785+0j),(0.3217708556306251+0j),(-0.0006637182884168746+0j),,,,,,,(2.036802612226397e-06+0j)
33,(0.08805103139617805+0j),(0.3217504263441614+0j),(-0.0006064853109264852+0j),,,,,,,(2.0368046530427235e-06+0j)
34,(0.08949653828428333+0j),(0.3217317924856851+0j),(-0.0005485688690403353+0j),,,,,,,(2.03680669385905e-06+0j)
35,(0.09085372289449278+0j),(0.321714974411066+0j),(-0.000490030119526052+0j),,,,,,,(2.0368087346753765e-06+0j)
36,(0.09212124584910604+0j),(0.32169999055637855+0j),(-0.00043093103150749145+0j),,,,,,,(2.036810775491703e-06+0j)
37,(0.0932978562559968+0j),(0.32168685741376774+0j),(-0.00037133430985031144+0j),,,,,,,(2.0368128163080295e-06+0j)
38,(0.09438239294274735+0j),(0.3216755895097236+0j),(-0.00031130331730605716+0j),,,,,,,(2.036814857124356e-06+0j)
39,(0.09537378560269487+0j),(0.3216661993858014+0j),(-0.00025090199554209954+0j),,,,,,,(2.0368168979406825e-06+0j)
40,(0.09627105585054985+0j),(0.3216586975818191+0j),(-0.0001901947851868849+0j),,,,,,,(2.036818938757009e-06+0j)
41,(0.09707331818944216+0j),(0.3216530926215618+0j),(-0.00012924654502178732+0j),,,,,,,(2.0368209795733355e-06+0j)
42,(0.0977797808830829+0j),(0.3216493910010173+0j),(-6.812247045265412e-05+0j),,,,,,,(2.036823020389662e-06+0j)
43,(0.09838974673808566+0j),(0.32164759717916314+0j),(-6.888011395521872e-06+0j),,,,,,,(2.0368250612059886e-06+0j)
44,(0.09890261379179364+0j),(0.3216477135713217+0j),(5.4391210287965204e-05+0j),,,,,,,(2.036827102022315e-06+0j)
45,(0.099317875906344+0j),(0.32164974054509404+0j),(0.00011564948366887028+0j),,,,,,,(2.0368291428386416e-06+0j)
46,(0.0996351232681338+0j),(0.3216536764188815+0j),(0.00017682109180586631+0j),,,,,,,(2.036831183654968e-06+0j)
47,(0.09985404279239218+0j),(0.32165951746299803+0j),(0.000237840394839193+0j),,,,,,,(2.0368332244712946e-06+0j)
48,(0.09997441843193673+0j),(0.32166725790337164+0j),(0.00029864191298599685+0j),,,,,,,(2.036835265287621e-06+0j)
49,(0.09999613139054436+0j),(0.32167688992783056+0j),(0.0003591604092995314+0j),,,,,,,(2.0368373061039476e-06+0j)
50,(0.09991916024014634+0j),(0.32168840369496454+0j),(0.00041933097205510355+0j),,,,,,,(2.036839346920274e-06+0j)
51,(0.09974358094200132+0j),(0.3217017873455464+0j),(0.0004790890966262951+0j),,,,,,,(2.0368413877366006e-06+0j)
52,(0.09946956677163798+0j),(0.32171702701649774+0j),(0.0005383707667159116+0j),,,,,,,(2.036843428552927e-06+0j)
53,(0.09909738814797496+0j),(0.3217341068573753+0j),(0.0005971125348072964+0j),,,,,,,(2.0368454693692536e-06+0j)
