,Vg,Vo,Ig,Zin,Vl,Pin,Pout,PCE,Temperature,Time
0,(0.004020126480312548+0j),(0.051017684206949236+0j),(0.0006755836623001971+0j),(3.9059297408043103-192.79928215645117j),(0.06673506647348404+0j),(5.25195218870067e-07+0j),(9.571615552636038e-08+0j),(0.18224871835712675+0j),(-20+0j),(2.0367373061039487e-06+0j)
1,(0.0071566794598379255+0j),(0.05104761042217747+0j),(0.0006587198919506716+0j),(4.586439374766295-191.90387505630102j),(0.0734342411160469+0j),(6.223671675797959e-07+0j),(1.1589755502869002e-07+0j),(0.1862205480398038+0j),(-15+0j),(2.036739346920275e-06+0j)
2,(0.010286169661136157+0j),(0.051076738327198244+0j),(0.0006400496332578042+0j),(5.642877574492646-191.0231140026601j),(0.07859776169061661+0j),(7.725701607341762e-07+0j),(1.3276922146415388e-07+0j),(0.17185393406597896+0j),(-10+0j),(2.0367413877366017e-06+0j)
3,(0.01340550865484291+0j),(0.05110499399642293+0j),(0.000619895166538975+0j),(7.327559971640822-190.22188146305965j),(0.08195123076438904+0j),(1.0110754828929203e-06+0j),(1.443404358993722e-07+0j),(0.14275930762991196+0j),(-5+0j),(2.036743428552928e-06+0j)
4,(0.016511618029973682+0j),(0.05113231842418626+0j),(0.0005985983413344709+0j),(10.02001896945513-189.67230417311407j),(0.0831664428114891+0j),(1.3888012517782045e-06+0j),(1.486528720616714e-07+0j),(0.10703682177081712+0j),0j,(2.0367454693692547e-06+0j)
5,(0.019601432431580273+0j),(0.051158668167789446+0j),(0.0005765100624925046+0j),(14.22706308855297-189.75049517399108j),(0.08157286047935486+0j),(1.96473433788924e-06+0j),(1.430106680811827e-07+0j),(0.0727888067731449+0j),(5+0j),(2.036747510185581e-06+0j)
6,(0.022671902585531714+0j),(0.05118401549640659+0j),(0.0005539788085140494+0j),(20.43071698690552-190.94253298220292j),(0.07632846385240555+0j),(2.7702567422238644e-06+0j),(1.2521319462913162e-07+0j),(0.045199130001436216+0j),(10+0j),(2.0367495510019077e-06+0j)
7,(0.025719998309199396+0j),(0.05120834803359831+0j),(0.0005313395720746255+0j),(28.96528130843354-192.21800436589476j),(0.06932251155376434+0j),(3.832813945336966e-06+0j),(1.0328223551155921e-07+0j),(0.026946842968261806+0j),(15+0j),(2.0367515918182342e-06+0j)
8,(0.028742711499748302+0j),(0.05123166793995078+0j),(0.000508904449009496+0j),(41.014127685738856-190.0649967546845j),(0.06476549059152603+0j),(5.424214577942621e-06+0j),(9.014971770738613e-08+0j),(0.016619865680457556+0j),(20+0j),(2.0367536326345607e-06+0j)
9,(0.03173705910419588+0j),(0.05125399072761537+0j),(0.0004869556640231687+0j),(57.93131599778383-181.71631155397137j),(0.06237775459885597+0j),(7.962676136230584e-06+0j),(8.362507626861859e-08+0j),(0.010502132051826171+0j),(25+0j),(2.0367556734508872e-06+0j)
10,(0.03470008606296842+0j),(0.05127534382205151+0j),(0.00046574129214535596+0j),(78.96326441726715-164.1868323152808j),(0.060661446303129196+0j),(1.1894720955751836e-05+0j),(7.908653952908345e-08+0j),(0.006648877247586056+0j),(30+0j),(2.0367577142672137e-06+0j)
11,(0.037628868226188134+0j),(0.05129576498781526+0j),(0.0004454734854618417+0j),(99.86837008509255-134.59303069457138j),(0.05877748504281044+0j),(1.777708894223906e-05+0j),(7.425044335368293e-08+0j),(0.004176749275144873+0j),(35+0j),(2.0367597550835403e-06+0j)
12,(0.04052051523912342+0j),(0.0513153007204168+0j),(0.0004263287359240792+0j),(113.2301443312372-93.43908121827383j),(0.056109730154275894+0j),(2.6269037334714085e-05+0j),(6.766333694975561e-08+0j),(0.0025757828917597854+0j),(40+0j),(2.0367617958998668e-06+0j)
13,(0.04337217339595485+0j),(0.051334004682878034+0j),(0.0004084496022231813+0j),(112.49051053013868-47.00190297823141j),(0.05174548551440239+0j),(3.7841546145500615e-05+0j),(5.7546906719657213e-08+0j),(0.0015207334948310399+0j),(45+0j),(2.0367638367161933e-06+0j)
14,(0.04618102845402938+0j),(0.05135193624051396+0j),(0.00039194735509739124+0j),,,,,,,(2.0367658775325198e-06+0j)
15,(0.0489443084125218+0j),(0.05136915912510576+0j),(0.0003769050916013561+0j),,,,,,,(2.0367679183488463e-06+0j)
16,(0.051659286247727844+0j),(0.051385740242087176+0j),(0.0003633809867436565+0j),,,,,,,(2.036769959165173e-06+0j)
17,(0.054323282604307334+0j),(0.05140174862194292+0j),(0.0003514114611384206+0j),,,,,,,(2.0367719999814993e-06+0j)
18,(0.056933668439185375+0j),(0.05141725450908036+0j),(0.00034101413268270114+0j),,,,,,,(2.036774040797826e-06+0j)
19,(0.059487867617303083+0j),(0.05143232857698126+0j),(0.0003321904859569275+0j),,,,,,,(2.0367760816141523e-06+0j)
20,(0.06198335945213838+0j),(0.05144704125646127+0j),(0.0003249282375805092+0j),,,,,,,(2.036778122430479e-06+0j)
21,(0.06441768119453459+0j),(0.0514614621635131+0j),(0.00031920340361439755+0j),,,,,,,(2.0367801632468054e-06+0j)
22,(0.06678843046283113+0j),(0.0514756596138371+0j),(0.00031498209086004556+0j),,,,,,,(2.036782204063132e-06+0j)
23,(0.06909326761319817+0j),(0.05148970021231363+0j),(0.00031222204143478016+0j),,,,,,,(2.0367842448794584e-06+0j)
24,(0.07132991805070214+0j),(0.051503648507042664+0j),(0.00031087396227651143+0j),,,,,,,(2.036786285695785e-06+0j)
25,(0.07349617447110039+0j),(0.05151756669897906+0j),(0.0003108826703605023+0j),,,,,,,(2.0367883265121114e-06+0j)
26,(0.0755898990403396+0j),(0.051531514399516996+0j),(0.0003121880818375856+0j),,,,,,,(2.036790367328438e-06+0j)
27,(0.07760902550530327+0j),(0.05154554842956919+0j),(0.0003147260699532041+0j),,,,,,,(2.0367924081447644e-06+0j)
28,(0.07955156123194253+0j),(0.05155972265472373+0j),(0.0003184292130457966+0j),,,,,,,(2.036794448961091e-06+0j)
29,(0.08141558917159784+0j),(0.05157408785194081+0j),(0.00032322745048595717+0j),,,,,,,(2.0367964897774174e-06+0j)
30,(0.0831992697546029+0j),(0.05158869160398402+0j),(0.00032904866127723455+0j),,,,,,,(2.036798530593744e-06+0j)
31,(0.0849008427031277+0j),(0.051603578218379485+0j),(0.0003358191772693925+0j),,,,,,,(2.0368005714100704e-06+0j)
32,(0.08651862877028785+0j),(0.0516187886681802+0j),(0.00034346424056000657+0j),,,,,,,(2.036802612226397e-06+0j)
33,(0.08805103139617805+0j),(0.051634360552198236+0j),(0.00035190841266553706+0j),,,,,,,(2.0368046530427235e-06+0j)
