,Vg,Vo,Ig,Zin,Vl,Pin,Pout,PCE,Temperature,Time
0,(0.004020126480312548+0j),(0.07490008544499512+0j),(-0.0003331542076291187+0j),(4.420641992059282-95.50950185138743j),(0.13464413583278656+0j),(2.4178639250749256e-06+0j),(4.6158111143073313e-07+0j),(0.19090450320376465+0j),(-20+0j),(2.0367373061039487e-06+0j)
1,(0.0071566794598379255+0j),(0.07488412745474392+0j),(-0.0002809528999081107+0j),(4.752323569966121-94.82438935066595j),(0.1439395695924759+0j),(2.6360005449532764e-06+0j),(5.275134549870126e-07+0j),(0.20011887174946044+0j),(-15+0j),(2.036739346920275e-06+0j)
2,(0.010286169661136157+0j),(0.07487087379716151+0j),(-0.00022843855377542398+0j),(5.250165463321335-94.09329651522236j),(0.15203551948070526+0j),(2.955797299364349e-06+0j),(5.885227649828362e-07+0j),(0.1991079581503777+0j),(-10+0j),(2.0367413877366017e-06+0j)
3,(0.01340550865484291+0j),(0.07486033824538318+0j),(-0.00017570378857965254+0j),(6.028780730456968-93.28689108463368j),(0.1586756706237793+0j),(3.4494289593567373e-06+0j),(6.410528376131397e-07+0j),(0.18584317728134506+0j),(-5+0j),(2.036743428552928e-06+0j)
4,(0.016511618029973682+0j),(0.07485252976400604+0j),(-0.00012284217924122444+0j),(7.268503959596905-92.36342748727877j),(0.16376438736915588+0j),(4.2338238017691765e-06+0j),(6.828291796151079e-07+0j),(0.16127954576895145+0j),0j,(2.0367454693692547e-06+0j)
5,(0.019601432431580273+0j),(0.07484745246473089+0j),(-6.994806296792984e-05+0j),(9.24078793664404-91.23925937250661j),(0.1673818677663803+0j),(5.4939191613812e-06+0j),(7.133291330586225e-07+0j),(0.1298397577585193+0j),(5+0j),(2.036747510185581e-06+0j)
6,(0.022671902585531714+0j),(0.07484510557204639+0j),(-1.7116343700336844e-05+0j),(12.326534394551194-89.71631667004432j),(0.1697036176919937+0j),(7.5152811405132525e-06+0j),(7.33255523464166e-07+0j),(0.09756860851303942+0j),(10+0j),(2.0367495510019077e-06+0j)
7,(0.025719998309199396+0j),(0.07484548339905953+0j),(3.5557705216512545e-05+0j),(16.987504697943614-87.34702383173058j),(0.1708814799785614+0j),(1.0727012522693258e-05+0j),(7.434694634076932e-07+0j),(0.06930815656594651+0j),(15+0j),(2.0367515918182342e-06+0j)
8,(0.028742711499748302+0j),(0.07484857533355109+0j),(8.797863963807572e-05+0j),(23.59794817542453-83.27378077375877j),(0.1709582805633545+0j),(1.5750016245874576e-05+0j),(7.441379000430781e-07+0j),(0.047246802062060805+0j),(20+0j),(2.0367536326345607e-06+0j)
9,(0.03173705910419588+0j),(0.07485436583430949+0j),(0.0001400510440086143+0j),(32.086960247519144-76.27396416747303j),(0.16982321441173553+0j),(2.3430351575370878e-05+0j),(7.342893948400353e-07+0j),(0.03133923929728367+0j),(25+0j),(2.0367556734508872e-06+0j)
10,(0.03470008606296842+0j),(0.0748628344377709+0j),(0.00019167973104759016+0j),(41.767968515245904-65.25949449745151j),(0.1669846922159195+0j),(3.478705184534192e-05+0j),(7.099478736944376e-07+0j),(0.020408394389118133+0j),(30+0j),(2.0367577142672137e-06+0j)
11,(0.037628868226188134+0j),(0.07487395577496873+0j),(0.0002427699412617216+0j),(51.93146540942281-49.43758896249859j),(0.1603723168373108+0j),(5.0507529522292316e-05+0j),(6.548350977744181e-07+0j),(0.012965098550017103+0j),(35+0j),(2.0367597550835403e-06+0j)
12,(0.04052051523912342+0j),(0.07488769959877165+0j),(0.00029322754183037393+0j),(62.66407311988976-26.189922972063293j),(0.14215201139450073+0j),(6.792550993850455e-05+0j),(5.14492632751695e-07+0j),(0.007574365407304031+0j),(40+0j),(2.0367617958998668e-06+0j)
13,(0.04337217339595485+0j),(0.07490403082136739+0j),(0.0003429592244406407+0j),(75.39062489779951+25.577370607493446j),(0.07706046849489212+0j),(5.947556928731501e-05+0j),(1.5119465278112516e-07+0j),(0.0025421304006479186+0j),(45+0j),(2.0367638367161933e-06+0j)
14,(0.04618102845402938+0j),(0.07492290956192732+0j),(0.00039187270168790925+0j),,,,,,,(2.0367658775325198e-06+0j)
