,Vg,Vo,Ig,Zin,Vl,Pin,Pout,PCE,Temperature,Time
0,(0.004020126480312548+0j),(0.09287711521642833+0j),(0.0008922481462940617+0j),(4.547992809572738-175.67711978169447j),(0.06585567444562912+0j),(7.363174745478318e-07+0j),(1.838910404928317e-07+0j),(0.24974422969624357+0j),(-20+0j),(2.0367373061039487e-06+0j)
1,(0.0071566794598379255+0j),(0.09290259166729715+0j),(0.0009107920608258667+0j),(5.152844964167986-173.72178946933073j),(0.07467619329690933+0j),(8.529493129572074e-07+0j),(2.3644955926483207e-07+0j),(0.277214080218967+0j),(-15+0j),(2.036739346920275e-06+0j)
2,(0.010286169661136157+0j),(0.092928565724231+0j),(0.0009273134533654006+0j),(5.9415457126360804-171.80237762668258j),(0.08287527412176132+0j),(1.0052838206320303e-06+0j),(2.912219612140378e-07+0j),(0.2896912844284554+0j),(-10+0j),(2.0367413877366017e-06+0j)
3,(0.01340550865484291+0j),(0.09295497959054799+0j),(0.0009417848441219156+0j),(7.041420920118913-169.8688432013412j),(0.0901477038860321+0j),(1.2180188377897139e-06+0j),(3.445747941656472e-07+0j),(0.282897754513331+0j),(-5+0j),(2.036743428552928e-06+0j)
4,(0.016511618029973682+0j),(0.09298177476626282+0j),(0.0009541841506421765+0j),(8.654298942315602-167.84644858023066j),(0.09622867405414581+0j),(1.5318677242248668e-06+0j),(3.9262971948620303e-07+0j),(0.25630784778423066+0j),0j,(2.0367454693692547e-06+0j)
5,(0.019601432431580273+0j),(0.09300889220443542+0j),(0.000964494909982016+0j),(11.085792586597096-165.60780534577975j),(0.10095475614070892+0j),(2.0120105546084233e-06+0j),(4.3214325081144024e-07+0j),(0.21478180113003623+0j),(5+0j),(2.036747510185581e-06+0j)
6,(0.022671902585531714+0j),(0.0930362724753653+0j),(0.0009727066093730115+0j),(14.766225639162187-162.90410333676556j),(0.10428767651319504+0j),(2.759425342446775e-06+0j),(4.6114780923220563e-07+0j),(0.16711733495326497+0j),(10+0j),(2.0367495510019077e-06+0j)
7,(0.025719998309199396+0j),(0.09306385594307905+0j),(0.000978815221800301+0j),(20.220892012543292-159.23240370775108j),(0.106273353099823+0j),(3.924249995179707e-06+0j),(4.788758473583954e-07+0j),(0.1220299032800192+0j),(15+0j),(2.0367515918182342e-06+0j)
8,(0.028742711499748302+0j),(0.09309158296130125+0j),(0.0009828240433095133+0j),(27.902044609555-153.67817435508405j),(0.10696680098772049+0j),(5.7186475714843255e-06+0j),(4.851456949469915e-07+0j),(0.084835739374138+0j),(20+0j),(2.0367536326345607e-06+0j)
9,(0.03173705910419588+0j),(0.09311939409601964+0j),(0.000984744729630455+0j),(37.836836232576744-144.98498934585461j),(0.10642895847558975+0j),(8.426004569628276e-06+0j),(4.80279213430639e-07+0j),(0.056999638376866814+0j),(25+0j),(2.0367556734508872e-06+0j)
10,(0.03470008606296842+0j),(0.09314723037793164+0j),(0.0009845983651455045+0j),(49.4591856228493-132.18264779464897j),(0.10485903918743134+0j),(1.2415340279403608e-05+0j),(4.662146479569594e-07+0j),(0.03755149979500641+0j),(30+0j),(2.0367577142672137e-06+0j)
11,(0.037628868226188134+0j),(0.09317503358832378+0j),(0.0009824167497239395+0j),(62.16465312787673-115.02311325451133j),(0.1025574654340744+0j),(1.8182276107836515e-05+0j),(4.4597316281528043e-07+0j),(0.024527906196687176+0j),(35+0j),(2.0367597550835403e-06+0j)
12,(0.04052051523912342+0j),(0.09320274658833445+0j),(0.0009782441688815304+0j),(75.51246745321399-92.92897463955347j),(0.09930875152349472+0j),(2.6332998459110968e-05+0j),(4.181664738690863e-07+0j),(0.015879941455144264+0j),(40+0j),(2.0367617958998668e-06+0j)
13,(0.04337217339595485+0j),(0.09323031370473159+0j),(0.0009721396058876813+0j),(88.16779785268142-63.991981693608125j),(0.09349610656499863+0j),(3.71433598047588e-05+0j),(3.706476223429965e-07+0j),(0.009978839402016325+0j),(45+0j),(2.0367638367161933e-06+0j)
14,(0.04618102845402938+0j),(0.09325768118235873+0j),(0.0009641792273828833+0j),,,,,,,(2.0367658775325198e-06+0j)
15,(0.0489443084125218+0j),(0.09328479770758663+0j),(0.0009544589011223013+0j),,,,,,,(2.0367679183488463e-06+0j)
16,(0.051659286247727844+0j),(0.09331161499764695+0j),(0.0009430963205670416+0j),,,,,,,(2.036769959165173e-06+0j)
17,(0.054323282604307334+0j),(0.09333808843615927+0j),(0.0009302321352846134+0j),,,,,,,(2.0367719999814993e-06+0j)
18,(0.056933668439185375+0j),(0.09336417771699014+0j),(0.0009160294077205085+0j),,,,,,,(2.036774040797826e-06+0j)
19,(0.059487867617303083+0j),(0.09338984744106718+0j),(0.0009006708415151322+0j),,,,,,,(2.0367760816141523e-06+0j)
