,Vg,Vo,Ig,Zin,Vl,Pin,Pout,PCE,Temperature,Time
0,(0.004020126480312548+0j),(0.0673869746945492+0j),(0.0004974432055433965+0j),(9.990408107265907-318.35378544025593j),(0.0618143305182457+0j),(4.924385166305001e-07+0j),(1.3552442548755436e-07+0j),(0.27521085559041425+0j),(-20+0j),(2.0367373061039487e-06+0j)
1,(0.0071566794598379255+0j),(0.06740324383172432+0j),(0.0004824330115239868+0j),(12.421247419709267-315.32629915430437j),(0.07383827120065689+0j),(6.237276579668105e-07+0j),(1.933758673642987e-07+0j),(0.310032535665732+0j),(-15+0j),(2.036739346920275e-06+0j)
2,(0.010286169661136157+0j),(0.06741899803181844+0j),(0.0004665814382278065+0j),(15.577020753101595-313.2157373767448j),(0.08488456904888153+0j),(7.920552889117971e-07+0j),(2.555622665704247e-07+0j),(0.3226571050633866+0j),(-10+0j),(2.0367413877366017e-06+0j)
3,(0.01340550865484291+0j),(0.06743421140968019+0j),(0.00045001977271871287+0j),(19.73788195944569-313.06924909132994j),(0.09030672907829285+0j),(1.0030781822933932e-06+0j),(2.8925405748043484e-07+0j),(0.2883664130936407+0j),(-5+0j),(2.036743428552928e-06+0j)
4,(0.016511618029973682+0j),(0.06744886258118715+0j),(0.0004328864967279163+0j),(16.70721230793683-313.53387554109804j),(0.07175609469413757+0j),(8.474917194689624e-07+0j),(1.8262356803052387e-07+0j),(0.215487141449542+0j),0j,(2.0367454693692547e-06+0j)
5,(0.019601432431580273+0j),(0.06746293486988904+0j),(0.00041532528286509633+0j),(13.206510568263088-304.6439881126021j),(0.0608266144990921+0j),(7.102077574927534e-07+0j),(1.3122800458616287e-07+0j),(0.18477410757865714+0j),(5+0j),(2.036747510185581e-06+0j)
6,(0.022671902585531714+0j),(0.067476416437583+0j),(0.00039748243927658787+0j),(15.707165188882946-297.81178966688486j),(0.06147673726081848+0j),(8.830534170556348e-07+0j),(1.3404815950339674e-07+0j),(0.1518007369818618+0j),(10+0j),(2.0367495510019077e-06+0j)
7,(0.025719998309199396+0j),(0.06748930032299208+0j),(0.000379503957110703+0j),(20.96083348456285-291.4289146739862j),(0.06351295858621597+0j),(1.2276477718842216e-06+0j),(1.4307505527039763e-07+0j),(0.11654405974345784+0j),(15+0j),(2.0367515918182342e-06+0j)
8,(0.028742711499748302+0j),(0.06750158437917862+0j),(0.00036153239371546704+0j),(29.270767429858786-284.4956276725331j),(0.06531268358230591+0j),(1.7892791674967157e-06+0j),(1.5129838490664593e-07+0j),(0.08455828897752125+0j),(20+0j),(2.0367536326345607e-06+0j)
9,(0.03173705910419588+0j),(0.06751327110874483+0j),(0.0003437038632784133+0j),(41.513384655743316-276.0362476733716j),(0.06659777462482452+0j),(2.663852683326695e-06+0j),(1.5731084712480048e-07+0j),(0.05905388391386051+0j),(25+0j),(2.0367556734508872e-06+0j)
