,Vg,Vo,Ig,Zin,Vl,Pin,Pout,PCE,Temperature,Time
0,(0.004020126480312548+0j),(0.0646537874373392+0j),(0.00046701467559964933+0j),(6.709024447227653-119.89915088853247j),(0.08969813585281372+0j),(2.3261536625795998e-06+0j),(2.446061484520872e-07+0j),(0.10515476788443544+0j),(-20+0j),(2.0367373061039487e-06+0j)
1,(0.0071566794598379255+0j),(0.0646684393509157+0j),(0.0005152921463094087+0j),(7.126318431668566-119.4196941228181j),(0.09775926917791367+0j),(2.489650341885863e-06+0j),(2.9054702099431086e-07+0j),(0.11670193846346592+0j),(-15+0j),(2.036739346920275e-06+0j)
2,(0.010286169661136157+0j),(0.06468451595001194+0j),(0.0005621483682500637+0j),(7.749220736472664-118.89612228363076j),(0.10456547141075134+0j),(2.7292944650980644e-06+0j),(3.32412337208422e-07+0j),(0.12179423710386571+0j),(-10+0j),(2.0367413877366017e-06+0j)
3,(0.01340550865484291+0j),(0.06470197311094464+0j),(0.0006074795844032912+0j),(8.720191771461842-118.3012908627116j),(0.10987942665815353+0j),(3.0985772809799528e-06+0j),(3.67056825038951e-07+0j),(0.118459793561407+0j),(-5+0j),(2.036743428552928e-06+0j)
4,(0.016511618029973682+0j),(0.06472076365118182+0j),(0.0006511852957199509+0j),(10.264239107758947-117.5853378546303j),(0.11363006383180618+0j),(3.683767317852471e-06+0j),(3.925428178765936e-07+0j),(0.1065601554078162+0j),0j,(2.0367454693692547e-06+0j)
5,(0.019601432431580273+0j),(0.0647408374310249+0j),(0.0006931685347697787+0j),(12.720676698594866-116.62802194604076j),(0.11588702350854874+0j),(4.621007519745035e-06+0j),(4.0829132380720614e-07+0j),(0.08835547703885444+0j),(5+0j),(2.036747510185581e-06+0j)
6,(0.022671902585531714+0j),(0.06476214146348351+0j),(0.0007333361391696098+0j),(16.55627737687676-115.13172197639334j),(0.11675603687763214+0j),(6.118593319115462e-06+0j),(4.1443767107973997e-07+0j),(0.06773414238612176+0j),(10+0j),(2.0367495510019077e-06+0j)
7,(0.025719998309199396+0j),(0.06478462003239198+0j),(0.0007715990285046413+0j),(22.289995375289653-112.44235838309724j),(0.11625557392835617+0j),(8.481611985189375e-06+0j),(4.1089239526879267e-07+0j),(0.04844508284348478+0j),(15+0j),(2.0367515918182342e-06+0j)
8,(0.028742711499748302+0j),(0.06480821481896326+0j),(0.0008078724908044127+0j),(30.20551594512176-107.43020312002689j),(0.11428521573543549+0j),(1.2127145964768715e-05+0j),(3.9708240110895727e-07+0j),(0.03274326888309456+0j),(20+0j),(2.0367536326345607e-06+0j)
9,(0.03173705910419588+0j),(0.06483286503721354+0j),(0.0008420764884232659+0j),(39.961917760636744-98.8609638858301j),(0.11078440397977829+0j),(1.7572634533280507e-05+0j),(3.731279529587667e-07+0j),(0.021233466857351762+0j),(25+0j),(2.0367556734508872e-06+0j)
