,Vg,Vo,Ig,Zin,Vl,Pin,Pout,PCE,Temperature,Time
0,(0.004020126480312548+0j),(0.05970415624969828+0j),(0.0004107905174628207+0j),(5.454549051146272-250.38123763127282j),(0.033495932817459106+0j),(4.3483180434122914e-07+0j),(2.2496137200929052e-08+0j),(0.0517352617180584+0j),(-20+0j),(2.0367373061039487e-06+0j)
1,(0.0071566794598379255+0j),(0.0597452923361522+0j),(0.00042922679028870877+0j),(5.858602852500827-247.36044107564427j),(0.04025521129369736+0j),(4.784761244991387e-07+0j),(3.249136967786913e-08+0j),(0.06790593723329579+0j),(-15+0j),(2.036739346920275e-06+0j)
2,(0.010286169661136157+0j),(0.05978818328253624+0j),(0.00044652505695985147+0j),(6.350115079918417-244.44978989596973j),(0.04657192528247833+0j),(5.309786388352222e-07+0j),(4.3488275112478144e-08+0j),(0.08190211796066958+0j),(-10+0j),(2.0367413877366017e-06+0j)
3,(0.01340550865484291+0j),(0.05983271129199457+0j),(0.00046256279157963633+0j),(6.990285194278163-241.6022316254655j),(0.05211300402879715+0j),(5.982666948511906e-07+0j),(5.4452273295466964e-08+0j),(0.09101672174649654+0j),(-5+0j),(2.036743428552928e-06+0j)
4,(0.016511618029973682+0j),(0.05987874706508375+0j),(0.0004772282967998728+0j),(7.879398881097993-238.775559205259j),(0.05663568153977394+0j),(6.902457698743092e-07+0j),(6.431378367880749e-08+0j),(0.09317519423627725+0j),0j,(2.0367454693692547e-06+0j)
5,(0.019601432431580273+0j),(0.0599261509170645+0j),(0.0004904217968348704+0j),(9.175165751874527-235.93720987818915j),(0.06004161015152931+0j),(8.228612387028988e-07+0j),(7.228171677937807e-08+0j),(0.08784192690047953+0j),(5+0j),(2.036747510185581e-06+0j)
6,(0.022671902585531714+0j),(0.0599747739984668+0j),(0.0005020564473635744+0j),(11.115018930328631-233.06060084318892j),(0.06238149106502533+0j),(1.0208161711489083e-06+0j),(7.802527370901652e-08+0j),(0.07643420619130732+0j),(10+0j),(2.0367495510019077e-06+0j)
7,(0.025719998309199396+0j),(0.06002445961054303+0j),(0.0005120592578161723+0j),(14.042641995476124-230.10659926795165j),(0.06380560249090195+0j),(1.3211094938014867e-06+0j),(8.16284267325624e-08+0j),(0.061787783007808815+0j),(15+0j),(2.0367515918182342e-06+0j)
8,(0.028742711499748302+0j),(0.06007504460678966+0j),(0.0005203719216855242+0j),(18.44036809153407-226.987182118581j),(0.06449616700410843+0j),(1.77776348664338e-06+0j),(8.340490828293086e-08+0j),(0.04691563805284854+0j),(20+0j),(2.0367536326345607e-06+0j)
9,(0.03173705910419588+0j),(0.06012636087126334+0j),(0.0005269515499790788+0j),(24.966808684544944-223.50405226556543j),(0.06461559236049652+0j),(2.4681521608727053e-06+0j),(8.371407030813723e-08+0j),(0.033917710437486585+0j),(25+0j),(2.0367556734508872e-06+0j)
