,Vg,Vo,Ig,Zin,Vl,Pin,Pout,PCE,Temperature,Time
0,(0.004020126480312548+0j),(0.5426713048025537+0j),(0.0030829586578400444+0j),(2.9699679460867427-29.014630728399673j),(0.4820408523082733+0j),(1.7456632122048177e-05+0j),(5.331905670811187e-06+0j),(0.3054372477768408+0j),(-20+0j),(2.0367373061039487e-06+0j)
1,(0.0071566794598379255+0j),(0.542882604050504+0j),(0.003150477647257055+0j),(3.0187738944773996-28.876495620719908j),(0.49511703848838806+0j),(1.7905671484186314e-05+0j),(5.625103401816408e-06+0j),(0.31415204991247103+0j),(-15+0j),(2.036739346920275e-06+0j)
2,(0.010286169661136157+0j),(0.5430983847842759+0j),(0.003214646278814916+0j),(3.080353591838533-28.742092468836905j),(0.5078756213188171+0j),(1.843204881879501e-05+0j),(5.918743228035292e-06+0j),(0.3211115208201921+0j),(-10+0j),(2.0367413877366017e-06+0j)
3,(0.01340550865484291+0j),(0.5433184165403891+0j),(0.003275393846404799+0j),(3.163727013164529-28.60840629014461j),(0.5201903581619263+0j),(1.9094233721261844e-05+0j),(6.20925309648736e-06+0j),(0.32518995981353377+0j),(-5+0j),(2.036743428552928e-06+0j)
4,(0.016511618029973682+0j),(0.5435424641791298+0j),(0.0033326536454237805+0j),(3.2832599895472496-28.470895059954973j),(0.5318842530250549+0j),(1.9986428014817648e-05+0j),(6.491559345316615e-06+0j),(0.32479837520260585+0j),0j,(2.0367454693692547e-06+0j)
5,(0.019601432431580273+0j),(0.543770288159485+0j),(0.003386363047880945+0j),(3.461410797183081-28.323067602198968j),(0.5427283644676208+0j),(2.12570794246858e-05+0j),(6.758958896359367e-06+0j),(0.3179627248562756+0j),(5+0j),(2.036747510185581e-06+0j)
6,(0.022671902585531714+0j),(0.5440016448189805+0j),(0.0034364635713015415+0j),(3.732644190455508-28.15593507170767j),(0.5524539351463318+0j),(2.313555341970641e-05+0j),(7.003367380018253e-06+0j),(0.30271017308161396+0j),(10+0j),(2.0367495510019077e-06+0j)
7,(0.025719998309199396+0j),(0.5442362866579904+0j),(0.003482900941310513+0j),(4.1488521673660115-27.956688512899547j),(0.5607779622077942+0j),(2.596960257505998e-05+0j),(7.216001958829382e-06+0j),(0.2778633957902498+0j),(15+0j),(2.0367515918182342e-06+0j)
8,(0.028742711499748302+0j),(0.5444739626280892+0j),(0.003525625147786324+0j),(4.786570413694569-27.704800239786756j),(0.5674196481704712+0j),(3.0276818506536074e-05+0j),(7.3879424958332345e-06+0j),(0.2440131711407639+0j),(20+0j),(2.0367536326345607e-06+0j)
9,(0.03173705910419588+0j),(0.5447144184240035+0j),(0.0035645904944864555+0j),(5.7559736239177095-27.362059591487917j),(0.5720657110214233+0j),(3.681164525914937e-05+0j),(7.509423562387307e-06+0j),(0.20399586895727984+0j),(25+0j),(2.0367556734508872e-06+0j)
10,(0.03470008606296842+0j),(0.5449573967787128+0j),(0.003599755642056657+0j),(7.210691774220615-26.851157629625735j),(0.5742331743240356+0j),(4.6642198867630213e-05+0j),(7.566435314667586e-06+0j),(0.16222295471405634+0j),(30+0j),(2.0367577142672137e-06+0j)
