,Vg,Vo,Ig,Zin,Vl,Pin,Pout,PCE,Temperature,Time
0,(0.004020126480312548+0j),(0.015599562703474708+0j),(-0.0005043065322459194+0j),(17.201261858450554-7.943384277304192j),(0.8970569968223572+0j),(0.00023958466772455722+0j),(2.7336222828827666e-05+0j),(0.11409838153856841+0j),(-20+0j),(2.0367373061039487e-06+0j)
1,(0.0071566794598379255+0j),(0.015587089530979694+0j),(-0.0004935957271426714+0j),(17.077796319970457-7.52085112567411j),(0.9217719435691833+0j),(0.00024521956220269203+0j),(2.8863261252329135e-05+0j),(0.11770374676907515+0j),(-15+0j),(2.036739346920275e-06+0j)
2,(0.010286169661136157+0j),(0.01557489084916858+0j),(-0.0004823237351544105+0j),(16.95738734658619-7.130774097433026j),(0.9457499980926514+0j),(0.0002505516749806702+0j),(3.038443242468099e-05+0j),(0.12127012292783561+0j),(-10+0j),(2.0367413877366017e-06+0j)
3,(0.01340550865484291+0j),(0.015562980517826508+0j),(-0.00047050289708319557+0j),(17.396692993082866-6.240395947777471j),(0.9457209706306458+0j),(0.0002546447212807834+0j),(3.0382567302979896e-05+0j),(0.11931355635477174+0j),(-5+0j),(2.036743428552928e-06+0j)
4,(0.016511618029973682+0j),(0.015551372078130366+0j),(-0.00045814638815472+0j),(17.776281706876762-5.402545167944691j),(0.9453921914100647+0j),(0.0002574901154730469+0j),(3.036144601933352e-05+0j),(0.1179130545013548+0j),0j,(2.0367454693692547e-06+0j)
5,(0.019601432431580273+0j),(0.015540078731954154+0j),(-0.00044526820660344433+0j),(18.10829523188433-4.609698973618554j),(0.944588840007782+0j),(0.00025931248092092574+0j),(3.0309868383486935e-05+0j),(0.11688549766615194+0j),(5+0j),(2.036747510185581e-06+0j)
6,(0.022671902585531714+0j),(0.015529113321479961+0j),(-0.00043188316061100695+0j),(18.402944006568298-3.849095036590685j),(0.9430348873138428+0j),(0.00026030809385702014+0j),(3.0210224269124316e-05+0j),(0.11605564706611826+0j),(10+0j),(2.0367495510019077e-06+0j)
7,(0.025719998309199396+0j),(0.015518488309155719+0j),(-0.0004180068535960045+0j),(18.668927492692657-3.0990296163121087j),(0.9402890801429749+0j),(0.00026064246776513755+0j),(3.0034555928775935e-05+0j),(0.11523277916413754+0j),(15+0j),(2.0367515918182342e-06+0j)
8,(0.028742711499748302+0j),(0.015508215758040938+0j),(-0.00040365566785483225+0j),(18.91349478414973-2.3160909877735367j),(0.935680091381073+0j),(0.0002604557666927576+0j),(2.974083846029541e-05+0j),(0.11418767508180651+0j),(20+0j),(2.0367536326345607e-06+0j)
9,(0.03173705910419588+0j),(0.015498307312581573+0j),(-0.000388846746554048+0j),(19.141929441102306-1.4172191849017657j),(0.9280712604522705+0j),(0.00025978265330195427+0j),(2.925910774768156e-05+0j),(0.11262918203269215+0j),(25+0j),(2.0367556734508872e-06+0j)
10,(0.03470008606296842+0j),(0.015488774179855093+0j),(-0.00037359797407502185+0j),(19.35611951268155-0.2133147645029958j),(0.9151971340179443+0j),(0.0002582848537713289+0j),(2.845297831777957e-05+0j),(0.11016123439808924+0j),(30+0j),(2.0367577142672137e-06+0j)
11,(0.037628868226188134+0j),(0.01547962711132704+0j),(-0.0003579279547118036+0j),(29.33119839559421+17.175878788635853j),(0.4474199712276459+0j),(0.0001269386411877349+0j),(6.800317048778274e-06+0j),(0.053571686171754423+0j),(35+0j),(2.0367597550835403e-06+0j)
12,(0.04052051523912342+0j),(0.015470876385160131+0j),(-0.0003418559897224302+0j),(75.37365549727687+82.16707561195466j),(0.06682232767343521+0j),(3.0312892704387195e-05+0j),(1.5168464846315792e-07+0j),(0.005003964812675385+0j),(40+0j),(2.0367617958998668e-06+0j)
13,(0.04337217339595485+0j),(0.015462531789116982+0j),(-0.0003254020527326072+0j),(88.55371383100743+150.68932977542624j),(0.01585102081298828+0j),(1.4493712114926893e-05+0j),(8.535184284647486e-09+0j),(0.0005888887689343026+0j),(45+0j),(2.0367638367161933e-06+0j)
14,(0.04618102845402938+0j),(0.015454602604097712+0j),(-0.0003085867634891254+0j),,,,,,,(2.0367658775325198e-06+0j)
15,(0.0489443084125218+0j),(0.015447097588353643+0j),(-0.00029143135995777185+0j),,,,,,,(2.0367679183488463e-06+0j)
16,(0.051659286247727844+0j),(0.015440024962418577+0j),(-0.00027395766875718734+0j),,,,,,,(2.036769959165173e-06+0j)
17,(0.054323282604307334+0j),(0.015433392394799378+0j),(-0.0002561880739164012+0j),,,,,,,(2.0367719999814993e-06+0j)
18,(0.056933668439185375+0j),(0.015427206988467883+0j),(-0.00023814548393891205+0j),,,,,,,(2.036774040797826e-06+0j)
