,Vg,Vo,Ig,Zin,Vl,Pin,Pout,PCE,Temperature,Time
0,(0.004020126480312548+0j),(0.07205792445276019+0j),(0.0006637551580073829+0j),(4.511881526131496-149.2846210438491j),(0.08229733258485794+0j),(1.0113441248904564e-06+0j),(1.675216292835153e-07+0j),(0.16564255940247874+0j),(-20+0j),(2.0367373061039487e-06+0j)
1,(0.0071566794598379255+0j),(0.07210256584028144+0j),(0.0007025472516001145+0j),(5.024898587214695-148.87452021989574j),(0.08968931436538696+0j),(1.132295892602997e-06+0j),(1.9896687461182672e-07+0j),(0.17571985901532194+0j),(-15+0j),(2.036739346920275e-06+0j)
2,(0.010286169661136157+0j),(0.0721496794566437+0j),(0.0007392254442149656+0j),(5.814778341621466-148.38279438221582j),(0.09578624367713928+0j),(1.3184609315430862e-06+0j),(2.269371805189946e-07+0j),(0.17212279491163557+0j),(-10+0j),(2.0367413877366017e-06+0j)
3,(0.01340550865484291+0j),(0.07219912394509471+0j),(0.0007737025569840632+0j),(7.074531064903784-147.7643138554391j),(0.10040639340877533+0j),(1.6163356804099749e-06+0j),(2.4935731045714526e-07+0j),(0.1542732202718541+0j),(-5+0j),(2.036743428552928e-06+0j)
4,(0.016511618029973682+0j),(0.07225075242592771+0j),(0.000805897166242841+0j),(9.10582724985096-146.9293043214473j),(0.10355662554502487+0j),(2.1008975181757705e-06+0j),(2.65249852135776e-07+0j),(0.12625549311234133+0j),0j,(2.0367454693692547e-06+0j)
5,(0.019601432431580273+0j),(0.07230441288411649+0j),(0.000835733925924715+0j),(12.34719138564714-145.6620684499488j),(0.10537271946668625+0j),(2.8889028271805728e-06+0j),(2.74634913521955e-07+0j),(0.09506547293249915+0j),(5+0j),(2.036747510185581e-06+0j)
6,(0.022671902585531714+0j),(0.0723599485795083+0j),(0.0008631439337951026+0j),(17.35078602012972-143.45840969882295j),(0.10597928613424301+0j),(4.154580437898403e-06+0j),(2.7780582621424377e-07+0j),(0.06686736010213633+0j),(10+0j),(2.0367495510019077e-06+0j)
7,(0.025719998309199396+0j),(0.07241719848372137+0j),(0.0008880651804314296+0j),(24.58832047003709-139.3266247050486j),(0.10537634044885635+0j),(6.141970970929833e-06+0j),(2.74653788715014e-07+0j),(0.044717532859559275+0j),(15+0j),(2.0367515918182342e-06+0j)
8,(0.028742711499748302+0j),(0.07247599775143508+0j),(0.0009104431501502245+0j),(34.01847547624082-131.91109927268212j),(0.10351994633674622+0j),(9.165486517304089e-06+0j),(2.650619852269488e-07+0j),(0.028919576143232754+0j),(20+0j),(2.0367536326345607e-06+0j)
9,(0.03173705910419588+0j),(0.07253617824021803+0j),(0.0009302317017827576+0j),(45.002641867896095-120.38074587166864j),(0.10068218410015106+0j),(1.3623239283333533e-05+0j),(2.5072903331462516e-07+0j),(0.018404509243360595+0j),(25+0j),(2.0367556734508872e-06+0j)
10,(0.03470008606296842+0j),(0.07259756910530855+0j),(0.0009473944759487912+0j),(57.1459253678426-104.68764432785242j),(0.09742064028978348+0j),(2.008610317716375e-05+0j),(2.3474769100500228e-07+0j),(0.011687069857925012+0j),(30+0j),(2.0367577142672137e-06+0j)
11,(0.037628868226188134+0j),(0.07265999750929182+0j),(0.0009619069951851822+0j),(70.02260946216897-83.92342384764912j),(0.09358850866556168+0j),(2.9307078875717707e-05+0j),(2.166428816024278e-07+0j),(0.007392169056532162+0j),(35+0j),(2.0367597550835403e-06+0j)
12,(0.04052051523912342+0j),(0.07272328948337638+0j),(0.0009737591916281421+0j),(81.63798053911805-55.997868341315325j),(0.08747514337301254+0j),(4.164964775554836e-05+0j),(1.8926429698429774e-07+0j),(0.004544199223367619+0j),(40+0j),(2.0367617958998668e-06+0j)
13,(0.04337217339595485+0j),(0.07278727096317611+0j),(0.000982958206381918+0j),(88.00700794463783-17.871183211917913j),(0.07436355948448181+0j),(5.456351937027648e-05+0j),(1.3677908969112117e-07+0j),(0.002506786425613735+0j),(45+0j),(2.0367638367161933e-06+0j)
14,(0.04618102845402938+0j),(0.07285176903385354+0j),(0.0009895319812333343+0j),,,,,,,(2.0367658775325198e-06+0j)
15,(0.0489443084125218+0j),(0.07291661344924849+0j),(0.0009935340307710122+0j),,,,,,,(2.0367679183488463e-06+0j)
16,(0.051659286247727844+0j),(0.07298163849252282+0j),(0.0009950490955707462+0j),,,,,,,(2.036769959165173e-06+0j)
17,(0.054323282604307334+0j),(0.07304668521327902+0j),(0.0009941989814708108+0j),,,,,,,(2.0367719999814993e-06+0j)
18,(0.056933668439185375+0j),(0.07311160401543411+0j),(0.000991147427678998+0j),,,,,,,(2.036774040797826e-06+0j)
19,(0.059487867617303083+0j),(0.07317625747580415+0j),(0.0009861022815425668+0j),,,,,,,(2.0367760816141523e-06+0j)
20,(0.06198335945213838+0j),(0.07324052315495198+0j),(0.0009793130877418618+0j),,,,,,,(2.036778122430479e-06+0j)
21,(0.06441768119453459+0j),(0.07330429605851686+0j),(0.0009710628297301314+0j),,,,,,,(2.0367801632468054e-06+0j)
22,(0.06678843046283113+0j),(0.07336749037443316+0j),(0.0009616540839664828+0j),,,,,,,(2.036782204063132e-06+0j)
23,(0.06909326761319817+0j),(0.07343004019002776+0j),(0.0009513917252043263+0j),,,,,,,(2.0367842448794584e-06+0j)
24,(0.07132991805070214+0j),(0.07349189907420778+0j),(0.0009405655766115627+0j),,,,,,,(2.036786285695785e-06+0j)
25,(0.07349617447110039+0j),(0.07355303862952203+0j),(0.000929436313651925+0j),,,,,,,(2.0367883265121114e-06+0j)
26,(0.0755898990403396+0j),(0.07361344629268167+0j),(0.0009182266183509643+0j),,,,,,,(2.036790367328438e-06+0j)
27,(0.07760902550530327+0j),(0.0736731227360926+0j),(0.0009071178452720858+0j),,,,,,,(2.0367924081447644e-06+0j)
28,(0.07955156123194253+0j),(0.07373207919677509+0j),(0.0008962511388084112+0j),,,,,,,(2.036794448961091e-06+0j)
29,(0.08141558917159784+0j),(0.07379033497162217+0j),(0.0008857313934709715+0j),,,,,,,(2.0367964897774174e-06+0j)
30,(0.0831992697546029+0j),(0.07384791521575794+0j),(0.0008756325460090533+0j),,,,,,,(2.036798530593744e-06+0j)
31,(0.0849008427031277+0j),(0.07390484909525914+0j),(0.0008660031005925046+0j),,,,,,,(2.0368005714100704e-06+0j)
32,(0.08651862877028785+0j),(0.07396116828829101+0j),(0.0008568712393364402+0j),,,,,,,(2.036802612226397e-06+0j)
33,(0.08805103139617805+0j),(0.07401690579780985+0j),(0.0008482492227071467+0j),,,,,,,(2.0368046530427235e-06+0j)
34,(0.08949653828428333+0j),(0.07407209502699848+0j),(0.0008401370093179035+0j),,,,,,,(2.03680669385905e-06+0j)
35,(0.09085372289449278+0j),(0.07412676906793934+0j),(0.0008325251454533009+0j),,,,,,,(2.0368087346753765e-06+0j)
36,(0.09212124584910604+0j),(0.07418096015902285+0j),(0.0008253970263803678+0j),,,,,,,(2.036810775491703e-06+0j)
37,(0.0932978562559968+0j),(0.07423469927367178+0j),(0.0008187306436052547+0j),,,,,,,(2.0368128163080295e-06+0j)
38,(0.09438239294274735+0j),(0.07428801581019358+0j),(0.0008124999246619346+0j),,,,,,,(2.036814857124356e-06+0j)
39,(0.09537378560269487+0j),(0.07434093735905047+0j),(0.0008066757565864409+0j),,,,,,,(2.0368168979406825e-06+0j)
40,(0.09627105585054985+0j),(0.07439348952925114+0j),(0.0008012267671995102+0j),,,,,,,(2.036818938757009e-06+0j)
41,(0.09707331818944216+0j),(0.07444569581990985+0j),(0.0007961199226101804+0j),,,,,,,(2.0368209795733355e-06+0j)
42,(0.0977797808830829+0j),(0.07449757752640979+0j),(0.0007913209860454122+0j),,,,,,,(2.036823020389662e-06+0j)
43,(0.09838974673808566+0j),(0.07454915367321079+0j),(0.000786794872371973+0j),,,,,,,(2.0368250612059886e-06+0j)
44,(0.09890261379179364+0j),(0.07460044096731772+0j),(0.0007825059242654803+0j),,,,,,,(2.036827102022315e-06+0j)
45,(0.099317875906344+0j),(0.07465145376791452+0j),(0.0007784181295176558+0j),,,,,,,(2.0368291428386416e-06+0j)
46,(0.0996351232681338+0j),(0.07470220406878543+0j),(0.000774495294068931+0j),,,,,,,(2.036831183654968e-06+0j)
47,(0.09985404279239218+0j),(0.07475270149097926+0j),(0.0007707011816633085+0j),,,,,,,(2.0368332244712946e-06+0j)
48,(0.09997441843193673+0j),(0.07480295328379666+0j),(0.0007669996282603685+0j),,,,,,,(2.036835265287621e-06+0j)
49,(0.09999613139054436+0j),(0.07485296433264527+0j),(0.0007633546372790443+0j),,,,,,,(2.0368373061039476e-06+0j)
50,(0.09991916024014634+0j),(0.07490273717265594+0j),(0.0007597304602138217+0j),,,,,,,(2.036839346920274e-06+0j)
51,(0.09974358094200132+0j),(0.07495227200721291+0j),(0.0007560916660228139+0j),,,,,,,(2.0368413877366006e-06+0j)
52,(0.09946956677163798+0j),(0.0750015667307456+0j),(0.0007524032018383615+0j),,,,,,,(2.036843428552927e-06+0j)
53,(0.09909738814797496+0j),(0.07505061695527673+0j),(0.0007486304469191805+0j),,,,,,,(2.0368454693692536e-06+0j)
54,(0.09862741236638013+0j),(0.07509941604033121+0j),(0.0007447392612926069+0j),,,,,,,(2.03684751018558e-06+0j)
55,(0.09806010323620912+0j),(0.07514795512589377+0j),(0.0007406960301846036+0j),,,,,,,(2.0368495510019067e-06+0j)
56,(0.09739602062308132+0j),(0.07519622316816701+0j),(0.0007364677050731739+0j),,,,,,,(2.036851591818233e-06+0j)
57,(0.09663581989645381+0j),(0.07524420697792945+0j),(0.0007320218420047032+0j),,,,,,,(2.0368536326345597e-06+0j)
58,(0.09578025128248763+0j),(0.0752918912613302+0j),(0.0007273266376655625+0j),,,,,,,(2.036855673450886e-06+0j)
59,(0.09483015912419318+0j),(0.07533925866298584+0j),(0.0007223509635907857+0j),,,,,,,(2.0368577142672127e-06+0j)
60,(0.09378648104782472+0j),(0.07538628981126767+0j),(0.0007170643988080519+0j),,,,,,,(2.036859755083539e-06+0j)
61,(0.09265024703763886+0j),(0.07543296336568343+0j),(0.0007114372611518578+0j),,,,,,,(2.0368617958998657e-06+0j)
62,(0.09142257841942449+0j),(0.07547925606627348+0j),(0.0007054406374347364+0j),,,,,,,(2.0368638367161922e-06+0j)
63,(0.09010468675404737+0j),(0.0755251427849511+0j),(0.0006990464126254932+0j),,,,,,,(2.0368658775325187e-06+0j)
64,(0.08869787264116509+0j),(0.0755705965787257+0j),(0.0006922272981559428+0j),,,,,,,(2.0368679183488452e-06+0j)
65,(0.08720352443660778+0j),(0.07561558874475544+0j),(0.0006849568594558976+0j),,,,,,,(2.0368699591651718e-06+0j)
66,(0.0856231168816385+0j),(0.07566008887718094+0j),(0.0006772095427988881+0j),,,,,,,(2.0368719999814983e-06+0j)
