,Vg,Vo,Ig,Zin,Vl,Pin,Pout,PCE,Temperature,Time
0,(0.004020126480312548+0j),(0.05606498747114505+0j),(0.00016733561251422053+0j),(14.028218487606011-349.76682519673545j),(0.02804233506321907+0j),(5.724222660319356e-07+0j),(2.9413606369628004e-08+0j),(0.05138445534888926+0j),(-20+0j),(2.0367373061039487e-06+0j)
1,(0.0071566794598379255+0j),(0.05606957787276579+0j),(0.000183164987456227+0j),(15.019546055300058-346.88054727634j),(0.035129278898239136+0j),(6.2294827785081e-07+0j),(4.61592132501181e-08+0j),(0.07409798676925274+0j),(-15+0j),(2.036739346920275e-06+0j)
2,(0.010286169661136157+0j),(0.05607458221746203+0j),(0.00019856441434309738+0j),(16.237385607363894-344.08924266481694j),(0.04201902449131012+0j),(6.841882509434072e-07+0j),(6.604072907470017e-08+0j),(0.09652420804309127+0j),(-10+0j),(2.0367413877366017e-06+0j)
3,(0.01340550865484291+0j),(0.05607998757712592+0j),(0.00021341850527904055+0j),(17.852745260220985-341.3131051110917j),(0.04828892648220062+0j),(7.641515367140528e-07+0j),(8.721978847873564e-08+0j),(0.11413938765835852+0j),(-5+0j),(2.036743428552928e-06+0j)
4,(0.016511618029973682+0j),(0.056085778048435835+0j),(0.00022761819280847447+0j),(20.145500147407954-338.47154872138725j),(0.05357088893651962+0j),(8.761212484387215e-07+0j),(1.07343965200683e-07+0j),(0.12252181463692802+0j),0j,(2.0367454693692547e-06+0j)
5,(0.019601432431580273+0j),(0.056091934937066885+0j),(0.00024106198591180832+0j),(23.54846642958915-335.48252722406255j),(0.05763470008969307+0j),(1.041007863022969e-06+0j),(1.242475984136367e-07+0j),(0.11935317957429804+0j),(5+0j),(2.036747510185581e-06+0j)
6,(0.022671902585531714+0j),(0.05609843697478594+0j),(0.0002536571948862324+0j),(28.698041172897906-332.2396067222752j),(0.060453999787569046+0j),(1.2902878552267794e-06+0j),(1.367004701175335e-07+0j),(0.10594571557329524+0j),(10+0j),(2.0367495510019077e-06+0j)
7,(0.025719998309199396+0j),(0.056105260568525904+0j),(0.00026532111903768233+0j),(36.50764991755766-328.53240775767875j),(0.06216966733336449+0j),(1.6705638472558348e-06+0j),(1.4456961177978027e-07+0j),(0.08653941123965941+0j),(15+0j),(2.0367515918182342e-06+0j)
8,(0.028742711499748302+0j),(0.05611238008035932+0j),(0.0002759821901059489+0j),(48.26118095266979-323.87511226099735j),(0.06298769265413284+0j),(2.250460056529846e-06+0j),(1.4839912054939355e-07+0j),(0.06594168162141092+0j),(20+0j),(2.0367536326345607e-06+0j)
9,(0.03173705910419588+0j),(0.05611976813707722+0j),(0.00028558106230803387+0j),(65.64976132310255-317.16873589238764j),(0.0630926862359047+0j),(3.128964408460888e-06+0j),(1.488942630260807e-07+0j),(0.047585796317613144+0j),(25+0j),(2.0367556734508872e-06+0j)
10,(0.03470008606296842+0j),(0.05612739596779234+0j),(0.0002940716365274835+0j),(90.56709702126221-306.0558125395562j),(0.0625791847705841+0j),(4.445102149475133e-06+0j),(1.4648047184652755e-07+0j),(0.03295322962686552+0j),(30+0j),(2.0367577142672137e-06+0j)
11,(0.037628868226188134+0j),(0.05613523376759047+0j),(0.00030142200125507723+0j),(124.13608050416812-285.9623002522351j),(0.06141318380832672+0j),(6.3866341406537686e-06+0j),(1.4107275687457687e-07+0j),(0.022088748747417047+0j),(35+0j),(2.0367597550835403e-06+0j)
12,(0.04052051523912342+0j),(0.05614325108470478+0j),(0.00030761526628174575+0j),(164.01802390167225-249.7028744112909j),(0.059420615434646606+0j),(9.188344847643748e-06+0j),(1.3206697152609202e-07+0j),(0.014373314641097647+0j),(40+0j),(2.0367617958998668e-06+0j)
13,(0.04337217339595485+0j),(0.056151417227943375+0j),(0.00031265025696778563+0j),(200.11894466085468-190.65030730038683j),(0.0562790222465992+0j),(1.3097667761030607e-05+0j),(1.1847126212288815e-07+0j),(0.00904521814756783+0j),(45+0j),(2.0367638367161933e-06+0j)
14,(0.04618102845402938+0j),(0.056159701690124415+0j),(0.0003165420276425398+0j),,,,,,,(2.0367658775325198e-06+0j)
15,(0.0489443084125218+0j),(0.056168074582050434+0j),(0.00031932214331889335+0j),,,,,,,(2.0367679183488463e-06+0j)
16,(0.051659286247727844+0j),(0.05617650707010155+0j),(0.00032103867103097444+0j),,,,,,,(2.036769959165173e-06+0j)
17,(0.054323282604307334+0j),(0.05618497180891593+0j),(0.00032175581790623705+0j),,,,,,,(2.0367719999814993e-06+0j)
18,(0.056933668439185375+0j),(0.05619344335898592+0j),(0.0003215531551383702+0j),,,,,,,(2.036774040797826e-06+0j)
19,(0.059487867617303083+0j),(0.05620189857752841+0j),(0.00032052437782622206+0j),,,,,,,(2.0367760816141523e-06+0j)
20,(0.06198335945213838+0j),(0.05621031696994381+0j),(0.0003187755718934354+0j),,,,,,,(2.036778122430479e-06+0j)
21,(0.06441768119453459+0j),(0.05621868098883566+0j),(0.00031642299110561735+0j),,,,,,,(2.0367801632468054e-06+0j)
22,(0.06678843046283113+0j),(0.05622697626817566+0j),(0.0003135903873586608+0j),,,,,,,(2.036782204063132e-06+0j)
23,(0.06909326761319817+0j),(0.05623519178192438+0j),(0.000310405981222877+0j),,,,,,,(2.0367842448794584e-06+0j)
24,(0.07132991805070214+0j),(0.0562433199192644+0j),(0.00030699920054190916+0j),,,,,,,(2.036786285695785e-06+0j)
25,(0.07349617447110039+0j),(0.05625135647239583+0j),(0.00030349734541925793+0j),,,,,,,(2.0367883265121114e-06+0j)
26,(0.0755898990403396+0j),(0.05625930053722944+0j),(0.00030002235210284124+0j),,,,,,,(2.036790367328438e-06+0j)
27,(0.07760902550530327+0j),(0.05626715433181509+0j),(0.0002966878229180467+0j),,,,,,,(2.0367924081447644e-06+0j)
28,(0.07955156123194253+0j),(0.05627492294145289+0j),(0.00029359646517135925+0j),,,,,,,(2.036794448961091e-06+0j)
29,(0.08141558917159784+0j),(0.056282614002710396+0j),(0.00029083804320670104+0j),,,,,,,(2.0367964897774174e-06+0j)
30,(0.0831992697546029+0j),(0.056290237340714866+0j),(0.00028848790133018635+0j),,,,,,,(2.036798530593744e-06+0j)
31,(0.0849008427031277+0j),(0.05629780457499963+0j),(0.0002866060685358646+0j),,,,,,,(2.0368005714100704e-06+0j)
32,(0.08651862877028785+0j),(0.05630532870893301+0j),(0.0002852369151869564+0j),,,,,,,(2.036802612226397e-06+0j)
33,(0.08805103139617805+0j),(0.05631282371655981+0j),(0.00028440930112254997+0j),,,,,,,(2.0368046530427235e-06+0j)
34,(0.08949653828428333+0j),(0.05632030413882906+0j),(0.000284137135615806+0j),,,,,,,(2.03680669385905e-06+0j)
35,(0.09085372289449278+0j),(0.05632778469896497+0j),(0.00028442026157863784+0j),,,,,,,(2.0368087346753765e-06+0j)
36,(0.09212124584910604+0j),(0.05633527994442787+0j),(0.00028524557732292796+0j),,,,,,,(2.036810775491703e-06+0j)
37,(0.0932978562559968+0j),(0.05634280392070924+0j),(0.00028658831637672923+0j),,,,,,,(2.0368128163080295e-06+0j)
38,(0.09438239294274735+0j),(0.05635036988024046+0j),(0.00028841341667232875+0j),,,,,,,(2.036814857124356e-06+0j)
39,(0.09537378560269487+0j),(0.05635799002803651+0j),(0.000290676922677247+0j),,,,,,,(2.0368168979406825e-06+0j)
40,(0.09627105585054985+0j),(0.05636567530436059+0j),(0.0002933273761493327+0j),,,,,,,(2.036818938757009e-06+0j)
41,(0.09707331818944216+0j),(0.05637343520366605+0j),(0.0002963071621827778+0j),,,,,,,(2.0368209795733355e-06+0j)
42,(0.0977797808830829+0j),(0.056381277628312826+0j),(0.0002995537865903571+0j),,,,,,,(2.036823020389662e-06+0j)
43,(0.09838974673808566+0j),(0.05638920877502215+0j),(0.000303001068319305+0j),,,,,,,(2.0368250612059886e-06+0j)
