,Vg,Vo,Ig,Zin,Vl,Pin,Pout,PCE,Temperature,Time
0,(0.004020126480312548+0j),(0.05482316125537345+0j),(-0.0006372850923913194+0j),(16.740578776446778+10.36420381458489j),(0.8634787797927856+0j),(0.00021591623954009265+0j),(7.927163052574909e-05+0j),(0.3671406592417494+0j),(-20+0j),(2.0367373061039487e-06+0j)
1,(0.0071566794598379255+0j),(0.05478345698850398+0j),(-0.000623129759369213+0j),(16.619754489741684+10.552236558810307j),(0.8737203478813171+0j),(0.0002144119789591059+0j),(8.116323578230234e-05+0j),(0.3785387186682435+0j),(-15+0j),(2.036739346920275e-06+0j)
2,(0.010286169661136157+0j),(0.054744659419165446+0j),(-0.0006082441399849393+0j),(16.272957248187822+9.947562792891254j),(0.9198418259620667+0j),(0.00022367516066879034+0j),(8.995820058908711e-05+0j),(0.40218234479014764+0j),(-10+0j),(2.0367413877366017e-06+0j)
3,(0.01340550865484291+0j),(0.054706813700579816+0j),(-0.0005926419643794526+0j),(16.22227055032363+10.337973920275454j),(0.9200114607810974+0j),(0.00021919867140240967+0j),(8.999138335976593e-05+0j),(0.4105471204912451+0j),(-5+0j),(2.036743428552928e-06+0j)
4,(0.016511618029973682+0j),(0.05466996409674964+0j),(-0.0005763379822309897+0j),(16.169780101321383+10.727995332512094j),(0.9199792742729187+0j),(0.00021470864885486662+0j),(8.998508679096658e-05+0j),(0.41910322323248583+0j),0j,(2.0367454693692547e-06+0j)
5,(0.019601432431580273+0j),(0.05463415391922757+0j),(-0.0005593479496908085+0j),(16.111540694231326+11.124482121512518j),(0.9196136593818665+0j),(0.00021014914091210812+0j),(8.991357789691846e-05+0j),(0.4278560336086433+0j),(5+0j),(2.036747510185581e-06+0j)
6,(0.022671902585531714+0j),(0.054599425464749156+0j),(-0.0005416886148010652+0j),(16.040401456229127+11.538828133943976j),(0.9186926484107971+0j),(0.00020541492267511785+0j),(8.973356768885597e-05+0j),(0.43684054946084744+0j),(10+0j),(2.0367495510019077e-06+0j)
7,(0.025719998309199396+0j),(0.054565819953823085+0j),(-0.000523377701417201+0j),(15.942917825821764+11.991469652181006j),(0.9168378710746765+0j),(0.0002003020199481398+0j),(8.937160163477636e-05+0j),(0.4461842254906644+0j),(15+0j),(2.0367515918182342e-06+0j)
8,(0.028742711499748302+0j),(0.05453337747037138+0j),(-0.000504433891658396+0j),(15.795474815849163+12.519579687875959j),(0.9133242964744568+0j),(0.00019441211770754308+0j),(8.868792111542092e-05+0j),(0.456185150191283+0j),(20+0j),(2.0367536326345607e-06+0j)
9,(0.03173705910419588+0j),(0.054502136902510726+0j),(-0.0004848768069106981+0j),(15.554812844255963+13.206831680836782j),(0.9062745571136475+0j),(0.00018678957712836564+0j),(8.732408191757329e-05+0j),(0.4674997569996231+0j),(25+0j),(2.0367556734508872e-06+0j)
