,Vg,Vo,Ig,Zin,Vl,Pin,Pout,PCE,Temperature,Time
0,(0.004020126480312548+0j),(0.05240256836076851+0j),(-0.00023498138772906022+0j),(10.70189057194745-140.59915107947614j),(0.09970314055681229+0j),(2.6912573503068415e-06+0j),(3.3403339256219573e-07+0j),(0.12411796758274016+0j),(-20+0j),(2.0367373061039487e-06+0j)
1,(0.0071566794598379255+0j),(0.0523971323291669+0j),(-0.0001958409038476967+0j),(11.30391388354875-139.5975184368555j),(0.10864163190126419+0j),(2.881403588617104e-06+0j),(3.96611012269357e-07+0j),(0.13764507472544163+0j),(-15+0j),(2.036739346920275e-06+0j)
2,(0.010286169661136157+0j),(0.05239267695017+0j),(-0.00015662669239389015+0j),(12.176839375317414-138.5108443457688j),(0.11650498956441879+0j),(3.149142912661773e-06+0j),(4.5610124554158083e-07+0j),(0.14483345411468387+0j),(-10+0j),(2.0367413877366017e-06+0j)
3,(0.01340550865484291+0j),(0.0523892030762861+0j),(-0.00011741802639615629+0j),(13.506273075012254-137.27933482570307j),(0.12300775945186615+0j),(3.549036136973882e-06+0j),(5.084370891477628e-07+0j),(0.14326061204360865+0j),(-5+0j),(2.036743428552928e-06+0j)
4,(0.016511618029973682+0j),(0.05238670957184889+0j),(-7.829448978134656e-05+0j),(15.581646882794884-135.81164553196015j),(0.12798960506916046+0j),(4.168970463069854e-06+0j),(5.504547270445409e-07+0j),(0.13203613024382263+0j),0j,(2.0367454693692547e-06+0j)
5,(0.019601432431580273+0j),(0.05238519330770521+0j),(-3.9335780165377886e-05+0j),(18.831948262266387-133.92569915285637j),(0.13143615424633026+0j),(5.147931915416848e-06+0j),(5.80499559310328e-07+0j),(0.11276364350737973+0j),(5+0j),(2.036747510185581e-06+0j)
6,(0.022671902585531714+0j),(0.052384649160849936+0j),(-6.215107775401914e-07+0j),(23.83247487808403-131.21342961427672j),(0.13341796398162842+0j),(6.70015924697509e-06+0j),(5.981372164186025e-07+0j),(0.08927208956841473+0j),(10+0j),(2.0367495510019077e-06+0j)
7,(0.025719998309199396+0j),(0.05238507001902394+0j),(3.7768988010450514e-05+0j),(31.1924492398453-126.82211506179519j),(0.13398434221744537+0j),(9.14365955395624e-06+0j),(6.032263507260978e-07+0j),(0.06597209215484147+0j),(15+0j),(2.0367515918182342e-06+0j)
8,(0.028742711499748302+0j),(0.05238644679027975+0j),(7.575686714369349e-05+0j),(41.187000685439486-119.32440011552254j),(0.13309915363788605+0j),(1.2923655049235094e-05+0j),(5.952820612292674e-07+0j),(0.04606143223116282+0j),(20+0j),(2.0367536326345607e-06+0j)
9,(0.03173705910419588+0j),(0.05238876841751083+0j),(0.00011326395701633876+0j),(53.29842409179019-107.14843548252631j),(0.13066366314888+0j),(1.860776319517754e-05+0j),(5.736960589973744e-07+0j),(0.03083100601506234+0j),(25+0j),(2.0367556734508872e-06+0j)
10,(0.03470008606296842+0j),(0.05239202189793382+0j),(0.00015021296509018433+0j),(66.51000351223135-89.35980444270304j),(0.12631677091121674+0j),(2.6799545594258234e-05+0j),(5.361597867948392e-07+0j),(0.020006301409442952+0j),(30+0j),(2.0367577142672137e-06+0j)
11,(0.037628868226188134+0j),(0.05239619230751079+0j),(0.00018652767299331293+0j),(80.15451319221339-64.88532928142996j),(0.11828387528657913+0j),(3.768472743104212e-05+0j),(4.7013577166020523e-07+0j),(0.012475498795115055+0j),(35+0j),(2.0367597550835403e-06+0j)
12,(0.04052051523912342+0j),(0.052401262830301706+0j),(0.00022213313334867933+0j),(93.5553363141949-29.18809750438626j),(0.10037428885698318+0j),(4.870357224717736e-05+0j),(3.38545597341105e-07+0j),(0.006951145095126479+0j),(40+0j),(2.0367617958998668e-06+0j)
13,(0.04337217339595485+0j),(0.05240721479274808+0j),(0.00025695586694977554+0j),(101.06284079467073+39.39513354455056j),(0.053163062781095505+0j),(4.294814061722718e-05+0j),(9.497125869617505e-08+0j),(0.002211300823069406+0j),(45+0j),(2.0367638367161933e-06+0j)
14,(0.04618102845402938+0j),(0.052414027702910794+0j),(0.00029092406143414707+0j),,,,,,,(2.0367658775325198e-06+0j)
15,(0.0489443084125218+0j),(0.05242167929472399+0j),(0.0003239677733961996+0j),,,,,,,(2.0367679183488463e-06+0j)
16,(0.051659286247727844+0j),(0.05243014557739016+0j),(0.0003560191370739533+0j),,,,,,,(2.036769959165173e-06+0j)
17,(0.054323282604307334+0j),(0.05243940089014335+0j),(0.00038701258458338897+0j),,,,,,,(2.0367719999814993e-06+0j)
18,(0.056933668439185375+0j),(0.05244941796276832+0j),(0.00041688508557635257+0j),,,,,,,(2.036774040797826e-06+0j)
19,(0.059487867617303083+0j),(0.05246016798251882+0j),(0.0004455764188928748+0j),,,,,,,(2.0367760816141523e-06+0j)
20,(0.06198335945213838+0j),(0.05247162066849083+0j),(0.00047302949657973434+0j),,,,,,,(2.036778122430479e-06+0j)
21,(0.06441768119453459+0j),(0.05248374435518368+0j),(0.0004991907739895081+0j),,,,,,,(2.0367801632468054e-06+0j)
22,(0.06678843046283113+0j),(0.05249650608812008+0j),(0.0005240108032020062+0j),,,,,,,(2.036782204063132e-06+0j)
23,(0.06909326761319817+0j),(0.05250987173585142+0j),(0.0005474449888112906+0j),,,,,,,(2.0367842448794584e-06+0j)
24,(0.07132991805070214+0j),(0.05252380612251686+0j),(0.0005694544744162487+0j),,,,,,,(2.036786285695785e-06+0j)
25,(0.07349617447110039+0j),(0.052538273182467135+0j),(0.0005900070191272147+0j),,,,,,,(2.0367883265121114e-06+0j)
26,(0.0755898990403396+0j),(0.05255323613798953+0j),(0.0006090779668714597+0j),,,,,,,(2.036790367328438e-06+0j)
27,(0.07760902550530327+0j),(0.05256865770516295+0j),(0.0006266515247311136+0j),,,,,,,(2.0367924081447644e-06+0j)
28,(0.07955156123194253+0j),(0.05258450033584279+0j),(0.0006427223714117484+0j),,,,,,,(2.036794448961091e-06+0j)
29,(0.08141558917159784+0j),(0.052600726503027384+0j),(0.0006572975150231683+0j),,,,,,,(2.0367964897774174e-06+0j)
30,(0.0831992697546029+0j),(0.052617299034571505+0j),(0.0006703982982938691+0j),,,,,,,(2.036798530593744e-06+0j)
31,(0.0849008427031277+0j),(0.0526341814965565+0j),(0.000682062360994396+0j),,,,,,,(2.0368005714100704e-06+0j)
32,(0.08651862877028785+0j),(0.05265133862138078+0j),(0.0006923452507283711+0j),,,,,,,(2.036802612226397e-06+0j)
33,(0.08805103139617805+0j),(0.05266873676652442+0j),(0.0007013212630691803+0j),,,,,,,(2.0368046530427235e-06+0j)
34,(0.08949653828428333+0j),(0.05268634437888882+0j),(0.0007090830468992152+0j),,,,,,,(2.03680669385905e-06+0j)
35,(0.09085372289449278+0j),(0.05270413242905712+0j),(0.0007157395957473665+0j),,,,,,,(2.0368087346753765e-06+0j)
36,(0.09212124584910604+0j),(0.05272207477346887+0j),(0.000721412496764889+0j),,,,,,,(2.036810775491703e-06+0j)
37,(0.0932978562559968+0j),(0.0527401484040365+0j),(0.000726230688256878+0j),,,,,,,(2.0368128163080295e-06+0j)
38,(0.09438239294274735+0j),(0.05275833355583381+0j),(0.0007303243620009279+0j),,,,,,,(2.036814857124356e-06+0j)
39,(0.09537378560269487+0j),(0.05277661366234081+0j),(0.0007338188805405867+0j),,,,,,,(2.0368168979406825e-06+0j)
40,(0.09627105585054985+0j),(0.05279497516926392+0j),(0.0007368295599266013+0j),,,,,,,(2.036818938757009e-06+0j)
41,(0.09707331818944216+0j),(0.05281340723601949+0j),(0.0007394579111587794+0j),,,,,,,(2.0368209795733355e-06+0j)
