,Vg,Vo,Ig,Zin,Vl,Pin,Pout,PCE,Temperature,Time
0,(0.004020126480312548+0j),(0.05166540766845945+0j),(7.182899623827577e-05+0j),(8.402496422167262-288.03553908038174j),(0.06816793978214264+0j),(5.059544037067099e-07+0j),(1.3106169035222412e-07+0j),(0.25903854061165077+0j),(-20+0j),(2.0367373061039487e-06+0j)
1,(0.0071566794598379255+0j),(0.05166869582990252+0j),(0.00010132680745539728+0j),(9.972282032989767-286.98806774922247j),(0.07550335675477982+0j),(6.046543035154173e-07+0j),(1.6078589511656527e-07+0j),(0.2659137530019508+0j),(-15+0j),(2.036739346920275e-06+0j)
2,(0.010286169661136157+0j),(0.05167310322741247+0j),(0.0001297765640142773+0j),(12.342944206019112-285.6507908083843j),(0.08159606903791428+0j),(7.549217002633668e-07+0j),(1.8778197441380537e-07+0j),(0.248743643676284+0j),(-10+0j),(2.0367413877366017e-06+0j)
3,(0.01340550865484291+0j),(0.05167858777705197+0j),(0.00015709558255765912+0j),(16.03770635671954-283.76402981574427j),(0.08619388937950134+0j),(9.926735629051109e-07+0j),(2.0954069681013298e-07+0j),(0.21108721400507657+0j),(-5+0j),(2.036743428552928e-06+0j)
4,(0.016511618029973682+0j),(0.051685104273478236+0j),(0.00018320493627288202+0j),(21.798746114805326-280.7836265908138j),(0.08915971219539642+0j),(1.3741752127316431e-06+0j),(2.242088460403997e-07+0j),(0.16315884900493+0j),0j,(2.0367454693692547e-06+0j)
5,(0.019601432431580273+0j),(0.051692604542461856+0j),(0.00020802983814097439+0j),(30.472438334661945-275.618192853277j),(0.09040907025337219+0j),(1.981431523745414e-06+0j),(2.3053636110476911e-07+0j),(0.1163483866800485+0j),(5+0j),(2.036747510185581e-06+0j)
6,(0.022671902585531714+0j),(0.0517010376091391+0j),(0.00023150007228819145+0j),(42.60351481053592-266.58959012005903j),(0.08991023898124695+0j),(2.9226132483017864e-06+0j),(2.2799941445417448e-07+0j),(0.07801217440817933+0j),(10+0j),(2.0367495510019077e-06+0j)
7,(0.025719998309199396+0j),(0.051710349884584346+0j),(0.00025355051114497217+0j),(58.21356414053848-252.40466288883832j),(0.08804181218147278+0j),(4.3379727685533e-06+0j),(2.1862175378287262e-07+0j),(0.05039721672936695+0j),(15+0j),(2.0367515918182342e-06+0j)
8,(0.028742711499748302+0j),(0.05172048537529766+0j),(0.000274121784711816+0j),(77.79784764326239-232.830217592957j),(0.08583253622055054+0j),(6.454866706917528e-06+0j),(2.077874524567331e-07+0j),(0.03219082002639221+0j),(20+0j),(2.0367536326345607e-06+0j)
9,(0.03173705910419588+0j),(0.05173138592380901+0j),(0.0002931612223373645+0j),(101.94086530140015-205.87094432446463j),(0.08396711945533752+0j),(9.658036105975043e-06+0j),(1.9885381943444044e-07+0j),(0.020589467387828204+0j),(25+0j),(2.0367556734508872e-06+0j)
