,Vg,Vo,Ig,Zin,Vl,Pin,Pout,PCE,Temperature,Time
0,(0.004020126480312548+0j),(0.016196088099433452+0j),(-0.0005417965744168285+0j),(7.006257071313502-38.239057803561835j),(0.4176829755306244+0j),(2.317933649464976e-05+0j),(1.2648044186987057e-05+0j),(0.5456603207734816+0j),(-20+0j),(2.0367373061039487e-06+0j)
1,(0.0071566794598379255+0j),(0.01617435148948645+0j),(-0.0005297744301463579+0j),(7.223486133927085-38.03322124066262j),(0.4300864338874817+0j),(2.4099064830807038e-05+0j),(1.3410387088047822e-05+0j),(0.5564691900784737+0j),(-15+0j),(2.036739346920275e-06+0j)
2,(0.010286169661136157+0j),(0.016153114089640545+0j),(-0.0005171357417588829+0j),(7.503455480512275-37.81641044383171j),(0.4421241581439972+0j),(2.524062256270554e-05+0j),(1.4171581468247875e-05+0j),(0.5614592680129529+0j),(-10+0j),(2.0367413877366017e-06+0j)
3,(0.01340550865484291+0j),(0.016132400532885185+0j),(-0.0005038965071264142+0j),(7.8891994883061995-37.57285614244686j),(0.45362672209739685+0j),(2.676189978956245e-05+0j),(1.491856620208051e-05+0j),(0.5574554242931206+0j),(-5+0j),(2.036743428552928e-06+0j)
4,(0.016511618029973682+0j),(0.016112234783553135+0j),(-0.0004900737604713684+0j),(8.448658304265397-37.27580446931698j),(0.4643476605415344+0j),(2.891658186854329e-05+0j),(1.563206490876452e-05+0j),(0.5405917262223083+0j),0j,(2.0367454693692547e-06+0j)
5,(0.019601432431580273+0j),(0.01609264009575141+0j),(-0.00047568555352400316+0j),(9.286317274105235-36.87921736689541j),(0.47394394874572754+0j),(3.210339127690531e-05+0j),(1.6284851073390987e-05+0j),(0.5072626419099237+0j),(5+0j),(2.036747510185581e-06+0j)
6,(0.022671902585531714+0j),(0.01607363897260478+0j),(-0.0004607509342266828+0j),(10.557604480497472-36.30154190803928j),(0.4819486141204834+0j),(3.6933641240466386e-05+0j),(1.6839581631385137e-05+0j),(0.4559415499204782+0j),(10+0j),(2.0367495510019077e-06+0j)
7,(0.025719998309199396+0j),(0.01605525312641129+0j),(-0.00044528992297525766+0j),(12.483217400105715-35.39337328374847j),(0.48769354820251465+0j),(4.431313936947845e-05+0j),(1.724343747126651e-05+0j),(0.38912696587557205+0j),(15+0j),(2.0367515918182342e-06+0j)
8,(0.028742711499748302+0j),(0.016037503439809742+0j),(-0.0004293234863864616+0j),(15.356444877381731-33.875390829506216j),(0.4900396764278412+0j),(5.55039950995706e-05+0j),(1.740974118351337e-05+0j),(0.3136664514379805+0j),(20+0j),(2.0367536326345607e-06+0j)
9,(0.03173705910419588+0j),(0.016020409928059618+0j),(-0.00041287350857719475+0j),(19.539522012667828-31.223924528280353j),(0.48649126291275024+0j),(7.200974505394697e-05+0j),(1.7158523585833873e-05+0j),(0.23828057678831327+0j),(25+0j),(2.0367556734508872e-06+0j)
