,Vg,Vo,Ig,Zin,Vl,Pin,Pout,PCE,Temperature,Time
0,(0.004020126480312548+0j),(0.067228496328963+0j),(-0.0007132165239975321+0j),(3.314863619135777+72.08760081373505j),(0.13364501297473907+0j),(3.182708269378054e-06+0j),(5.635729822293394e-07+0j),(0.17707340243894534+0j),(-20+0j),(2.0367373061039487e-06+0j)
1,(0.0071566794598379255+0j),(0.06721186537997241+0j),(-0.0007018010408936574+0j),(3.4412282313245757+72.21729870045431j),(0.14306817948818207+0j),(3.2916650525294244e-06+0j),(6.45848643237452e-07+0j),(0.1962072789700035+0j),(-15+0j),(2.036739346920275e-06+0j)
2,(0.010286169661136157+0j),(0.06719551075847122+0j),(-0.0006896362019762358+0j),(3.6034169304264956+72.3542478478798j),(0.15199339389801025+0j),(3.433050551393535e-06+0j),(7.289438478673587e-07+0j),(0.21233123047706587+0j),(-10+0j),(2.0367413877366017e-06+0j)
3,(0.01340550865484291+0j),(0.06717944991379747+0j),(-0.0006767316012209194+0j),(3.8266864372428326+72.50612408977263j),(0.1601293683052063+0j),(3.6294022720539942e-06+0j),(8.090709922241049e-07+0j),(0.22292127782413768+0j),(-5+0j),(2.036743428552928e-06+0j)
4,(0.016511618029973682+0j),(0.0671637000599357+0j),(-0.0006630977282648059+0j),(4.152573904071907+72.68314256183038j),(0.16713018715381622+0j),(3.917457433999516e-06+0j),(8.813622574973928e-07+0j),(0.22498323781340204+0j),0j,(2.0367454693692547e-06+0j)
5,(0.019601432431580273+0j),(0.06714827815461576+0j),(-0.0006487459607731095+0j),(4.647798887899258+72.89854092651223j),(0.17264951765537262+0j),(4.355293640401214e-06+0j),(9.405359247466701e-07+0j),(0.21595235646614794+0j),(5+0j),(2.036747510185581e-06+0j)
6,(0.022671902585531714+0j),(0.06713320087860401+0j),(-0.0006336885556547065+0j),(5.417131814879959+73.17142910130109j),(0.1764025092124939+0j),(5.031321961723734e-06+0j),(9.818703974150908e-07+0j),(0.19515157346016898+0j),(10+0j),(2.0367495510019077e-06+0j)
7,(0.025719998309199396+0j),(0.06711848461521379+0j),(-0.000617938639144412+0j),(6.622663431243377+73.53754304029275j),(0.17815564572811127+0j),(6.074016710044816e-06+0j),(1.001483570644621e-06+0j),(0.164879949867183+0j),(15+0j),(2.0367515918182342e-06+0j)
8,(0.028742711499748302+0j),(0.06710414543006125+0j),(-0.0006015101957696492+0j),(8.514029204056865+74.0784535573569j),(0.17755712568759918+0j),(7.656350135221146e-06+0j),(9.947658366214475e-07+0j),(0.12992689976980978+0j),(20+0j),(2.0367536326345607e-06+0j)
9,(0.03173705910419588+0j),(0.0670901990510928+0j),(-0.0005844180562189453+0j),(11.4801914379483+74.99040785270167j),(0.17375104129314423+0j),(9.973478881875053e-06+0j),(9.525756632700521e-07+0j),(0.09551087183842957+0j),(25+0j),(2.0367556734508872e-06+0j)
10,(0.03470008606296842+0j),(0.0670766608489094+0j),(-0.0005666778841297216+0j),(16.15597925353988+76.74464153404745j),(0.16474343836307526+0j),(1.3133322681824211e-05+0j),(8.563689288026222e-07+0j),(0.06520580888397642+0j),(30+0j),(2.0367577142672137e-06+0j)
11,(0.037628868226188134+0j),(0.06706354581741311+0j),(-0.000548306161813374+0j),(23.6788997713771+80.49412965060046j),(0.1466793417930603+0j),(1.68174065038329e-05+0j),(6.788636497704067e-07+0j),(0.04036672655891888+0j),(35+0j),(2.0367597550835403e-06+0j)
12,(0.04052051523912342+0j),(0.06705086855480039+0j),(-0.0005293201749360512+0j),(36.28696257210775+89.2741118756223j),(0.11425512284040451+0j),(1.9537248590495437e-05+0j),(4.119040033642836e-07+0j),(0.021083009793132712+0j),(40+0j),(2.0367617958998668e-06+0j)
13,(0.04337217339595485+0j),(0.06703864324492625+0j),(-0.0005097379961740777+0j),(57.334624988352694+111.33888937326591j),(0.06751327216625214+0j),(1.827852611313574e-05+0j),(1.4382121876241742e-07+0j),(0.007868315961157354+0j),(45+0j),(2.0367638367161933e-06+0j)
14,(0.04618102845402938+0j),(0.0670268836390637+0j),(-0.0004895784678638891+0j),,,,,,,(2.0367658775325198e-06+0j)
15,(0.0489443084125218+0j),(0.06701560303808089+0j),(-0.00046886118366704923+0j),,,,,,,(2.0367679183488463e-06+0j)
16,(0.051659286247727844+0j),(0.06700481427505954+0j),(-0.0004476064692716887+0j),,,,,,,(2.036769959165173e-06+0j)
17,(0.054323282604307334+0j),(0.06699452969837663+0j),(-0.0004258353621528078+0j),,,,,,,(2.0367719999814993e-06+0j)
18,(0.056933668439185375+0j),(0.0669847611552712+0j),(-0.00040356959041475577+0j),,,,,,,(2.036774040797826e-06+0j)
19,(0.059487867617303083+0j),(0.06697551997591744+0j),(-0.00038083155074009463+0j),,,,,,,(2.0367760816141523e-06+0j)
20,(0.06198335945213838+0j),(0.06696681695802477+0j),(-0.00035764428547021334+0j),,,,,,,(2.036778122430479e-06+0j)
21,(0.06441768119453459+0j),(0.06695866235198497+0j),(-0.00033403145884394747+0j),,,,,,,(2.0367801632468054e-06+0j)
22,(0.06678843046283113+0j),(0.06695106584658579+0j),(-0.00031001733242135433+0j),,,,,,,(2.036782204063132e-06+0j)
