,Vg,Vo,Ig,Zin,Vl,Pin,Pout,PCE,Temperature,Time
0,(0.004020126480312548+0j),(0.058583767675631684+0j),(0.000386882012474714+0j),(6.411719755036465-185.36613555458945j),(0.040377967059612274+0j),(9.319015248365758e-07+0j),(4.732655989006619e-08+0j),(0.0507849366362671+0j),(-20+0j),(2.0367373061039487e-06+0j)
1,(0.0071566794598379255+0j),(0.05859430203148041+0j),(0.0003614134390197918+0j),(6.744707773474515-184.0815426464644j),(0.0485677644610405+0j),(9.938846687873593e-07+0j),(6.847188213994926e-08+0j),(0.06889318679549805+0j),(-15+0j),(2.036739346920275e-06+0j)
2,(0.010286169661136157+0j),(0.05860412059645961+0j),(0.00033626837092271943+0j),(7.156680489812793-182.8308103667795j),(0.05633736774325371+0j),(1.0688686415960547e-06+0j),(9.213171204495725e-08+0j),(0.08619554214574436+0j),(-10+0j),(2.0367413877366017e-06+0j)
3,(0.01340550865484291+0j),(0.05861323447957257+0j),(0.00031158528409819947+0j),(7.708286633284506-181.59041782186858j),(0.06331124901771545+0j),(1.1667212902466417e-06+0j),(1.163530578555474e-07+0j),(0.0997265232307115+0j),(-5+0j),(2.036743428552928e-06+0j)
4,(0.016511618029973682+0j),(0.05862165863918667+0j),(0.00028749789547520847+0j),(8.497794988477228-180.34342091533742j),(0.06914836913347244+0j),(1.3035270285399747e-06+0j),(1.3879694971540805e-07+0j),(0.10647799905681175+0j),0j,(2.0367454693692547e-06+0j)
5,(0.019601432431580273+0j),(0.05862941173526299+0j),(0.0002641342322034655+0j),(9.677547839084067-179.0897398676252j),(0.07361400127410889+0j),(1.5043049188534496e-06+0j),(1.573029572096611e-07+0j),(0.1045685321095368+0j),(5+0j),(2.036747510185581e-06+0j)
6,(0.022671902585531714+0j),(0.05863651595566504+0j),(0.0002416157295503679+0j),(11.473696708678641-177.85793935507212j),(0.07661308348178864+0j),(1.8060603679259657e-06+0j),(1.7038129795660043e-07+0j),(0.0943386505691734+0j),(10+0j),(2.0367495510019077e-06+0j)
7,(0.025719998309199396+0j),(0.05864299681764327+0j),(0.00022005637765369054+0j),(14.215358147198462-176.71599538397268j),(0.07811008393764496+0j),(2.2614367480855435e-06+0j),(1.7710476559051923e-07+0j),(0.07831515329378555+0j),(15+0j),(2.0367515918182342e-06+0j)
8,(0.028742711499748302+0j),(0.0586488829461488+0j),(0.00019956193633152795+0j),(18.3716464441017-175.7881154580177j),(0.07799636572599411+0j),(2.940567128462135e-06+0j),(1.765894575648596e-07+0j),(0.06005285710216478+0j),(20+0j),(2.0367536326345607e-06+0j)
9,(0.03173705910419588+0j),(0.05865420583114168+0j),(0.00018022923492795918+0j),(24.57408490543402-175.26329046911468j),(0.0760224312543869+0j),(3.923013991879998e-06+0j),(1.677642994178215e-07+0j),(0.0427641348629055+0j),(25+0j),(2.0367556734508872e-06+0j)
10,(0.03470008606296842+0j),(0.058658999566492634+0j),(0.00016214557092947025+0j),(33.57149379175079-175.2283723285262j),(0.0720028504729271+0j),(5.273325768939685e-06+0j),(1.5049269446844368e-07+0j),(0.02853847857358971+0j),(30+0j),(2.0367577142672137e-06+0j)
11,(0.037628868226188134+0j),(0.058663300573411056+0j),(0.00014538821716167738+0j),(46.02220209666426-174.75300790347444j),(0.06668278574943542+0j),(7.046469363558572e-06+0j),(1.2907540839788847e-07+0j),(0.01831774208306548+0j),(35+0j),(2.0367597550835403e-06+0j)
12,(0.04052051523912342+0j),(0.058667147311549366+0j),(0.00013002404315683906+0j),(62.20561114058017-170.5680384929176j),(0.06194324418902397+0j),(9.435742867935915e-06+0j),(1.113791586188619e-07+0j),(0.01180396288641408+0j),(40+0j),(2.0367617958998668e-06+0j)
13,(0.04337217339595485+0j),(0.05867057998103336+0j),(0.00011610925214329188+0j),(81.40215999720388-158.29981709015016j),(0.058573853224515915+0j),(1.2845511264458764e-05+0j),(9.959181052936074e-08+0j),(0.0077530437270265365+0j),(45+0j),(2.0367638367161933e-06+0j)
14,(0.04618102845402938+0j),(0.05867364021865651+0j),(0.0001036892313647194+0j),,,,,,,(2.0367658775325198e-06+0j)
15,(0.0489443084125218+0j),(0.0586763707913672+0j),(9.279851032317787e-05+0j),,,,,,,(2.0367679183488463e-06+0j)
16,(0.051659286247727844+0j),(0.058678815289991686+0j),(8.346081918360072e-05+0j),,,,,,,(2.036769959165173e-06+0j)
17,(0.054323282604307334+0j),(0.058681017825893654+0j),(7.568923801192076e-05+0j),,,,,,,(2.0367719999814993e-06+0j)
18,(0.056933668439185375+0j),(0.05868302273299632+0j),(6.948642670202791e-05+0j),,,,,,,(2.036774040797826e-06+0j)
19,(0.059487867617303083+0j),(0.05868487427730336+0j),(6.484492527554091e-05+0j),,,,,,,(2.0367760816141523e-06+0j)
20,(0.06198335945213838+0j),(0.05868661637576778+0j),(6.174751457786121e-05+0j),,,,,,,(2.036778122430479e-06+0j)
21,(0.06441768119453459+0j),(0.05868829232608624+0j),(6.0167628102490505e-05+0j),,,,,,,(2.0367801632468054e-06+0j)
22,(0.06678843046283113+0j),(0.058689944548746695+0j),(6.006980661340322e-05+0j),,,,,,,(2.036782204063132e-06+0j)
23,(0.06909326761319817+0j),(0.05869161434243733+0j),(6.141018827976442e-05+0j),,,,,,,(2.0367842448794584e-06+0j)
24,(0.07132991805070214+0j),(0.05869334165373284+0j),(6.413702809466471e-05+0j),,,,,,,(2.036786285695785e-06+0j)
25,(0.07349617447110039+0j),(0.058695164861812074+0j),(6.819124134134514e-05+0j),,,,,,,(2.0367883265121114e-06+0j)
26,(0.0755898990403396+0j),(0.058697120578826215+0j),(7.35069667522067e-05+0j),,,,,,,(2.036790367328438e-06+0j)
27,(0.07760902550530327+0j),(0.05869924346642272+0j),(8.001214574759241e-05+0j),,,,,,,(2.0367924081447644e-06+0j)
28,(0.07955156123194253+0j),(0.058701566068837335+0j),(8.762911472525018e-05+0j),,,,,,,(2.036794448961091e-06+0j)
29,(0.08141558917159784+0j),(0.05870411866288656+0j),(9.627520780288926e-05+0j),,,,,,,(2.0367964897774174e-06+0j)
30,(0.0831992697546029+0j),(0.0587069291251233+0j),(0.00010586336770168433+0j),,,,,,,(2.036798530593744e-06+0j)
31,(0.0849008427031277+0j),(0.058710022816355595+0j),(0.0001163027626071197+0j),,,,,,,(2.0368005714100704e-06+0j)
32,(0.08651862877028785+0j),(0.05871342248366728+0j),(0.0001274994068767255+0j),,,,,,,(2.036802612226397e-06+0j)
33,(0.08805103139617805+0j),(0.05871714818001802+0j),(0.00013935678339604482+0j),,,,,,,(2.0368046530427235e-06+0j)
34,(0.08949653828428333+0j),(0.05872121720143645+0j),(0.0001517764652309286+0j),,,,,,,(2.03680669385905e-06+0j)
35,(0.09085372289449278+0j),(0.05872564404175005+0j),(0.00016465873400559421+0j),,,,,,,(2.0368087346753765e-06+0j)
36,(0.09212124584910604+0j),(0.05873044036471862+0j),(0.00017790319216354588+0j),,,,,,,(2.036810775491703e-06+0j)
37,(0.0932978562559968+0j),(0.058735614993354224+0j),(0.00019140936596294828+0j),,,,,,,(2.0368128163080295e-06+0j)
38,(0.09438239294274735+0j),(0.05874117391611614+0j),(0.0002050772957314504+0j),,,,,,,(2.036814857124356e-06+0j)
39,(0.09537378560269487+0j),(0.05874712030956654+0j),(0.00021880810957381033+0j),,,,,,,(2.0368168979406825e-06+0j)
40,(0.09627105585054985+0j),(0.058753454576960774+0j),(0.00023250457640889164+0j),,,,,,,(2.036818938757009e-06+0j)
41,(0.09707331818944216+0j),(0.05876017440212519+0j),(0.000246071633929176+0j),,,,,,,(2.0368209795733355e-06+0j)
42,(0.0977797808830829+0j),(0.0587672748178476+0j),(0.0002594168868459828+0j),,,,,,,(2.036823020389662e-06+0j)
43,(0.09838974673808566+0j),(0.058774748287872+0j),(0.00027245107063354957+0j),,,,,,,(2.0368250612059886e-06+0j)
44,(0.09890261379179364+0j),(0.05878258480145377+0j),(0.00028508847594046837+0j),,,,,,,(2.036827102022315e-06+0j)
45,(0.099317875906344+0j),(0.058790771979295706+0j),(0.0002972473289225881+0j),,,,,,,(2.0368291428386416e-06+0j)
46,(0.0996351232681338+0j),(0.05879929518955401+0j),(0.0003088501229962056+0j),,,,,,,(2.036831183654968e-06+0j)
