,Vg,Vo,Ig,Zin,Vl,Pin,Pout,PCE,Temperature,Time
0,(0.004020126480312548+0j),(0.320287942628774+0j),(-0.001482784764848168+0j),(19.000678690564477+9.953102136720336j),(0.8754650950431824+0j),(0.0002064886939479038+0j),(3.0658281321838184e-05+0j),(0.14847438247429243+0j),(-20+0j),(2.0367373061039487e-06+0j)
1,(0.0071566794598379255+0j),(0.3201581807436326+0j),(-0.001444075214975001+0j),(18.845832957952624+10.326611074237144j),(0.8828924298286438+0j),(0.00020404566021170467+0j),(3.118068992294711e-05+0j),(0.15281231607962664+0j),(-15+0j),(2.036739346920275e-06+0j)
2,(0.010286169661136157+0j),(0.32003189107014435+0j),(-0.001403791608153821+0j),(18.676244922618192+10.632610615194693j),(0.8924654722213745+0j),(0.00020218754070810974+0j),(3.1860528858754475e-05+0j),(0.1575790909131749+0j),(-10+0j),(2.0367413877366017e-06+0j)
3,(0.01340550865484291+0j),(0.3199092103260481+0j),(-0.0013619710297290441+0j),(18.42130345211929+10.682231082009059j),(0.9126878380775452+0j),(0.0002031218755291775+0j),(3.332074178834578e-05+0j),(0.16404309827062136+0j),(-5+0j),(2.036743428552928e-06+0j)
4,(0.016511618029973682+0j),(0.3197902718839836+0j),(-0.0013186524947583936+0j),(18.098287028019822+10.4986254821261j),(0.9428311586380005+0j),(0.0002067104069283232+0j),(3.5558054197162424e-05+0j),(0.1720186938120255+0j),0j,(2.0367454693692547e-06+0j)
5,(0.019601432431580273+0j),(0.3196752056035319+0j),(-0.0012738769104457947+0j),(18.025690195729062+10.958474107056102j),(0.9427714943885803+0j),(0.00020252962713129818+0j),(3.555355396938086e-05+0j),(0.17554742223631215+0j),(5+0j),(2.036747510185581e-06+0j)
6,(0.022671902585531714+0j),(0.31956413766668235+0j),(-0.001227687035767399+0j),(17.9553673065106+11.407923535983466j),(0.9424489736557007+0j),(0.00019838610023725778+0j),(3.5529232493879324e-05+0j),(0.1790913398236495+0j),(10+0j),(2.0367495510019077e-06+0j)
7,(0.025719998309199396+0j),(0.31945719041696974+0j),(-0.0011801274383395107+0j),(17.88430255754918+11.853305299291904j),(0.9417039752006531+0j),(0.00019424717174842954+0j),(3.547308354109611e-05+0j),(0.18261827558054475+0j),(15+0j),(2.0367515918182342e-06+0j)
8,(0.028742711499748302+0j),(0.31935448220252327+0j),(-0.001131244448582127+0j),(17.805885123350844+12.30578167415871j),(0.9402874708175659+0j),(0.0001900381757877767+0j),(3.53664470853404e-05+0j),(0.18610180264430415+0j),(20+0j),(2.0367536326345607e-06+0j)
9,(0.03173705910419588+0j),(0.3192561272232604+0j),(-0.0010810861112362843+0j),(17.707461283759432+12.784722857229138j),(0.937809407711029+0j),(0.0001856115268310532+0j),(3.5180281034072775e-05+0j),(0.18953715663410534+0j),(25+0j),(2.0367556734508872e-06+0j)
